state_2019,constituency_id_2019,constituency_id,constituency_2019,party_2019,winner_2019,vote_share_2019,state_2024,constituency_id_2024,constituency_2024,party_2024,winner_2024,vote_share_2024,state,constituency,seat_flipped,max_positive_swing,max_negative_swing,avg_abs_swing,swing_range,top2_margin_pct,effective_num_parties,winner_vote_share,margin_votes,winner_vote_share_change,flip_score,close_margin_score,fragmentation_score,swing_score,volatility_score
Uttar Pradesh,UTTAR_PRADESH__CHANDAULI,UTTAR_PRADESH__CHANDAULI,Chandauli,BJP,Dr. Mahendra Nath Pandey,47.073857954341214,Uttar Pradesh,UTTAR_PRADESH__CHANDAULI,Chandauli,SP,BIRENDRA SINGH,42.4967689178405,Uttar Pradesh,Chandauli,True,14.321822052684327,-6.508573077238772,1.5618106241026637,20.830395129923097,1.931484040738056,2.733906919191913,42.4967689178405,21565.0,-4.577089036500716,40,18.068515959261944,13.669534595959565,3.1236212482053274,74.86167180342683
Maharashtra,MAHARASHTRA__BHIWANDI,MAHARASHTRA__BHIWANDI,Bhiwandi,BJP,KAPIL MORESHWAR PATIL,52.08889622870514,Maharashtra,MAHARASHTRA__BHIWANDI,Bhiwandi,NCPSP,BALYA MAMA - SURESH GOPINATH MHATRE,39.84876324298966,Maharashtra,Bhiwandi,True,39.84876324298966,-36.53643356559873,2.008546231708351,76.38519680858839,5.275335308229856,3.1949457787709856,39.84876324298966,66121.0,-12.240132985715476,40,14.724664691770144,15.974728893854929,4.017092463416702,74.71648604904178
Bihar,BIHAR__BUXAR,BIHAR__BUXAR,Buxar,BJP,Ashwini Kumar Choubey,47.93511953557796,Bihar,BIHAR__BUXAR,Buxar,RJD,SUDHAKAR SINGH,40.823406369585726,Bihar,Buxar,True,4.805770653917563,-9.9141110969991,1.0433809573524242,14.719881750916663,2.8023979310068654,3.0757159792095567,40.823406369585726,30091.0,-7.111713165992235,40,17.197602068993135,15.378579896047784,2.0867619147048484,74.66294387974577
Maharashtra,MAHARASHTRA__AURANGABAD,MAHARASHTRA__AURANGABAD,Aurangabad,AIMIM,Imtiaz Jaleel Syed,32.46830092278469,Maharashtra,MAHARASHTRA__AURANGABAD,Aurangabad,SHS,BHUMARE SANDIPANRAO ASARAM,36.56359214466014,Maharashtra,Aurangabad,True,22.534992785269814,-23.639407841495256,2.7376047962241397,46.17440062676507,10.340217340387056,3.8876305247709144,36.56359214466014,134650.0,4.095291221875449,40,9.659782659612944,19.43815262385457,5.475209592448279,74.57314487591579
Uttar Pradesh,UTTAR_PRADESH__AMROHA,UTTAR_PRADESH__AMROHA,Amroha,BSP,KUNWAR DANISH ALI,51.41047330526812,Uttar Pradesh,UTTAR_PRADESH__AMROHA,Amroha,BJP,KANWAR SINGH TANWAR,42.90179978211742,Uttar Pradesh,Amroha,True,39.250542637733155,-36.6359637661528,1.7758856903398506,75.88650640388596,2.5812783044773937,2.7135616007056997,42.90179978211742,28670.0,-8.508673523150698,40,17.418721695522606,13.567808003528498,3.551771380679701,74.5383010797308
Odisha,ODISHA__JAGATSINGHPUR,ODISHA__JAGATSINGHPUR,Jagatsinghpur,BJD,RAJASHREE MALLICK,50.43850015050562,Odisha,ODISHA__JAGATSINGHPUR,Jagatsinghpur,BJP,BIBHU PRASAD TARAI,45.79794400472056,Odisha,Jagatsinghpur,True,17.459770085310222,-9.892624357560608,2.477933514989633,27.352394442870832,3.163835131661905,2.4949357489786537,45.79794400472056,40696.0,-4.640556145785055,40,16.836164868338095,12.474678744893268,4.955867029979266,74.26671064321062
Uttar Pradesh,UTTAR_PRADESH__MOHANLALGANJ,UTTAR_PRADESH__MOHANLALGANJ,Mohanlalganj,BJP,Kaushal Kishore,49.62208391028943,Uttar Pradesh,UTTAR_PRADESH__MOHANLALGANJ,Mohanlalganj,SP,R. K. CHAUDHARY,48.485827455330565,Uttar Pradesh,Mohanlalganj,True,48.485827455330565,-36.09506043759485,3.798483430704925,84.58088789292542,5.103045332977118,2.3393168839765197,48.485827455330565,70292.0,-1.1362564549588683,40,14.896954667022882,11.696584419882598,7.59696686140985,74.19050594831533
Maharashtra,MAHARASHTRA__PALGHAR,MAHARASHTRA__PALGHAR,Palghar,SHS,Rajendra Dhedya Gavit,48.29513262298233,Maharashtra,MAHARASHTRA__PALGHAR,Palghar,BJP,DR. HEMANT VISHNU SAVARA,43.69270838632225,Maharashtra,Palghar,True,43.69270838632225,-48.29513262298233,5.8417425913858905,91.98784100930459,13.320940588950894,3.143234215694472,43.69270838632225,183306.0,-4.602424236660077,40,6.679059411049106,15.71617107847236,11.683485182771781,74.07871567229324
Telangana,TELANGANA__ZAHIRABAD,TELANGANA__ZAHIRABAD,Zahirabad,TRS,B.B.PATIL,41.57971590392248,Telangana,TELANGANA__ZAHIRABAD,Zahirabad,INC,SURESH KUMAR SHETKAR,42.731763805876305,Telangana,Zahirabad,True,25.69221444693725,-41.57971590392248,1.7291808796677568,67.27193035085972,3.735101201446227,2.823277271643197,42.731763805876305,46188.0,1.1520479019538286,40,16.264898798553773,14.116386358215983,3.4583617593355136,73.83964691610528
Uttar Pradesh,UTTAR_PRADESH__SITAPUR,UTTAR_PRADESH__SITAPUR,Sitapur,BJP,Rajesh Verma,48.33422731914166,Uttar Pradesh,UTTAR_PRADESH__SITAPUR,Sitapur,INC,RAKESH RATHOR,48.19698461454699,Uttar Pradesh,Sitapur,True,39.17715315983637,-29.84550556773982,4.749471764759279,69.02265872757619,8.134281293811789,2.4933028033847338,48.19698461454699,89641.0,-0.13724270459466936,40,11.865718706188211,12.466514016923668,9.498943529518558,73.83117625263043
Jammu & Kashmir,JAMMU_&_KASHMIR__BARAMULLA,JAMMU_AND_KASHMIR__BARAMULLA,Baramulla,JKN,MOHAMMAD AKBAR LONE,29.28899132916255,Jammu and Kashmir,JAMMU_AND_KASHMIR__BARAMULLA,BARAMULLA,IND,ABDUL RASHID SHEIKH,45.698907050972046,Jammu and Kashmir,BARAMULLA,True,44.95628823854751,-22.26577440951927,8.542006019233769,67.22206264806678,19.744849598607217,3.2696162002640756,45.698907050972046,204142.0,16.409915721809497,40,0.25515040139278256,16.348081001320377,17.084012038467538,73.6872434411807
Punjab,PUNJAB__GURDASPUR,PUNJAB__GURDASPUR,Gurdaspur,BJP,SUNNY DEOL,50.61378565016166,Punjab,PUNJAB__GURDASPUR,Gurdaspur,INC,SUKHJINDER SINGH RANDHAWA,33.77567436673452,Punjab,Gurdaspur,True,23.2099607267362,-24.52590133488257,0.7996252170910599,47.73586206161877,7.68779005145543,3.917005783631232,33.77567436673452,82861.0,-16.83811128342714,40,12.31220994854457,19.58502891815616,1.5992504341821199,73.49648930088286
Odisha,ODISHA__JAJPUR,ODISHA__JAJPUR,Jajpur,BJD,SARMISTHA SETHI,49.81484940718846,Odisha,ODISHA__JAJPUR,Jajpur,BJP,RABINDRA NARAYAN BEHERA,46.00717528642586,Odisha,Jajpur,True,5.50415537220681,-3.9443421423401337,0.8910747076320092,9.448497514546943,0.1366680215775346,2.355870491711193,46.00717528642586,1587.0,-3.8076741207625986,40,19.863331978422465,11.779352458555966,1.7821494152640185,73.42483385224244
Uttar Pradesh,UTTAR_PRADESH__AMBEDKAR_NAGAR,UTTAR_PRADESH__AMBEDKAR_NAGAR,Ambedkar Nagar,BSP,Ritesh Pandey,51.74672889652086,Uttar Pradesh,UTTAR_PRADESH__AMBEDKAR_NAGAR,Ambedkar Nagar,SP,LALJI VERMA,46.29824087431248,Uttar Pradesh,Ambedkar Nagar,True,46.29824087431248,-34.79783410593208,5.582623615108685,81.09607498024457,11.660133450914223,2.753715178804073,46.29824087431248,137247.0,-5.44848802220838,40,8.339866549085777,13.768575894020366,11.16524723021737,73.27368967332352
Uttar Pradesh,UTTAR_PRADESH__BASTI,UTTAR_PRADESH__BASTI,Basti,BJP,HARISH CHANDRA ALIAS HARISH DWIVEDI,44.679428641330475,Uttar Pradesh,UTTAR_PRADESH__BASTI,Basti,SP,RAM PRASAD CHAUDHARY,48.66743007009152,Uttar Pradesh,Basti,True,48.66743007009152,-32.26145755353687,5.021958183935057,80.92888762362838,9.32651195434356,2.494837932679588,48.66743007009152,100994.0,3.988001428761045,40,10.67348804565644,12.47418966339794,10.043916367870114,73.19159407692449
Uttar Pradesh,UTTAR_PRADESH__ALLAHABAD,UTTAR_PRADESH__ALLAHABAD,Allahabad,BJP,Rita Bahuguna Joshi,55.615619263578445,Uttar Pradesh,UTTAR_PRADESH__ALLAHABAD,Allahabad,INC,UJJWAL RAMAN SINGH,48.80095036958817,Uttar Pradesh,Allahabad,True,45.206913548510535,-34.888578447251916,3.7515974472172595,80.09549199576244,6.208553326293554,2.36726898961819,48.80095036958817,58795.0,-6.814668893990273,40,13.791446673706446,11.83634494809095,7.503194894434519,73.13098651623191
Uttar Pradesh,UTTAR_PRADESH__SHRAWASTI,UTTAR_PRADESH__SHRAWASTI,Shrawasti,BSP,RAM SHIROMANI,44.30971898893388,Uttar Pradesh,UTTAR_PRADESH__SHRAWASTI,Shrawasti,SP,RAM SHIROMANI VERMA,48.8333804733366,Uttar Pradesh,Shrawasti,True,48.8333804733366,-38.9347075224466,4.1825830800980075,87.76808799578319,7.326416493395307,2.4154370727223906,48.8333804733366,76673.0,4.523661484402716,40,12.673583506604693,12.077185363611953,8.365166160196015,73.11593503041266
Bihar,BIHAR__SASARAM_(SC),BIHAR__SASARAM,Sasaram (SC),BJP,CHHEDI PASWAN,50.761785854614885,Bihar,BIHAR__SASARAM,Sasaram,INC,MANOJ KUMAR,46.76106920675432,Bihar,Sasaram,True,13.003147936765842,-5.746905376981182,1.5009900893692814,18.750053313747024,1.7461887291206182,2.3619525460873914,46.76106920675432,19157.0,-4.000716647860564,40,18.253811270879382,11.809762730436956,3.0019801787385627,73.0655541800549
Uttar Pradesh,UTTAR_PRADESH__PRATAPGARH,UTTAR_PRADESH__PRATAPGARH,Pratapgarh,BJP,SANGAM LAL GUPTA,47.6995402688416,Uttar Pradesh,UTTAR_PRADESH__PRATAPGARH,Pratapgarh,SP,SHIV PAL SINGH PATEL (DR. S P SINGH),46.65233804291831,Uttar Pradesh,Pratapgarh,True,46.65233804291831,-26.365393242606903,3.449802737231187,73.01773128552522,6.989004399929058,2.615828718374313,46.65233804291831,66206.0,-1.047202225923293,40,13.010995600070942,13.079143591871565,6.899605474462374,72.98974466640489
West Bengal,WEST_BENGAL__BANKURA,WEST_BENGAL__BANKURA,Bankura,BJP,DR. SUBHAS SARKAR,49.22670398839528,West Bengal,WEST_BENGAL__BANKURA,Bankura,AITC,ARUP CHAKRABORTY,44.33408350222495,West Bengal,Bankura,True,7.815209422967307,-7.156804273404198,0.96816451679356,14.972013696371505,2.2641837872338684,2.6352677780474303,44.33408350222495,32778.0,-4.89262048617033,40,17.73581621276613,13.176338890237151,1.93632903358712,72.8484841365904
Dadra & Nagar Haveli,DADRA_&_NAGAR_HAVELI__DADRA_AND_NAGAR_HAVELI,DADRA_&_NAGAR_HAVELI_AND_DAMAN_&_DIU__DADAR_&_NAGAR_HAVELI,Dadra And Nagar Haveli,IND,DELKAR MOHANBHAI SANJIBHAI,45.44157038540981,Dadra & Nagar Haveli and Daman & Diu,DADRA_&_NAGAR_HAVELI_AND_DAMAN_&_DIU__DADAR_&_NAGAR_HAVELI,Dadar & Nagar Haveli,BJP,DELKAR KALABEN MOHANBHAI,58.89156954686071,Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,True,26.55615495652838,-44.21387227073386,10.791434972416647,70.77002722726223,28.00941689203649,2.24383259076776,58.89156954686071,57584.0,13.449999161450897,40,0.0,11.219162953838799,21.582869944833295,72.8020328986721
Telangana,TELANGANA__NAGARKURNOOL,TELANGANA__NAGARKURNOOL,Nagarkurnool,TRS,POTHUGANTI RAMULU,50.47972060328515,Telangana,TELANGANA__NAGARKURNOOL,Nagarkurnool,INC,DR.MALLU RAVI,38.144949693370286,Telangana,Nagarkurnool,True,26.356376151040458,-50.47972060328515,2.1373088941473286,76.83609675432561,7.743784361023373,3.250538601163254,38.144949693370286,94414.0,-12.334770909914866,40,12.256215638976627,16.25269300581627,4.274617788294657,72.78352643308756
Uttar Pradesh,UTTAR_PRADESH__KHERI,UTTAR_PRADESH__KHERI,Kheri,BJP,Ajay Kumar,53.62984533633628,Uttar Pradesh,UTTAR_PRADESH__KHERI,Kheri,SP,UTKARSH VERMA 'MADHUR',45.93570410735816,Uttar Pradesh,Kheri,True,11.5558543721691,-10.523394566201477,1.601182167270305,22.079248938370576,2.8292533372233564,2.468051464893391,45.93570410735816,34329.0,-7.694141228978118,40,17.170746662776644,12.340257324466954,3.20236433454061,72.7133683217842
West Bengal,WEST_BENGAL__BAHARAMPUR,WEST_BENGAL__BAHARAMPUR,Baharampur,INC,ADHIR RANJAN CHOWDHURY,45.469797237993625,West Bengal,WEST_BENGAL__BAHARAMPUR,Baharampur,AITC,PATHAN YUSUF,37.87748145901485,West Bengal,Baharampur,True,15.852413793982532,-13.73210794663116,1.4907971922993182,29.58452174061369,6.139792167652388,3.158859028840866,37.87748145901485,85022.0,-7.592315778978772,40,13.860207832347612,15.794295144204328,2.9815943845986363,72.63609736115058
Maharashtra,MAHARASHTRA__BEED,MAHARASHTRA__BEED,Beed,BJP,Pritam Gopinathrao Munde,50.14607375486081,Maharashtra,MAHARASHTRA__BEED,Beed,NCPSP,BAJRANG MANOHAR SONWANE,44.92887383851356,Maharashtra,Beed,True,44.92887383851356,-37.69649341651392,0.2658358490908119,82.62536725502747,0.4304684703030617,2.485271864607931,44.92887383851356,6553.0,-5.217199916347248,40,19.56953152969694,12.426359323039655,0.5316716981816239,72.52756255091822
Uttar Pradesh,UTTAR_PRADESH__SAHARANPUR,UTTAR_PRADESH__SAHARANPUR,Saharanpur,BSP,HAJI FAZLUR REHMAN,41.740667312903796,Uttar Pradesh,UTTAR_PRADESH__SAHARANPUR,Saharanpur,INC,IMRAN MASOOD,44.56991105815178,Uttar Pradesh,Saharanpur,True,27.75897763518958,-27.07132195256121,2.099334354524933,54.83029958775079,5.249643134559619,2.667975370998229,44.56991105815178,64542.0,2.829243745247986,40,14.75035686544038,13.339876854991143,4.198668709049866,72.2889024294814
Maharashtra,MAHARASHTRA__SANGLI,MAHARASHTRA__SANGLI,Sangli,BJP,Sanjaykaka Patil,42.77419875323331,Maharashtra,MAHARASHTRA__SANGLI,Sangli,IND,VISHAL (DADA) PRAKASHBAPU PATIL,48.91285003388253,Maharashtra,Sangli,True,48.80561935851415,-28.490231396903845,4.171063691294479,77.295850755418,8.560728440103219,2.468874078663094,48.91285003388253,100053.0,6.138651280649221,40,11.439271559896781,12.344370393315469,8.342127382588957,72.12576933580121
Kerala,KERALA__KOTTAYAM,KERALA__KOTTAYAM,Kottayam,KEC(M),Thomas Chazhikadan,46.25156123158516,Kerala,KERALA__KOTTAYAM,Kottayam,KEC,ADV K FRANCIS GEORGE,43.6045169769308,Kerala,Kottayam,True,26.56306318883648,-34.57909635860927,3.8432434359392613,61.14215954744575,10.435733052068656,2.946353889966315,43.6045169769308,87266.0,-2.647044254654354,40,9.564266947931344,14.731769449831575,7.686486871878523,71.98252326964145
Uttar Pradesh,UTTAR_PRADESH__GHAZIPUR,UTTAR_PRADESH__GHAZIPUR,Ghazipur,BSP,AFZAL ANSARI,51.200088275702385,Uttar Pradesh,UTTAR_PRADESH__GHAZIPUR,Ghazipur,SP,AFZAL ANSARI,46.82289561822366,Uttar Pradesh,Ghazipur,True,46.82289561822366,-36.893882537054886,4.614046614873093,83.71677815527855,10.828345304025513,2.7071277149771853,46.82289561822366,124861.0,-4.377192657478723,40,9.171654695974487,13.535638574885926,9.228093229746186,71.9353865006066
Rajasthan,RAJASTHAN__JHUNJHUNU,RAJASTHAN__JHUNJHUNU,Jhunjhunu,BJP,NARENDRA KUMAR,61.56863595531671,Rajasthan,RAJASTHAN__JHUNJHUNU,JHUNJHUNU,INC,BRIJENDRA SINGH OLA,49.43736275914336,Rajasthan,JHUNJHUNU,True,13.1035409334609,-13.760959493849604,1.4008759889535292,26.864500427310503,1.6296862976762585,2.113664602634142,49.43736275914336,18235.0,-12.131273196173346,40,18.37031370232374,10.56832301317071,2.8017519779070583,71.74038869340151
West Bengal,WEST_BENGAL__ASANSOL,WEST_BENGAL__ASANSOL,Asansol,BJP,BABUL SUPRIYO,51.155810957609624,West Bengal,WEST_BENGAL__ASANSOL,Asansol,AITC,SHATRUGHAN PRASAD SINHA,46.53295327074081,West Bengal,Asansol,True,11.339618133619254,-9.199282537430449,1.8882262240119605,20.538900671049703,4.5764248505616365,2.503305546608455,46.53295327074081,59564.0,-4.622857686868812,40,15.423575149438363,12.516527733042276,3.776452448023921,71.71655533050456
Maharashtra,MAHARASHTRA__AHMADNAGAR,MAHARASHTRA__AHMEDNAGAR,Ahmadnagar,BJP,Dr. SUJAY RADHAKRISHNA VIKHEPATIL,58.536447590416,Maharashtra,MAHARASHTRA__AHMEDNAGAR,Ahmednagar,NCPSP,NILESH DNYANDEV LANKE,47.13752105845669,Maharashtra,Ahmednagar,True,47.13752105845669,-35.154266043194994,1.0039850402702808,82.29178710165169,2.1825350421018257,2.349550524024513,47.13752105845669,28929.0,-11.398926531959312,40,17.817464957898174,11.747752620122565,2.0079700805405616,71.5731876585613
West Bengal,WEST_BENGAL__MEDINIPUR,WEST_BENGAL__MEDINIPUR,Medinipur,BJP,Dilip Ghosh,48.61864854608584,West Bengal,WEST_BENGAL__MEDINIPUR,Medinipur,AITC,JUNE MALIAH,47.3953520707523,West Bengal,Medinipur,True,5.086183846552672,-3.058587988418033,0.9261932754998312,8.144771834970705,1.835291513084492,2.30464295269604,47.3953520707523,27191.0,-1.223296475333541,40,18.164708486915508,11.523214763480201,1.8523865509996624,71.54030980139538
Jharkhand,JHARKHAND__DUMKA,JHARKHAND__DUMKA,Dumka,BJP,SUNIL SOREN,47.26492444208786,Jharkhand,JHARKHAND__DUMKA,Dumka,JMM,NALIN SOREN,46.22542081457135,Jharkhand,Dumka,True,3.599042603944895,-2.9419097781821506,0.5896033005840713,6.540952382127045,1.902406150665641,2.432800818584341,46.22542081457135,22527.0,-1.0395036275165097,40,18.09759384933436,12.164004092921704,1.1792066011681426,71.4408045434242
Maharashtra,MAHARASHTRA__DHULE,MAHARASHTRA__DHULE,Dhule,BJP,Bhamre Subhash Ramrao,56.54483990422455,Maharashtra,MAHARASHTRA__DHULE,Dhule,INC,BACHHAV SHOBHA DINESH,47.885540414747865,Maharashtra,Dhule,True,12.468347652835376,-8.973497448133124,0.37398325898641255,21.4418451009685,0.314197958656436,2.193232133641262,47.885540414747865,3831.0,-8.659299489476687,40,19.685802041343564,10.96616066820631,0.7479665179728251,71.3999292275227
Uttar Pradesh,UTTAR_PRADESH__LALGANJ,UTTAR_PRADESH__LALGANJ,Lalganj,BSP,Sangeeta Azad,54.01179302246171,Uttar Pradesh,UTTAR_PRADESH__LALGANJ,Lalganj,SP,DAROGA PRASAD SAROJ,43.84516033875536,Uttar Pradesh,Lalganj,True,43.84516033875536,-33.07846181515244,4.080411631924567,76.9236221539078,11.462890582178474,2.9312586975678117,43.84516033875536,115023.0,-10.166632683706347,40,8.537109417821526,14.656293487839058,8.160823263849133,71.35422616950972
Maharashtra,MAHARASHTRA__BHANDARA_-_GONDIYA,MAHARASHTRA__BHANDARA_GONDIYA,Bhandara - gondiya,BJP,Sunil Baburao Mendhe,52.23124815752841,Maharashtra,MAHARASHTRA__BHANDARA_GONDIYA,Bhandara Gondiya,INC,DR. PRASHANT YADAORAO PADOLE,47.56099437037325,Maharashtra,Bhandara Gondiya,True,47.56099437037325,-36.3754296422854,1.2282244050647644,83.93642401265865,3.026541750973429,2.3497040932404754,47.56099437037325,37380.0,-4.670253787155161,40,16.97345824902657,11.748520466202377,2.4564488101295288,71.17842752535847
Gujarat,GUJARAT__BANASKANTHA,GUJARAT__BANASKANTHA,Banaskantha,BJP,PARBATBHAI SAVABHAI PATEL,61.620516096366785,Gujarat,GUJARAT__BANASKANTHA,Banaskantha,INC,GENIBEN NAGAJI THAKOR,48.83214877792984,Gujarat,Banaskantha,True,20.62986600561092,-14.9982614752198,1.1142873455782438,35.62812748083072,2.209894156782852,2.1919837349184337,48.83214877792984,30406.0,-12.788367318436947,40,17.790105843217148,10.959918674592169,2.2285746911564877,70.9785992089658
Chhattisgarh,CHHATTISGARH__BASTAR,CHHATTISGARH__BASTAR,BASTAR,INC,DEEPAK BAIJ,44.09582777379755,Chhattisgarh,CHHATTISGARH__BASTAR,BASTAR,BJP,MAHESH KASHYAP,45.50330307376947,Chhattisgarh,BASTAR,True,5.677856065183136,-4.07647091774804,1.4658326754695916,9.754326982931175,5.483946217719961,2.697607401926903,45.50330307376947,55245.0,1.407475299971921,40,14.51605378228004,13.488037009634514,2.9316653509391832,70.93575614285373
Bihar,BIHAR__GAYA_(SC),BIHAR__GAYA,Gaya (SC),JDU,Vijay Kumar,48.78641689509928,Bihar,BIHAR__GAYA,Gaya,HAMS,JITAN RAM MANJHI,51.36166097319016,Bihar,Gaya,True,40.796699305575736,-48.78641689509928,4.927594260053831,89.58311620067502,10.564961667614426,2.3203247196973966,51.36166097319016,101812.0,2.5752440780908827,40,9.435038332385574,11.601623598486983,9.855188520107662,70.89185045098021
Odisha,ODISHA__ASKA,ODISHA__ASKA,Aska,BJD,Pramila Bisoyi,54.51915546691759,Odisha,ODISHA__ASKA,Aska,BJP,ANITA SUBHADARSHINI,48.55282469835369,Odisha,Aska,True,14.224484154966127,-15.787789162887975,3.957798241735785,30.012273317854103,9.821458394324075,2.551353869608024,48.55282469835369,99974.0,-5.9663307685639,40,10.178541605675925,12.75676934804012,7.91559648347157,70.85090743718762
Maharashtra,MAHARASHTRA__SHIRDI,MAHARASHTRA__SHIRDI,Shirdi,SHS,SADASHIV KISAN LOKHANDE,47.29337201101265,Maharashtra,MAHARASHTRA__SHIRDI,Shirdi,SHSUBT,BHAUSAHEB RAJARAM WAKCHAURE,44.996339152947925,Maharashtra,Shirdi,True,44.996339152947925,-35.616721814094554,1.0393713745276063,80.61306096704249,4.767498471502009,2.688041440498813,44.996339152947925,50529.0,-2.297032858064725,40,15.232501528497991,13.440207202494065,2.0787427490552126,70.75145148004727
Uttar Pradesh,UTTAR_PRADESH__ETAH,UTTAR_PRADESH__ETAH,Etah,BJP,Rajveer Singh (Raju Bhaiya),54.556240602556805,Uttar Pradesh,UTTAR_PRADESH__ETAH,Etah,SP,DEVESH SHAKYA,47.091938585543474,Uttar Pradesh,Etah,True,7.084951122398382,-10.240680432680293,0.8232657299211861,17.325631555078676,2.7763784156669615,2.36283788315921,47.091938585543474,28052.0,-7.464302017013331,40,17.22362158433304,11.81418941579605,1.6465314598423721,70.68434245997148
Haryana,HARYANA__AMBALA,HARYANA__AMBALA,Ambala,BJP,RATTAN LAL KATARIA,56.715404164150016,Haryana,HARYANA__AMBALA,AMBALA,INC,VARUN CHAUDHRY,49.279435547945305,Haryana,AMBALA,True,18.57344459648147,-11.07710613382156,1.618345485037085,29.65055073030303,3.641137517616848,2.2144202286486467,49.279435547945305,49036.0,-7.435968616204711,40,16.358862482383152,11.072101143243234,3.23669097007417,70.66765459570055
Chandigarh,CHANDIGARH__CHANDIGARH,CHANDIGARH__CHANDIGARH,CHANDIGARH,BJP,KIRRON KHER,50.636049832664575,Chandigarh,CHANDIGARH__CHANDIGARH,Chandigarh,INC,MANISH TEWARI,48.223693728785264,Chandigarh,Chandigarh,True,7.875268083536362,-3.018389374638608,0.17559642996985433,10.893657458174971,0.5573423849535359,2.173540746128055,48.223693728785264,2504.0,-2.4123561038793113,40,19.442657615046464,10.867703730640274,0.35119285993970867,70.66155420562646
Uttar Pradesh,UTTAR_PRADESH__BADAUN,UTTAR_PRADESH__BADAUN,Badaun,BJP,Dr. Sanghmitra Maurya,47.29875100706588,Uttar Pradesh,UTTAR_PRADESH__BADAUN,Badaun,SP,ADITYA YADAV,45.9673519185465,Uttar Pradesh,Badaun,True,8.953491780274858,-4.804964522606837,0.7157907186438556,13.758456302881694,3.2049966842650974,2.4858649986298387,45.9673519185465,34991.0,-1.3313990885193832,40,16.795003315734903,12.429324993149194,1.4315814372877111,70.6559097461718
Kerala,KERALA__ALAPPUZHA,KERALA__ALAPPUZHA,Alappuzha,CPIM,Adv. A M ARIFF,40.96248098698665,Kerala,KERALA__ALAPPUZHA,Alappuzha,INC,K. C VENUGOPAL,38.212794334199494,Kerala,Alappuzha,True,11.060344645532773,-8.748819554082424,0.7460214239138262,19.809164199615196,5.999132901295269,3.0307129310084124,38.212794334199494,63513.0,-2.7496866527871546,40,14.000867098704731,15.153564655042063,1.4920428478276524,70.64647460157444
Kerala,KERALA__THRISSUR,KERALA__THRISSUR,Thrissur,INC,T. N. PRATHAPAN,39.84080532197426,Kerala,KERALA__THRISSUR,Thrissur,BJP,SURESH GOPI,37.79879656349576,Kerala,Thrissur,True,9.597362410065724,-9.761859593953844,1.080502663111587,19.359222004019568,6.846424341538366,3.037728492962298,37.79879656349576,74686.0,-2.042008758478495,40,13.153575658461634,15.18864246481149,2.161005326223174,70.5032234494963
West Bengal,WEST_BENGAL__KANTHI,WEST_BENGAL__KANTHI,Kanthi,AITC,Adhikari Sisir,49.98234154609418,West Bengal,WEST_BENGAL__KANTHI,Kanthi,BJP,ADHIKARI SOUMENDU,49.84954248767306,West Bengal,Kanthi,True,7.7076949008429665,-5.349142388925516,1.4301747710366968,13.056837289768483,3.119797099537095,2.139834862507215,49.84954248767306,47764.0,-0.13279905842112072,40,16.880202900462905,10.699174312536075,2.8603495420733935,70.43972675507237
Rajasthan,RAJASTHAN__BHARATPUR,RAJASTHAN__BHARATPUR,BHARATPUR,BJP,RANJEETA KOLI,61.73647123248492,Rajasthan,RAJASTHAN__BHARATPUR,BHARATPUR,INC,SANJNA JATAV,51.18181818181819,Rajasthan,BHARATPUR,True,17.20954584416819,-15.142737781469911,2.162674796670249,32.3522836256381,4.588084730803182,2.0868998452078102,51.18181818181819,51983.0,-10.55465305066673,40,15.411915269196818,10.434499226039051,4.325349593340498,70.17176408857637
Maharashtra,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Mumbai South central,SHS,Rahul Ramesh Shewale,53.297334587645025,Maharashtra,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Mumbai South Central,SHSUBT,ANIL YESHWANT DESAI,49.732670127019446,Maharashtra,Mumbai South Central,True,49.732670127019446,-34.21436186892443,2.62629179322455,83.94703199594387,6.71899149679556,2.306078533803785,49.732670127019446,53384.0,-3.564664460625579,40,13.28100850320444,11.530392669018925,5.2525835864491,70.06398475867248
Karnataka,KARNATAKA__DAVANAGERE,KARNATAKA__DAVANAGERE,Davanagere,BJP,G M SIDDESHWAR,54.66295436243184,Karnataka,KARNATAKA__DAVANAGERE,Davanagere,INC,DR. PRABHA MALLIKARJUN,47.94564848587666,Karnataka,Davanagere,True,7.488619858385626,-8.693573099026487,0.3384426857986495,16.182192957412113,1.9762672224713072,2.260849822400365,47.94564848587666,26094.0,-6.71730587655518,40,18.023732777528693,11.304249112001825,0.676885371597299,70.00486726112781
Uttar Pradesh,UTTAR_PRADESH__BALLIA,UTTAR_PRADESH__BALLIA,Ballia,BJP,Virendra Singh,47.39808352159979,Uttar Pradesh,UTTAR_PRADESH__BALLIA,Ballia,SP,SANATAN PANDEY,46.36729863936259,Uttar Pradesh,Ballia,True,8.458566376987696,-5.337650015729764,0.8819197783901954,13.79621639271746,4.306865133492565,2.505074276570374,46.36729863936259,43384.0,-1.0307848822371994,40,15.693134866507435,12.525371382851871,1.7638395567803908,69.9823458061397
