state_2019,constituency_id_2019,constituency_id,constituency_2019,party_2019,winner_2019,vote_share_2019,state_2024,constituency_id_2024,constituency_2024,party_2024,winner_2024,vote_share_2024,state,constituency,seat_flipped
Maharashtra,MAHARASHTRA__RAVER,MAHARASHTRA__RAVER,Raver,BJP,Khadse Raksha Nikhil,59.96371358434944,Maharashtra,MAHARASHTRA__RAVER,Raver,BJP,KHADSE RAKSHA NIKHIL,53.84461100689104,Maharashtra,Raver,False
Maharashtra,MAHARASHTRA__SANGLI,MAHARASHTRA__SANGLI,Sangli,BJP,Sanjaykaka Patil,42.77419875323331,Maharashtra,MAHARASHTRA__SANGLI,Sangli,IND,VISHAL (DADA) PRAKASHBAPU PATIL,48.91285003388253,Maharashtra,Sangli,True
Maharashtra,MAHARASHTRA__SATARA,MAHARASHTRA__SATARA,Satara,NCP,SHRIMANT CHH. UDAYANRAJE PRATAPSINHMAHARAJ BHONSLE,51.910377485355475,Maharashtra,MAHARASHTRA__SATARA,Satara,BJP,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,47.673797416369226,Maharashtra,Satara,True
Maharashtra,MAHARASHTRA__SHIRDI,MAHARASHTRA__SHIRDI,Shirdi,SHS,SADASHIV KISAN LOKHANDE,47.29337201101265,Maharashtra,MAHARASHTRA__SHIRDI,Shirdi,SHSUBT,BHAUSAHEB RAJARAM WAKCHAURE,44.996339152947925,Maharashtra,Shirdi,True
Maharashtra,MAHARASHTRA__SHIRUR,MAHARASHTRA__SHIRUR,Shirur,NCP,Dr. Amol Ramsing Kolhe,49.1703380281908,Maharashtra,MAHARASHTRA__SHIRUR,Shirur,NCPSP,DR. AMOL RAMSING KOLHE,50.833779567889735,Maharashtra,Shirur,True
Maharashtra,MAHARASHTRA__SOLAPUR,MAHARASHTRA__SOLAPUR,Solapur,BJP,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,48.407397230464525,Maharashtra,MAHARASHTRA__SOLAPUR,Solapur,INC,PRANITI SUSHILKUMAR SHINDE,51.49296172222984,Maharashtra,Solapur,True
Maharashtra,MAHARASHTRA__THANE,MAHARASHTRA__THANE,Thane,SHS,RAJAN BABURAO VICHARE,63.30265745592977,Maharashtra,MAHARASHTRA__THANE,Thane,SHS,NARESH GANPAT MHASKE,56.08807181903461,Maharashtra,Thane,False
Maharashtra,MAHARASHTRA__WARDHA,MAHARASHTRA__WARDHA,Wardha,BJP,Ramdas Chandrabhanji Tadas,53.92319382417931,Maharashtra,MAHARASHTRA__WARDHA,Wardha,NCPSP,AMAR SHARADRAO KALE,48.6849459184009,Maharashtra,Wardha,True
Maharashtra,MAHARASHTRA__YAVATMAL-WASHIM,MAHARASHTRA__YAVATMAL-_WASHIM,Yavatmal-Washim,SHS,Bhavana Pundlikrao Gawali,46.16664679531944,Maharashtra,MAHARASHTRA__YAVATMAL-_WASHIM,Yavatmal- Washim,SHSUBT,SANJAY UTTAMRAO DESHMUKH,48.5346747937627,Maharashtra,Yavatmal- Washim,True
Manipur,MANIPUR__INNER_MANIPUR,MANIPUR__INNER_MANIPUR,Inner manipur,BJP,DR RAJKUMAR RANJAN SINGH,34.72035464196676,Manipur,MANIPUR__INNER_MANIPUR,Inner Manipur,INC,ANGOMCHA BIMOL AKOIJAM,46.93417091543826,Manipur,Inner Manipur,True
Manipur,MANIPUR__OUTER_MANIPUR,MANIPUR__OUTER_MANIPUR,Outer manipur,NPF,Lorho S. Pfoze,42.36768221120732,Manipur,MANIPUR__OUTER_MANIPUR,Outer Manipur,INC,ALFRED KANNGAM S ARTHUR,48.316441476777094,Manipur,Outer Manipur,True
Meghalaya,MEGHALAYA__SHILLONG,MEGHALAYA__SHILLONG,Shillong,INC,VINCENT H. PALA,53.51879008913656,Meghalaya,MEGHALAYA__SHILLONG,Shillong,VOTPP,DR. RICKY ANDREW J. SYNGKON,55.0218660366833,Meghalaya,Shillong,True
Meghalaya,MEGHALAYA__TURA,MEGHALAYA__TURA,Tura,NPEP,AGATHA K. SANGMA,52.21845461982948,Meghalaya,MEGHALAYA__TURA,Tura,INC,SALENG A SANGMA,56.95654366996214,Meghalaya,Tura,True
Mizoram,MIZORAM__MIZORAM,MIZORAM__MIZORAM,MIZORAM,MNF,C LALROSANGA,44.891227550483265,Mizoram,MIZORAM__MIZORAM,MIZORAM,ZPM,RICHARD VANLALHMANGAIHA,42.445902600257256,Mizoram,MIZORAM,True
NCT OF Delhi,NCT_OF_DELHI__CHANDNI_CHOWK,NCT_OF_DELHI__CHANDNI_CHOWK,CHANDNI CHOWK,BJP,HARSH VARDHAN,52.94372647619825,NCT OF Delhi,NCT_OF_DELHI__CHANDNI_CHOWK,Chandni Chowk,BJP,PRAVEEN KHANDELWAL,53.461849783977264,NCT OF Delhi,Chandni Chowk,False
NCT OF Delhi,NCT_OF_DELHI__EAST_DELHI,NCT_OF_DELHI__EAST_DELHI,EAST DELHI,BJP,GAUTAM GAMBHIR,55.34618995866661,NCT OF Delhi,NCT_OF_DELHI__EAST_DELHI,East Delhi,BJP,HARSH MALHOTRA,52.59440100818876,NCT OF Delhi,East Delhi,False
NCT OF Delhi,NCT_OF_DELHI__NEW_DELHI,NCT_OF_DELHI__NEW_DELHI,NEW DELHI,BJP,MEENAKASHI LEKHI,54.7727912173385,NCT OF Delhi,NCT_OF_DELHI__NEW_DELHI,New Delhi,BJP,BANSURI SWARAJ,53.47517546385232,NCT OF Delhi,New Delhi,False
NCT OF Delhi,NCT_OF_DELHI__NORTH_EAST_DELHI,NCT_OF_DELHI__NORTH-EAST_DELHI,NORTH EAST DELHI,BJP,MANOJ TIWARI,53.904377426914586,NCT OF Delhi,NCT_OF_DELHI__NORTH-EAST_DELHI,North-East Delhi,BJP,MANOJ TIWARI,53.09683390104274,NCT OF Delhi,North-East Delhi,False
NCT OF Delhi,NCT_OF_DELHI__NORTH_WEST_DELHI,NCT_OF_DELHI__NORTH-WEST_DELHI,NORTH WEST DELHI,BJP,HANS RAJ HANS,60.49080445514561,NCT OF Delhi,NCT_OF_DELHI__NORTH-WEST_DELHI,North-West Delhi,BJP,YOGENDER CHANDOLIYA,58.26243421393256,NCT OF Delhi,North-West Delhi,False
NCT OF Delhi,NCT_OF_DELHI__SOUTH_DELHI,NCT_OF_DELHI__SOUTH_DELHI,SOUTH DELHI,BJP,RAMESH BIDHURI,56.58059234637488,NCT OF Delhi,NCT_OF_DELHI__SOUTH_DELHI,South Delhi,BJP,RAMVIR SINGH BIDHURI,53.459341758243454,NCT OF Delhi,South Delhi,False
NCT OF Delhi,NCT_OF_DELHI__WEST_DELHI,NCT_OF_DELHI__WEST_DELHI,WEST DELHI,BJP,PARVESH SAHIB SINGH VERMA,60.0476830967792,NCT OF Delhi,NCT_OF_DELHI__WEST_DELHI,West Delhi,BJP,KAMALJEET SEHRAWAT,55.27460258944935,NCT OF Delhi,West Delhi,False
Nagaland,NAGALAND__NAGALAND,NAGALAND__NAGALAND,Nagaland,NDPP,Tokheho Yepthomi,49.73483564977438,Nagaland,NAGALAND__NAGALAND,Nagaland,INC,S SUPONGMEREN JAMIR,52.83295390617195,Nagaland,Nagaland,True
Odisha,ODISHA__ASKA,ODISHA__ASKA,Aska,BJD,Pramila Bisoyi,54.51915546691759,Odisha,ODISHA__ASKA,Aska,BJP,ANITA SUBHADARSHINI,48.55282469835369,Odisha,Aska,True
Odisha,ODISHA__BALASORE,ODISHA__BALASORE,Balasore,BJP,PRATAP CHANDRA SARANGI,41.788593029793475,Odisha,ODISHA__BALASORE,Balasore,BJP,PRATAP CHANDRA SARANGI,45.490771642762226,Odisha,Balasore,False
Odisha,ODISHA__BARGARH,ODISHA__BARGARH,Bargarh,BJP,Suresh Pujari,46.57740289379379,Odisha,ODISHA__BARGARH,Bargarh,BJP,PRADEEP PUROHIT,54.689570825673506,Odisha,Bargarh,False
Odisha,ODISHA__BERHAMPUR,ODISHA__BERHAMPUR,Berhampur,BJD,CHANDRA SEKHAR SAHU,44.836702326474125,Odisha,ODISHA__BERHAMPUR,Berhampur,BJP,DR. PRADEEP KUMAR PANIGRAHY,49.19845472772199,Odisha,Berhampur,True
Odisha,ODISHA__BHADRAK,ODISHA__BHADRAK,Bhadrak,BJD,MANJULATA MANDAL,41.87589172317648,Odisha,ODISHA__BHADRAK,Bhadrak,BJP,AVIMANYU SETHI,44.19062462183313,Odisha,Bhadrak,True
Odisha,ODISHA__BHUBANESWAR,ODISHA__BHUBANESWAR,Bhubaneswar,BJP,APARAJITA SARANGI,48.446451754102355,Odisha,ODISHA__BHUBANESWAR,Bhubaneswar,BJP,APARAJITA SARANGI,47.35833452687312,Odisha,Bhubaneswar,False
Odisha,ODISHA__BOLANGIR,ODISHA__BOLANGIR,Bolangir,BJP,Sangeeta Kumari Singh Deo,38.11770828151725,Odisha,ODISHA__BOLANGIR,Bolangir,BJP,SANGEETA KUMARI SINGH DEO,44.11675646028418,Odisha,Bolangir,False
Odisha,ODISHA__CUTTACK,ODISHA__CUTTACK,Cuttack,BJD,BHARTRUHARI MAHTAB,49.513633918205926,Odisha,ODISHA__CUTTACK,Cuttack,BJP,BHARTRUHARI MAHTAB,47.43070766732543,Odisha,Cuttack,True
Odisha,ODISHA__DHENKANAL,ODISHA__DHENKANAL,Dhenkanal,BJD,MAHESH SAHOO,46.210679067662845,Odisha,ODISHA__DHENKANAL,Dhenkanal,BJP,RUDRA NARAYAN PANY,50.24205465761161,Odisha,Dhenkanal,True
Odisha,ODISHA__JAGATSINGHPUR,ODISHA__JAGATSINGHPUR,Jagatsinghpur,BJD,RAJASHREE MALLICK,50.43850015050562,Odisha,ODISHA__JAGATSINGHPUR,Jagatsinghpur,BJP,BIBHU PRASAD TARAI,45.79794400472056,Odisha,Jagatsinghpur,True
Odisha,ODISHA__JAJPUR,ODISHA__JAJPUR,Jajpur,BJD,SARMISTHA SETHI,49.81484940718846,Odisha,ODISHA__JAJPUR,Jajpur,BJP,RABINDRA NARAYAN BEHERA,46.00717528642586,Odisha,Jajpur,True
Odisha,ODISHA__KALAHANDI,ODISHA__KALAHANDI,Kalahandi,BJP,BASANTA KUMAR PANDA,35.25822849941219,Odisha,ODISHA__KALAHANDI,Kalahandi,BJP,MALVIKA DEVI,40.794862109179434,Odisha,Kalahandi,False
Odisha,ODISHA__KANDHAMAL,ODISHA__KANDHAMAL,Kandhamal,BJD,ACHYUTANANDA SAMANTA,49.01128998869409,Odisha,ODISHA__KANDHAMAL,Kandhamal,BJP,SUKANTA KUMAR PANIGRAHI,41.80491541435472,Odisha,Kandhamal,True
Odisha,ODISHA__KENDRAPARA,ODISHA__KENDRAPARA,Kendrapara,BJD,Anubhav Mohanty,50.894191149510505,Odisha,ODISHA__KENDRAPARA,Kendrapara,BJP,BAIJAYANT PANDA,48.21087958105345,Odisha,Kendrapara,True
Odisha,ODISHA__KEONJHAR,ODISHA__KEONJHAR,Keonjhar,BJD,Chandrani Murmu,44.74730764129995,Odisha,ODISHA__KEONJHAR,Keonjhar,BJP,ANANTA NAYAK,45.672143019142695,Odisha,Keonjhar,True
Odisha,ODISHA__KORAPUT,ODISHA__KORAPUT,Koraput,INC,SAPTAGIRI SANKAR ULAKA,34.35867430873731,Odisha,ODISHA__KORAPUT,Koraput,INC,SAPTAGIRI SANKAR ULAKA,41.04564684149301,Odisha,Koraput,False
Odisha,ODISHA__MAYURBHANJ,ODISHA__MAYURBHANJ,Mayurbhanj,BJP,BISHWESWAR TUDU,42.05755256846353,Odisha,ODISHA__MAYURBHANJ,Mayurbhanj,BJP,NABA CHARAN MAJHI,49.91022528853115,Odisha,Mayurbhanj,False
Odisha,ODISHA__NABARANGPUR,ODISHA__NABARANGPUR,Nabarangpur,BJD,RAMESH CHANDRA MAJHI,33.84530482021212,Odisha,ODISHA__NABARANGPUR,Nabarangpur,BJP,BALABHADRA MAJHI,38.74492444515986,Odisha,Nabarangpur,True
Odisha,ODISHA__PURI,ODISHA__PURI,Puri,BJD,PINAKI MISRA,47.40326869903665,Odisha,ODISHA__PURI,Puri,BJP,SAMBIT PATRA,52.57832903625752,Odisha,Puri,True
Odisha,ODISHA__SAMBALPUR,ODISHA__SAMBALPUR,Sambalpur,BJP,NITESH GANGA DEB,42.13330013206398,Odisha,ODISHA__SAMBALPUR,Sambalpur,BJP,DHARMENDRA PRADHAN,49.48096799072819,Odisha,Sambalpur,False
Odisha,ODISHA__SUNDARGARH,ODISHA__SUNDARGARH,Sundargarh,BJP,Jual Oram,45.45430581322736,Odisha,ODISHA__SUNDARGARH,Sundargarh,BJP,JUAL ORAM,42.76620836026327,Odisha,Sundargarh,False
Puducherry,PUDUCHERRY__PUDUCHERRY,PUDUCHERRY__PUDUCHERRY,Puducherry,INC,Ve. VAITHILINGAM,56.27257322069907,Puducherry,PUDUCHERRY__PUDUCHERRY,PUDUCHERRY,INC,VE. VAITHILINGAM,52.72730648315469,Puducherry,PUDUCHERRY,False
Punjab,PUNJAB__AMRITSAR,PUNJAB__AMRITSAR,Amritsar,INC,GURJEET SINGH AUJLA,51.777227336875654,Punjab,PUNJAB__AMRITSAR,Amritsar,INC,GURJEET SINGH AUJLA,28.176371602462748,Punjab,Amritsar,False
Punjab,PUNJAB__ANANDPUR_SAHIB,PUNJAB__ANANDPUR_SAHIB,Anandpur Sahib,INC,Manish Tewari,39.57052010350116,Punjab,PUNJAB__ANANDPUR_SAHIB,Anandpur Sahib,AAAP,MALVINDER SINGH KANG,29.07903739870006,Punjab,Anandpur Sahib,True
Punjab,PUNJAB__BATHINDA,PUNJAB__BATHINDA,Bathinda,SAD,Harsimrat Kaur Badal,41.04096401595589,Punjab,PUNJAB__BATHINDA,Bathinda,SAD,HARSIMRAT KAUR BADAL,32.71089413379432,Punjab,Bathinda,False
Punjab,PUNJAB__FARIDKOT,PUNJAB__FARIDKOT,Faridkot,INC,Mohammad Sadique,42.98336217250784,Punjab,PUNJAB__FARIDKOT,Faridkot,IND,SARABJEET SINGH KHALSA,29.381490554041335,Punjab,Faridkot,True
Punjab,PUNJAB__FATEHGARH_SAHIB,PUNJAB__FATEHGARH_SAHIB,Fatehgarh Sahib,INC,AMAR SINGH,41.75179624077538,Punjab,PUNJAB__FATEHGARH_SAHIB,Fatehgarh Sahib,INC,AMAR SINGH,34.13794731569526,Punjab,Fatehgarh Sahib,False
Punjab,PUNJAB__FIROZPUR,PUNJAB__FIROZPUR,Firozpur,SAD,SUKHBIR SINGH BADAL,54.04515060582765,Punjab,PUNJAB__FIROZPUR,Firozpur,INC,SHER SINGH GHUBAYA,23.697666460761788,Punjab,Firozpur,True
Punjab,PUNJAB__GURDASPUR,PUNJAB__GURDASPUR,Gurdaspur,BJP,SUNNY DEOL,50.61378565016166,Punjab,PUNJAB__GURDASPUR,Gurdaspur,INC,SUKHJINDER SINGH RANDHAWA,33.77567436673452,Punjab,Gurdaspur,True
Punjab,PUNJAB__HOSHIARPUR,PUNJAB__HOSHIARPUR,Hoshiarpur,BJP,SOM PARKASH,42.52359983084222,Punjab,PUNJAB__HOSHIARPUR,Hoshiarpur,AAAP,DR. RAJ KUMAR CHABBEWAL,32.03624727855475,Punjab,Hoshiarpur,True
Punjab,PUNJAB__JALANDHAR,PUNJAB__JALANDHAR,Jalandhar,INC,Santokh Singh Chaudhary,37.85208606886373,Punjab,PUNJAB__JALANDHAR,Jalandhar,INC,CHARANJIT SINGH CHANNI,39.43486397326073,Punjab,Jalandhar,False
Punjab,PUNJAB__KHADOOR_SAHIB,PUNJAB__KHADOOR_SAHIB,Khadoor Sahib,INC,JASBIR SINGH GILL (DIMPA),43.94798629487434,Punjab,PUNJAB__KHADOOR_SAHIB,Khadoor Sahib,IND,AMRITPAL SINGH,38.621420693013995,Punjab,Khadoor Sahib,True
Punjab,PUNJAB__LUDHIANA,PUNJAB__LUDHIANA,Ludhiana,INC,RAVNEET SINGH BITTU,36.658213581290504,Punjab,PUNJAB__LUDHIANA,Ludhiana,INC,AMRINDER SINGH RAJA WARRING,30.422685210974382,Punjab,Ludhiana,False
Punjab,PUNJAB__PATIALA,PUNJAB__PATIALA,Patiala,INC,Preneet Kaur,45.16730155199537,Punjab,PUNJAB__PATIALA,Patiala,INC,DR DHARAMVIRA GANDHI,26.53508638645948,Punjab,Patiala,False
Punjab,PUNJAB__SANGRUR,PUNJAB__SANGRUR,Sangrur,AAAP,BHAGWANT MANN,37.39628244451518,Punjab,PUNJAB__SANGRUR,Sangrur,AAAP,GURMEET SINGH MEET HAYER,36.05998029049239,Punjab,Sangrur,False
Rajasthan,RAJASTHAN__AJMER,RAJASTHAN__AJMER,Ajmer,BJP,Bhagirath Chaudhary,64.5751037462744,Rajasthan,RAJASTHAN__AJMER,AJMER,BJP,BHAGIRATH CHOUDHARY,62.22736161721109,Rajasthan,AJMER,False
Rajasthan,RAJASTHAN__ALWAR,RAJASTHAN__ALWAR,Alwar,BJP,Balak Nath,60.06293879782629,Rajasthan,RAJASTHAN__ALWAR,ALWAR,BJP,BHUPENDER YADAV,50.4206829536044,Rajasthan,ALWAR,False
Rajasthan,RAJASTHAN__BHARATPUR,RAJASTHAN__BHARATPUR,BHARATPUR,BJP,RANJEETA KOLI,61.73647123248492,Rajasthan,RAJASTHAN__BHARATPUR,BHARATPUR,INC,SANJNA JATAV,51.18181818181819,Rajasthan,BHARATPUR,True
Rajasthan,RAJASTHAN__BANSWARA,RAJASTHAN__BANSWARA,Banswara,BJP,KANAKMAL KATARA,49.435530756679825,Rajasthan,RAJASTHAN__BANSWARA,BANSWARA,BHRTADVSIP,RAJ KUMAR ROAT,50.14692837226578,Rajasthan,BANSWARA,True
Rajasthan,RAJASTHAN__BARMER,RAJASTHAN__BARMER,Barmer,BJP,KAILASH CHOUDHARY,59.51931804838881,Rajasthan,RAJASTHAN__BARMER,BARMER,INC,UMMEDA RAM BENIWAL,41.74494727943646,Rajasthan,BARMER,True
Rajasthan,RAJASTHAN__BHILWARA,RAJASTHAN__BHILWARA,Bhilwara,BJP,SUBHASH CHANDRA BAHERIA,71.58723339638752,Rajasthan,RAJASTHAN__BHILWARA,BHILWARA,BJP,DAMODAR AGARWAL,61.91682734141115,Rajasthan,BHILWARA,False
Rajasthan,RAJASTHAN__BIKANER_(SC),RAJASTHAN__BIKANER,Bikaner (SC),BJP,ARJUN RAM MEGHWAL,59.816678458854966,Rajasthan,RAJASTHAN__BIKANER,BIKANER,BJP,ARJUN RAM MEGHWAL,50.679256216231686,Rajasthan,BIKANER,False
Rajasthan,RAJASTHAN__CHITTORGARH,RAJASTHAN__CHITTORGARH,Chittorgarh,BJP,Chandra Prakash Joshi,67.38202308810223,Rajasthan,RAJASTHAN__CHITTORGARH,CHITTORGARH,BJP,CHANDRA PRAKASH JOSHI,59.26352459043739,Rajasthan,CHITTORGARH,False
Rajasthan,RAJASTHAN__CHURU,RAJASTHAN__CHURU,Churu,BJP,RAHUL KASWAN,59.694810835713355,Rajasthan,RAJASTHAN__CHURU,CHURU,INC,RAHUL KASWAN,51.115260292915075,Rajasthan,CHURU,True
Rajasthan,RAJASTHAN__DAUSA,RAJASTHAN__DAUSA,Dausa,BJP,Jaskaur Meena,51.6292290235352,Rajasthan,RAJASTHAN__DAUSA,DAUSA,INC,MURARI LAL MEENA,60.24475778711218,Rajasthan,DAUSA,True
Rajasthan,RAJASTHAN__GANGANAGAR,RAJASTHAN__GANGANAGAR,Ganganagar,BJP,NIHAL CHAND,61.79905149938178,Rajasthan,RAJASTHAN__GANGANAGAR,GANGANAGAR,INC,KULDEEP INDORA,51.396893089040354,Rajasthan,GANGANAGAR,True
Rajasthan,RAJASTHAN__JHALAWAR-BARAN,RAJASTHAN__JHALAWAR-BARAN,JHALAWAR-BARAN,BJP,DUSHYANT SINGH,64.77996420093031,Rajasthan,RAJASTHAN__JHALAWAR-BARAN,JHALAWAR-BARAN,BJP,DUSHYANT SINGH,60.88490295363993,Rajasthan,JHALAWAR-BARAN,False
Rajasthan,RAJASTHAN__JAIPUR,RAJASTHAN__JAIPUR,Jaipur,BJP,Ramcharan Bohra,63.44839756001769,Rajasthan,RAJASTHAN__JAIPUR,JAIPUR,BJP,MANJU SHARMA,60.60790373262952,Rajasthan,JAIPUR,False
Rajasthan,RAJASTHAN__JAIPUR_RURAL,RAJASTHAN__JAIPUR_RURAL,Jaipur Rural,BJP,COL. RAJYAVARDHAN RATHORE,64.23877940898869,Rajasthan,RAJASTHAN__JAIPUR_RURAL,JAIPUR RURAL,BJP,RAO RAJENDRA SINGH,48.9580477538996,Rajasthan,JAIPUR RURAL,False
Rajasthan,RAJASTHAN__JALORE,RAJASTHAN__JALORE,Jalore,BJP,Devaji Patel,56.7583883597394,Rajasthan,RAJASTHAN__JALORE,JALORE,BJP,LUMBARAM,54.9079128897146,Rajasthan,JALORE,False
Rajasthan,RAJASTHAN__JHUNJHUNU,RAJASTHAN__JHUNJHUNU,Jhunjhunu,BJP,NARENDRA KUMAR,61.56863595531671,Rajasthan,RAJASTHAN__JHUNJHUNU,JHUNJHUNU,INC,BRIJENDRA SINGH OLA,49.43736275914336,Rajasthan,JHUNJHUNU,True
Rajasthan,RAJASTHAN__JODHPUR,RAJASTHAN__JODHPUR,Jodhpur,BJP,Gajendra Singh Shekhawat,58.599227628295935,Rajasthan,RAJASTHAN__JODHPUR,JODHPUR,BJP,GAJENDRA SINGH SHEKHAWAT,52.75588616586624,Rajasthan,JODHPUR,False
Rajasthan,RAJASTHAN__KARAULI-DHOLPUR,RAJASTHAN__KARAULI-DHOLPUR,KARAULI-DHOLPUR,BJP,MANOJ RAJORIA,52.747474059259915,Rajasthan,RAJASTHAN__KARAULI-DHOLPUR,KARAULI-DHOLPUR,INC,BHAJAN LAL JATAV,53.638214714377376,Rajasthan,KARAULI-DHOLPUR,True
Rajasthan,RAJASTHAN__KOTA,RAJASTHAN__KOTA,Kota,BJP,OM BIRLA,58.52458680618039,Rajasthan,RAJASTHAN__KOTA,KOTA,BJP,OM BIRLA,50.027830420415995,Rajasthan,KOTA,False
Rajasthan,RAJASTHAN__NAGAUR,RAJASTHAN__NAGAUR,Nagaur,RLTP,HANUMAN BENIWAL,54.86142741729032,Rajasthan,RAJASTHAN__NAGAUR,NAGAUR,RLTP,HANUMAN BENIWAL,48.20088932096219,Rajasthan,NAGAUR,False
Rajasthan,RAJASTHAN__PALI,RAJASTHAN__PALI,Pali,BJP,P. P. CHAUDHARY,66.19721002883514,Rajasthan,RAJASTHAN__PALI,PALI,BJP,P. P. CHAUDHARY,55.9436773271918,Rajasthan,PALI,False
Rajasthan,RAJASTHAN__RAJSAMAND,RAJASTHAN__RAJSAMAND,Rajsamand,BJP,Diya Kumari,69.60862043239275,Rajasthan,RAJASTHAN__RAJSAMAND,RAJSAMAND,BJP,MAHIMA KUMARI MEWAR,64.39565421677808,Rajasthan,RAJSAMAND,False
Rajasthan,RAJASTHAN__SIKAR,RAJASTHAN__SIKAR,Sikar,BJP,Sumedhanand Saraswati,58.18553410064591,Rajasthan,RAJASTHAN__SIKAR,SIKAR,CPIM,AMRARAM,50.68201245948821,Rajasthan,SIKAR,True
Rajasthan,RAJASTHAN__TONK-SAWAI_MADHOPUR,RAJASTHAN__TONK-SAWAI_MADHOPUR,TONK-SAWAI MADHOPUR,BJP,Sukhbir Singh Jaunapuria,52.23680092877099,Rajasthan,RAJASTHAN__TONK-SAWAI_MADHOPUR,TONK-SAWAI MADHOPUR,INC,HARISH CHANDRA MEENA,50.85367166048147,Rajasthan,TONK-SAWAI MADHOPUR,True
Rajasthan,RAJASTHAN__UDAIPUR,RAJASTHAN__UDAIPUR,Udaipur,BJP,ARJUNLAL MEENA,59.92005599105683,Rajasthan,RAJASTHAN__UDAIPUR,UDAIPUR,BJP,MANNA LAL RAWAT,49.27241226501226,Rajasthan,UDAIPUR,False
Sikkim,SIKKIM__SIKKIM,SIKKIM__SIKKIM,Sikkim,SKM,INDRA HANG SUBBA,47.45526601581823,Sikkim,SIKKIM__SIKKIM,Sikkim,SKM,INDRA HANG SUBBA,42.71213038428862,Sikkim,Sikkim,False
Tamil Nadu,TAMIL_NADU__ARAKKONAM,TAMIL_NADU__ARAKKONAM,Arakkonam,DMK,S. JAGATHRAKSHAKAN,57.05906320560922,Tamil Nadu,TAMIL_NADU__ARAKKONAM,ARAKKONAM,DMK,S JAGATHRATCHAKAN,48.39365469977368,Tamil Nadu,ARAKKONAM,False
Tamil Nadu,TAMIL_NADU__ARANI,TAMIL_NADU__ARANI,Arani,INC,VISHNU PRASAD M K,54.00439021703688,Tamil Nadu,TAMIL_NADU__ARANI,ARANI,DMK,THARANIVENTHAN M S,43.85829209277525,Tamil Nadu,ARANI,True
Tamil Nadu,TAMIL_NADU__CHENNAI_NORTH,TAMIL_NADU__CHENNAI_NORTH,Chennai North,DMK,Dr. KALANIDHI VEERASWAMY,61.848055298285274,Tamil Nadu,TAMIL_NADU__CHENNAI_NORTH,CHENNAI NORTH,DMK,DR.KALANIDHI VEERASWAMY,55.106821246574754,Tamil Nadu,CHENNAI NORTH,False
Tamil Nadu,TAMIL_NADU__CHENNAI_SOUTH,TAMIL_NADU__CHENNAI_SOUTH,Chennai South,DMK,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,50.172624054387015,Tamil Nadu,TAMIL_NADU__CHENNAI_SOUTH,CHENNAI SOUTH,DMK,T.SUMATHY (ALIAS) THAMIZHACHI THANGAPANDIAN,46.99519066769397,Tamil Nadu,CHENNAI SOUTH,False
Tamil Nadu,TAMIL_NADU__CHENNAI_CENTRAL,TAMIL_NADU__CHENNAI_CENTRAL,Chennai central,DMK,DAYANIDHI MARAN,57.15335158189573,Tamil Nadu,TAMIL_NADU__CHENNAI_CENTRAL,CHENNAI CENTRAL,DMK,DAYANIDHI MARAN,56.648903769630785,Tamil Nadu,CHENNAI CENTRAL,False
Tamil Nadu,TAMIL_NADU__CHIDAMBARAM,TAMIL_NADU__CHIDAMBARAM,Chidambaram,VCK,THIRUMAAVALAVAN THOL,43.377772305045475,Tamil Nadu,TAMIL_NADU__CHIDAMBARAM,CHIDAMBARAM,VCK,THIRUMAAVALAVAN THOL,43.27791539674964,Tamil Nadu,CHIDAMBARAM,False
Tamil Nadu,TAMIL_NADU__COIMBATORE,TAMIL_NADU__COIMBATORE,Coimbatore,CPIM,NATARAJAN. P.R,45.6596729515503,Tamil Nadu,TAMIL_NADU__COIMBATORE,COIMBATORE,DMK,GANAPATHY RAJKUMAR P,41.388865215215546,Tamil Nadu,COIMBATORE,True
Tamil Nadu,TAMIL_NADU__CUDDALORE,TAMIL_NADU__CUDDALORE,Cuddalore,DMK,T. R. V .S. RAMESH,50.05358501996737,Tamil Nadu,TAMIL_NADU__CUDDALORE,CUDDALORE,INC,M.K. VISHNUPRASAD,44.11296256263553,Tamil Nadu,CUDDALORE,True
Tamil Nadu,TAMIL_NADU__DHARMAPURI,TAMIL_NADU__DHARMAPURI,Dharmapuri,DMK,DNV SENTHILKUMAR. S.,47.006675087168546,Tamil Nadu,TAMIL_NADU__DHARMAPURI,DHARMAPURI,DMK,MANI. A.,34.67349771443592,Tamil Nadu,DHARMAPURI,False
Tamil Nadu,TAMIL_NADU__DINDIGUL,TAMIL_NADU__DINDIGUL,Dindigul,DMK,"VELUSAMY, P.",64.35287910996634,Tamil Nadu,TAMIL_NADU__DINDIGUL,DINDIGUL,CPIM,SACHITHANANTHAM R,58.29303744451432,Tamil Nadu,DINDIGUL,True
Tamil Nadu,TAMIL_NADU__ERODE,TAMIL_NADU__ERODE,Erode,DMK,GANESHAMURTHI A,52.77746302662421,Tamil Nadu,TAMIL_NADU__ERODE,ERODE,DMK,K.E.PRAKASH,51.42922729812708,Tamil Nadu,ERODE,False
