candidate_id,candidate,party,state,constituency
SHASHIKANT_SHAMAR__IND,SHASHIKANT SHAMAR,IND,Uttar Pradesh,Muzaffarnagar
BIRBAL_SINGH__VSJNP,BIRBAL SINGH,VSJNP,Uttar Pradesh,Muzaffarnagar
NEEL_KUMAR__JAISMP,NEEL KUMAR,JAISMP,Uttar Pradesh,Muzaffarnagar
RESHU_SHARMA__IND,RESHU SHARMA,IND,Uttar Pradesh,Muzaffarnagar
ANKUR__IND,ANKUR,IND,Uttar Pradesh,Muzaffarnagar
MANUJ_VERMA__IND,MANUJ VERMA,IND,Uttar Pradesh,Muzaffarnagar
CHANDRASHEKHAR__ASPKR,CHANDRASHEKHAR,ASPKR,Uttar Pradesh,Nagina
OM_KUMAR__BJP,OM KUMAR,BJP,Uttar Pradesh,Nagina
MANOJ_KUMAR__SP,MANOJ KUMAR,SP,Uttar Pradesh,Nagina
SURENDRA_PAL_SINGH__BSP,SURENDRA PAL SINGH,BSP,Uttar Pradesh,Nagina
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Nagina
JOGENDRA__IND,JOGENDRA,IND,Uttar Pradesh,Nagina
SANJEEV_KUMAR__IND,SANJEEV KUMAR,IND,Uttar Pradesh,Nagina
PRAVEEN_PATEL__BJP,PRAVEEN PATEL,BJP,Uttar Pradesh,Phulpur
AMAR_NATH_SINGH_MAURYA__SP,AMAR NATH SINGH MAURYA,SP,Uttar Pradesh,Phulpur
JAGANNATH_PAL__BSP,JAGANNATH PAL,BSP,Uttar Pradesh,Phulpur
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Phulpur
MAHIMA_PATEL__APNDLK,MAHIMA PATEL,APNDLK,Uttar Pradesh,Phulpur
JILA_JEET_BHARTIY__BAWPA,JILA JEET BHARTIY,BAWPA,Uttar Pradesh,Phulpur
SUNIL_KUMAR_PRAJAPATI__BGDRPP,SUNIL KUMAR PRAJAPATI,BGDRPP,Uttar Pradesh,Phulpur
ENGG_YOGESH_KUSHWAHA__PGSP,ENGG YOGESH KUSHWAHA,PGSP,Uttar Pradesh,Phulpur
AKHILESH_TRIPATHI__IND,AKHILESH TRIPATHI,IND,Uttar Pradesh,Phulpur
NAFIS_AHAMAD__IND,NAFIS AHAMAD,IND,Uttar Pradesh,Phulpur
DR_NEERAJ__IND,DR NEERAJ,IND,Uttar Pradesh,Phulpur
SANJEEV_KUMAR_MISHRA__YVP,SANJEEV KUMAR MISHRA,YVP,Uttar Pradesh,Phulpur
MUSHIR_AHMAD_SIDDIQUI__PPID,MUSHIR AHMAD SIDDIQUI,PPID,Uttar Pradesh,Phulpur
SANGEETA_YADAV__SBSPSP,SANGEETA YADAV,SBSPSP,Uttar Pradesh,Phulpur
LALA_RAM_SAROJ__PBM,LALA RAM SAROJ,PBM,Uttar Pradesh,Phulpur
PRAMOD_BHAI_PATEL_URF_P_K__SRPSP,PRAMOD BHAI PATEL URF P K,SRPSP,Uttar Pradesh,Phulpur
JITIN_PRASADA__BJP,JITIN PRASADA,BJP,Uttar Pradesh,Pilibhit
BHAGWAT_SARAN_GANGWAR__SP,BHAGWAT SARAN GANGWAR,SP,Uttar Pradesh,Pilibhit
ANIS_AHMED_KHAN_(PHOOL_BABU)__BSP,ANIS AHMED KHAN (PHOOL BABU),BSP,Uttar Pradesh,Pilibhit
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Pilibhit
RAJEEV_KUMAR_SAXENA__BKRD,RAJEEV KUMAR SAXENA,BKrD,Uttar Pradesh,Pilibhit
SUSHIL_KUMAR_SHUKLA__IND,SUSHIL KUMAR SHUKLA,IND,Uttar Pradesh,Pilibhit
ASHISH_KUMAR__IND,ASHISH KUMAR,IND,Uttar Pradesh,Pilibhit
MOHMMAD_SHAHID_HUSAIN__IND,MOHMMAD SHAHID HUSAIN,IND,Uttar Pradesh,Pilibhit
ADARSH_PANDEY__IND,ADARSH PANDEY,IND,Uttar Pradesh,Pilibhit
SANJAY_KUMAR_BHARTI__RTSMJD,SANJAY KUMAR BHARTI,RTSMJD,Uttar Pradesh,Pilibhit
PRAMOD_BHAI_PATEL_ALIAS_P.K.__IND,PRAMOD BHAI PATEL ALIAS P.K.,IND,Uttar Pradesh,Pilibhit
SHIV_PAL_SINGH_PATEL_(DR._S_P_SINGH)__SP,SHIV PAL SINGH PATEL (DR. S P SINGH),SP,Uttar Pradesh,Pratapgarh
SANGAM_LAL_GUPTA__BJP,SANGAM LAL GUPTA,BJP,Uttar Pradesh,Pratapgarh
PRATHMESH_MISHRA_'SENANI'__BSP,PRATHMESH MISHRA 'SENANI',BSP,Uttar Pradesh,Pratapgarh
SANDEEP_SINGH__NJNDL,SANDEEP SINGH,NJNDL,Uttar Pradesh,Pratapgarh
ARUN_KUMAR_PANDEY__HINDSMJP,ARUN KUMAR PANDEY,HINDSMJP,Uttar Pradesh,Pratapgarh
SHIV_RAM_SHARMA__MADP,SHIV RAM SHARMA,MADP,Uttar Pradesh,Pratapgarh
AMAR_SINGH__IND,AMAR SINGH,IND,Uttar Pradesh,Pratapgarh
SUNIL_CHANDRA_PAL__RSUP,SUNIL CHANDRA PAL,RSUP,Uttar Pradesh,Pratapgarh
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Pratapgarh
AJEET_PRATAP__IND,AJEET PRATAP,IND,Uttar Pradesh,Pratapgarh
VIJAY_SINGH__SSRD,VIJAY SINGH,ssrd,Uttar Pradesh,Pratapgarh
RISHI_PATEL__APNDLK,RISHI PATEL,APNDLK,Uttar Pradesh,Pratapgarh
MAHESH_KUMAR_PRAJAPATI__SMJDRP,MAHESH KUMAR PRAJAPATI,SMJDRP,Uttar Pradesh,Pratapgarh
DHANANJAY__IND,DHANANJAY,IND,Uttar Pradesh,Pratapgarh
GEETA_DEVI__BLRP,GEETA DEVI,BLRP,Uttar Pradesh,Pratapgarh
RAMSIDDH_YADAV_URF_R.S.YADAV__MWSP,RAMSIDDH YADAV URF R.S.YADAV,MwSP,Uttar Pradesh,Pratapgarh
SUNIL_KUMAR_MISHRA__IND,SUNIL KUMAR MISHRA,IND,Uttar Pradesh,Pratapgarh
SHANKAR_SUMAN_TIVARI__IND,SHANKAR SUMAN TIVARI,IND,Uttar Pradesh,Pratapgarh
DURGESH_KUMAR__RATLJNTAP,DURGESH KUMAR,RATLJNTAP,Uttar Pradesh,Pratapgarh
RAM_KUMAR_YADAV__SUCI,RAM KUMAR YADAV,SUCI,Uttar Pradesh,Pratapgarh
SHIV_PAL_PATEL__IND,SHIV PAL PATEL,IND,Uttar Pradesh,Pratapgarh
DHARMENDRA_TIWARI__LGP,DHARMENDRA TIWARI,LGP,Uttar Pradesh,Pratapgarh
JOKHU_PATEL__SRPSP,JOKHU PATEL,SRPSP,Uttar Pradesh,Pratapgarh
SHRAWAN_KUMAR_TRIPATHI__IND,SHRAWAN KUMAR TRIPATHI,IND,Uttar Pradesh,Pratapgarh
DHYAN_SINGH__IND,DHYAN SINGH,IND,Uttar Pradesh,Pratapgarh
PRAMOD_KUMAR__IND,PRAMOD KUMAR,IND,Uttar Pradesh,Pratapgarh
MOHRAM_ALI__IND,MOHRAM ALI,IND,Uttar Pradesh,Pratapgarh
RAHUL_GANDHI__INC,RAHUL GANDHI,INC,Uttar Pradesh,Rae Bareli
DINESH_PRATAP_SINGH__BJP,DINESH PRATAP SINGH,BJP,Uttar Pradesh,Rae Bareli
THAKUR_PRASAD_YADAV__BSP,THAKUR PRASAD YADAV,BSP,Uttar Pradesh,Rae Bareli
DILEEP_SINGH__AKBHAD,DILEEP SINGH,AKBHAD,Uttar Pradesh,Rae Bareli
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Rae Bareli
HORILAL__IND,HORILAL,IND,Uttar Pradesh,Rae Bareli
SUDARSHAN_RAM__BHRTPNCLP,SUDARSHAN RAM,BHRTPNCLP,Uttar Pradesh,Rae Bareli
HIND_ROHITASH__MWSP,HIND ROHITASH,MwSP,Uttar Pradesh,Rae Bareli
MO_MOBIN__APNDLK,MO MOBIN,APNDLK,Uttar Pradesh,Rae Bareli
MOHIBBULLAH__SP,MOHIBBULLAH,SP,Uttar Pradesh,Rampur
GHANSHYAM_SINGH_LODHI__BJP,GHANSHYAM SINGH LODHI,BJP,Uttar Pradesh,Rampur
ZEESHAN_KHAN__BSP,ZEESHAN KHAN,BSP,Uttar Pradesh,Rampur
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Rampur
ARSHAD_WARSI__MNDP,ARSHAD WARSI,MNDP,Uttar Pradesh,Rampur
MEHMOOD_PRACHA__IND,MEHMOOD PRACHA,IND,Uttar Pradesh,Rampur
SHIV_PRASAD__IND,SHIV PRASAD,IND,Uttar Pradesh,Rampur
CHHOTELAL__SP,CHHOTELAL,SP,Uttar Pradesh,Robertsganj
RINKI_SINGH__ADAL,RINKI SINGH,ADAL,Uttar Pradesh,Robertsganj
DHANESHWAR__BSP,DHANESHWAR,BSP,Uttar Pradesh,Robertsganj
ASHOK_KUMAR_KANNAUJIYA__CPI,ASHOK KUMAR KANNAUJIYA,CPI,Uttar Pradesh,Robertsganj
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Robertsganj
SUBHAGI__JNSNKP,SUBHAGI,JNSNKP,Uttar Pradesh,Robertsganj
ARVIND_KUMAR_BHARTI__RSMD,ARVIND KUMAR BHARTI,RSMD,Uttar Pradesh,Robertsganj
SUKALU__IND,SUKALU,IND,Uttar Pradesh,Robertsganj
SHIVPUJAN__RSPS,SHIVPUJAN,RSPS,Uttar Pradesh,Robertsganj
SONU_NIGAM__IND,SONU NIGAM,IND,Uttar Pradesh,Robertsganj
CHANDRIKA_PRASAD__JANKRPR,CHANDRIKA PRASAD,JANKRPR,Uttar Pradesh,Robertsganj
PRABHUDAYAL__RTSMJD,PRABHUDAYAL,RTSMJD,Uttar Pradesh,Robertsganj
RAM_SHIROMANI__SRPSP,RAM SHIROMANI,SRPSP,Uttar Pradesh,Robertsganj
IMRAN_MASOOD__INC,IMRAN MASOOD,INC,Uttar Pradesh,Saharanpur
RAGHAV_LAKHANPAL__BJP,RAGHAV LAKHANPAL,BJP,Uttar Pradesh,Saharanpur
MAJID_ALI__BSP,MAJID ALI,BSP,Uttar Pradesh,Saharanpur
MOHD_INAM__AKBRPRVP,MOHD INAM,AKBRPRVP,Uttar Pradesh,Saharanpur
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Saharanpur
SHABNAM__IND,SHABNAM,IND,Uttar Pradesh,Saharanpur
SHAHBAJ__IND,SHAHBAJ,IND,Uttar Pradesh,Saharanpur
RASHID_KHAN__IND,RASHID KHAN,IND,Uttar Pradesh,Saharanpur
TASMEEM_BANO__IND,TASMEEM BANO,IND,Uttar Pradesh,Saharanpur
RAJKUMAR__IND,RAJKUMAR,IND,Uttar Pradesh,Saharanpur
KAMRAN__IND,KAMRAN,IND,Uttar Pradesh,Saharanpur
RAMASHANKAR_RAJBHAR__SP,RAMASHANKAR RAJBHAR,SP,Uttar Pradesh,Salempur
RAVINDAR_KUSHAWAHA__BJP,RAVINDAR KUSHAWAHA,BJP,Uttar Pradesh,Salempur
BHIM_RAJBHAR__BSP,BHIM RAJBHAR,BSP,Uttar Pradesh,Salempur
JAIBAHADUR_ALIAS_JAIBAHADUR_CHAUHAN__JANKRPR,JAIBAHADUR ALIAS JAIBAHADUR CHAUHAN,JANKRPR,Uttar Pradesh,Salempur
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Salempur
SHREENARAYAN_MISHRA__ABSHP,SHREENARAYAN MISHRA,ABSHP,Uttar Pradesh,Salempur
SADDAM_HUSSAIN__IND,SADDAM HUSSAIN,IND,Uttar Pradesh,Salempur
SHRIKRISHNA__IND,SHRIKRISHNA,IND,Uttar Pradesh,Salempur
AMRESH_THAKUR__IND,AMRESH THAKUR,IND,Uttar Pradesh,Salempur
SURYA_PRAKASH_GAUTAM__SRPSP,SURYA PRAKASH GAUTAM,SRPSP,Uttar Pradesh,Salempur
ZIA_UR_REHMAN__SP,ZIA UR REHMAN,SP,Uttar Pradesh,Sambhal
PARMESHWAR_LAL_SAINI__BJP,PARMESHWAR LAL SAINI,BJP,Uttar Pradesh,Sambhal
CHAUDHARY_SAULAT_ALI__BSP,CHAUDHARY SAULAT ALI,BSP,Uttar Pradesh,Sambhal
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Sambhal
WASEEM_SO_MOH_SHAMIM__IND,WASEEM SO MOH SHAMIM,IND,Uttar Pradesh,Sambhal
MOHD_WASEEM_SO_MOHD_FAREED__IND,MOHD WASEEM SO MOHD FAREED,IND,Uttar Pradesh,Sambhal
JAYGAMUL_ISLAM__JNTASP,JAYGAMUL ISLAM,JNTASP,Uttar Pradesh,Sambhal
ANUJ_VARSHNEY__IND,ANUJ VARSHNEY,IND,Uttar Pradesh,Sambhal
MAHANDRA_SINGH__IND,MAHANDRA SINGH,IND,Uttar Pradesh,Sambhal
SANTOSH__KTKD,SANTOSH,KTKD,Uttar Pradesh,Sambhal
DR_RASHID__PECP,DR RASHID,PECP,Uttar Pradesh,Sambhal
TAUFIK_AHAMAD__IND,TAUFIK AHAMAD,IND,Uttar Pradesh,Sambhal
PAVAN_KUMAR__LGP,PAVAN KUMAR,LGP,Uttar Pradesh,Sambhal
LAXMIKANT_PAPPU_NISHAD__SP,LAXMIKANT PAPPU NISHAD,SP,Uttar Pradesh,Sant Kabir Nagar
PRAVIN_KUMAR_NISHAD__BJP,PRAVIN KUMAR NISHAD,BJP,Uttar Pradesh,Sant Kabir Nagar
NADEEM_ASHRAF__BSP,NADEEM ASHRAF,BSP,Uttar Pradesh,Sant Kabir Nagar
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Sant Kabir Nagar
DHEERAJ_SRIVASTAV__PGSP,DHEERAJ SRIVASTAV,PGSP,Uttar Pradesh,Sant Kabir Nagar
RAM_KRISHNA_DWIVEDI__IND,RAM KRISHNA DWIVEDI,IND,Uttar Pradesh,Sant Kabir Nagar
SATYVANT_PRATAP_SINGH__IND,SATYVANT PRATAP SINGH,IND,Uttar Pradesh,Sant Kabir Nagar
KULDEEP__SRPSP,KULDEEP,SRPSP,Uttar Pradesh,Sant Kabir Nagar
MITRASEN__IND,MITRASEN,IND,Uttar Pradesh,Sant Kabir Nagar
RAJENDRA_YADAV_URF_COLONEL_SAHAB__SJAP,RAJENDRA YADAV URF COLONEL SAHAB,SJAP,Uttar Pradesh,Sant Kabir Nagar
ANAND_KUMAR_GAUTAM__IND,ANAND KUMAR GAUTAM,IND,Uttar Pradesh,Sant Kabir Nagar
SUBHASH_CHANDRA_DUBEY__NBEP,SUBHASH CHANDRA DUBEY,NBEP,Uttar Pradesh,Sant Kabir Nagar
ARUN_KUMAR_SAGAR__BJP,ARUN KUMAR SAGAR,BJP,Uttar Pradesh,Shahjahanpur
JYOTSNA_GOND__SP,JYOTSNA GOND,SP,Uttar Pradesh,Shahjahanpur
DOD_RAM_VERMA__BSP,DOD RAM VERMA,BSP,Uttar Pradesh,Shahjahanpur
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Shahjahanpur
KIRAN__RSTRSNTP,KIRAN,RSTRSNTP,Uttar Pradesh,Shahjahanpur
SHIV_KUMAR__IND,SHIV KUMAR,IND,Uttar Pradesh,Shahjahanpur
MEENA_KASYAP__IND,MEENA KASYAP,IND,Uttar Pradesh,Shahjahanpur
PRADEEP_KUMAR__IND,PRADEEP KUMAR,IND,Uttar Pradesh,Shahjahanpur
PREMCHANDRA_HARIJAN__SRPSP,PREMCHANDRA HARIJAN,SRPSP,Uttar Pradesh,Shahjahanpur
DHARM_PAL__IND,DHARM PAL,IND,Uttar Pradesh,Shahjahanpur
RAMESH_CHANDRA_VERMA__MANKP,RAMESH CHANDRA VERMA,ManKP,Uttar Pradesh,Shahjahanpur
RAM_SHIROMANI_VERMA__SP,RAM SHIROMANI VERMA,SP,Uttar Pradesh,Shrawasti
SAKET_MISRA__BJP,SAKET MISRA,BJP,Uttar Pradesh,Shrawasti
MUINUDDIN_AHAMAD_KHAN_URF_HAZI_DADDAN_KHAN__BSP,MUINUDDIN AHAMAD KHAN URF HAZI DADDAN KHAN,BSP,Uttar Pradesh,Shrawasti
AHMAD_JIYA_KHAN__PECP,AHMAD JIYA KHAN,PECP,Uttar Pradesh,Shrawasti
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Shrawasti
SHANTI_DEVI__IND,SHANTI DEVI,IND,Uttar Pradesh,Shrawasti
SUJEET_KUMAR__IND,SUJEET KUMAR,IND,Uttar Pradesh,Shrawasti
YUGAL_KISHOR_SHUKLA__AJPI,YUGAL KISHOR SHUKLA,AJPI,Uttar Pradesh,Shrawasti
KRISHNA_KUMAR_MAURYA__SMKP,KRISHNA KUMAR MAURYA,SMKP,Uttar Pradesh,Shrawasti
MALIK_RAM__IND,MALIK RAM,IND,Uttar Pradesh,Shrawasti
ANIL_KUMAR_TIWARI__IND,ANIL KUMAR TIWARI,IND,Uttar Pradesh,Shrawasti
HANUMAN_PRASAD_MISHRA__KMSP,HANUMAN PRASAD MISHRA,KMSP,Uttar Pradesh,Shrawasti
KUMARI_GEETA_GAUTAM__RTRJP,KUMARI GEETA GAUTAM,RtrJP,Uttar Pradesh,Shrawasti
RAKESH_RATHOR__INC,RAKESH RATHOR,INC,Uttar Pradesh,Sitapur
RAJESH_VERMA__BJP,RAJESH VERMA,BJP,Uttar Pradesh,Sitapur
MAHENDRA_SINGH_YADAV__BSP,MAHENDRA SINGH YADAV,BSP,Uttar Pradesh,Sitapur
MO._KASHIF_ANSARI__APNDLK,MO. KASHIF ANSARI,APNDLK,Uttar Pradesh,Sitapur
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Sitapur
LEKHRAJ_LODHI__ASPKR,LEKHRAJ LODHI,ASPKR,Uttar Pradesh,Sitapur
VIDYAWATI_GAUTAM__IND,VIDYAWATI GAUTAM,IND,Uttar Pradesh,Sitapur
CHANDRA_SHEKHAR_VERMA__RSOSP,CHANDRA SHEKHAR VERMA,RSOSP,Uttar Pradesh,Sitapur
RAM_ADHAR_VERMA__SRPSP,RAM ADHAR VERMA,SRPSP,Uttar Pradesh,Sitapur
RAMBHUAL_NISHAD__SP,RAMBHUAL NISHAD,SP,Uttar Pradesh,Sultanpur
MANEKA_SANJAY_GANDHI__BJP,MANEKA SANJAY GANDHI,BJP,Uttar Pradesh,Sultanpur
UDRAJ_VERMA__BSP,UDRAJ VERMA,BSP,Uttar Pradesh,Sultanpur
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Sultanpur
ABDUL_MABOOD__ADPT,ABDUL MABOOD,ADPT,Uttar Pradesh,Sultanpur
MOHAMMAD_ASIF__IND,MOHAMMAD ASIF,IND,Uttar Pradesh,Sultanpur
UDAYRAJ_VERMA__IND,UDAYRAJ VERMA,IND,Uttar Pradesh,Sultanpur
GIRISH_LAL__AADP,GIRISH LAL,AADP,Uttar Pradesh,Sultanpur
DR_SHIV_SHANKAR_INDIAN__MBCOI,DR SHIV SHANKAR INDIAN,MBCOI,Uttar Pradesh,Sultanpur
JAY_PRAKASH__SRPSP,JAY PRAKASH,SRPSP,Uttar Pradesh,Sultanpur
SWAMI_SACHCHIDANAND_HARI_SAKSHI__BJP,SWAMI SACHCHIDANAND HARI SAKSHI,BJP,Uttar Pradesh,Unnao
ANNU_TANDON__SP,ANNU TANDON,SP,Uttar Pradesh,Unnao
ASHOK_KUMAR_PANDEY__BSP,ASHOK KUMAR PANDEY,BSP,Uttar Pradesh,Unnao
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Unnao
SAIF_KHAN__PPI,SAIF KHAN,PPI,Uttar Pradesh,Unnao
UMESH__IND,UMESH,IND,Uttar Pradesh,Unnao
SHIV_PRAKASH_SINGH__IND,SHIV PRAKASH SINGH,IND,Uttar Pradesh,Unnao
SAIYYAD_SARFARAZ_GANDHI__IND,SAIYYAD SARFARAZ GANDHI,IND,Uttar Pradesh,Unnao
HIMANSHU_SHARMA__BSCP,HIMANSHU SHARMA,BSCP,Uttar Pradesh,Unnao
NARENDRA_MODI__BJP,NARENDRA MODI,BJP,Uttar Pradesh,Varanasi
AJAY_RAI__INC,AJAY RAI,INC,Uttar Pradesh,Varanasi
ATHER_JAMAL_LARI__BSP,ATHER JAMAL LARI,BSP,Uttar Pradesh,Varanasi
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Varanasi
KOLISETTY_SHIVA_KUMAR__YGATLSIP,KOLISETTY SHIVA KUMAR,YGATLSIP,Uttar Pradesh,Varanasi
GAGAN_PRAKASH_YADAV__APNDLK,GAGAN PRAKASH YADAV,APNDLK,Uttar Pradesh,Varanasi
DINESH_KUMAR_YADAV__IND,DINESH KUMAR YADAV,IND,Uttar Pradesh,Varanasi
SANJAY_KUMAR_TIWARI__IND,SANJAY KUMAR TIWARI,IND,Uttar Pradesh,Varanasi
AJAY_TAMTA__BJP,AJAY TAMTA,BJP,Uttarakhand,Almora
PRADEEP_TAMTA__INC,PRADEEP TAMTA,INC,Uttarakhand,Almora
NOTA__NOTA,NOTA,NOTA,Uttarakhand,Almora
NARAYAN_RAM__BSP,NARAYAN RAM,BSP,Uttarakhand,Almora
KIRAN_ARYA__UPP,KIRAN ARYA,UPP,Uttarakhand,Almora
ARJUN_PRASAD__IND,ARJUN PRASAD,IND,Uttarakhand,Almora
DR_PRAMOD_KUMAR__PPID,DR PRAMOD KUMAR,PPID,Uttarakhand,Almora
ER_JYOTI_PRAKASH_TAMTA__BMUP,ER JYOTI PRAKASH TAMTA,BMUP,Uttarakhand,Almora
ANIL_BALUNI__BJP,ANIL BALUNI,BJP,Uttarakhand,Garhwal
GANESH_GODIYAL__INC,GANESH GODIYAL,INC,Uttarakhand,Garhwal
NOTA__NOTA,NOTA,NOTA,Uttarakhand,Garhwal
SONU_KUMAR__IND,SONU KUMAR,IND,Uttarakhand,Garhwal
ASHUTOSH_SINGH__UKKD,ASHUTOSH SINGH,UKKD,Uttarakhand,Garhwal
DHEER_SINGH__BSP,DHEER SINGH,BSP,Uttarakhand,Garhwal
MUKESH_PRAKASH__IND,MUKESH PRAKASH,IND,Uttarakhand,Garhwal
DEEPENDRA_SINGH_NEGI__IND,DEEPENDRA SINGH NEGI,IND,Uttarakhand,Garhwal
SURESHI_DEVI__PPID,SURESHI DEVI,PPID,Uttarakhand,Garhwal
ARJUN_SINGH__AKBRPRVP,ARJUN SINGH,AKBRPRVP,Uttarakhand,Garhwal
RESHMA_PANWAR__SUCI,RESHMA PANWAR,SUCI,Uttarakhand,Garhwal
DR_MUKESH_PANT__SASP,DR MUKESH PANT,SaSP,Uttarakhand,Garhwal
VINOD_KUMAR_SHARMA__UTRASMNTP,VINOD KUMAR SHARMA,UTRASMNTP,Uttarakhand,Garhwal
SHYAMLAL__BMUP,SHYAMLAL,BMUP,Uttarakhand,Garhwal
TRIVENDRA_SINGH_RAWAT__BJP,TRIVENDRA SINGH RAWAT,BJP,Uttarakhand,Haridwar
VIRENDRA_RAWAT__INC,VIRENDRA RAWAT,INC,Uttarakhand,Haridwar
UMESH_KUMAR_PATRAKAR__IND,UMESH KUMAR PATRAKAR,IND,Uttarakhand,Haridwar
JAMIL_AHMAD__BSP,JAMIL AHMAD,BSP,Uttarakhand,Haridwar
NOTA__NOTA,NOTA,NOTA,Uttarakhand,Haridwar
BALBIR_SINGH_BHANDARI__UTRASMNTP,BALBIR SINGH BHANDARI,UTRASMNTP,Uttarakhand,Haridwar
MOHAN_SINGH_ASWAL__UKKD,MOHAN SINGH ASWAL,UKKD,Uttarakhand,Haridwar
VIJAY_KUMAR__IND,VIJAY KUMAR,IND,Uttarakhand,Haridwar
PAWAN_KASHYAP__IND,PAWAN KASHYAP,IND,Uttarakhand,Haridwar
KARAN_SINGH_SAINI_ENGINEER__IND,KARAN SINGH SAINI ENGINEER,IND,Uttarakhand,Haridwar
AKRAM_HUSSAIN__IND,AKRAM HUSSAIN,IND,Uttarakhand,Haridwar
LALIT_KUMAR__PPID,LALIT KUMAR,PPID,Uttarakhand,Haridwar
SURESH_PAL__BRED,SURESH PAL,BRED,Uttarakhand,Haridwar
ASHISH_DHYANI__IND,ASHISH DHYANI,IND,Uttarakhand,Haridwar
AVNISH_KUMAR__IND,AVNISH KUMAR,IND,Uttarakhand,Haridwar
AJAY_BHATT__BJP,AJAY BHATT,BJP,Uttarakhand,Nainital-Udhamsingh Nagar
PRAKASH_JOSHI__INC,PRAKASH JOSHI,INC,Uttarakhand,Nainital-Udhamsingh Nagar
AKHTAR_ALI__BSP,AKHTAR ALI,BSP,Uttarakhand,Nainital-Udhamsingh Nagar
NOTA__NOTA,NOTA,NOTA,Uttarakhand,Nainital-Udhamsingh Nagar
AKHALESH_KUMAR__AKBRPRVP,AKHALESH KUMAR,AKBRPRVP,Uttarakhand,Nainital-Udhamsingh Nagar
HITESH_PATHAK__IND,HITESH PATHAK,IND,Uttarakhand,Nainital-Udhamsingh Nagar
RAMESH_KUMAR_MAX__IND,RAMESH KUMAR MAX,IND,Uttarakhand,Nainital-Udhamsingh Nagar
AMAR_SINGH_SAINI__PPID,AMAR SINGH SAINI,PPID,Uttarakhand,Nainital-Udhamsingh Nagar
JEEVAN_CHANDRA_UPRETI__BKLJP,JEEVAN CHANDRA UPRETI,BKLJP,Uttarakhand,Nainital-Udhamsingh Nagar
SHIB_SINGH__UKKD,SHIB SINGH,UKKD,Uttarakhand,Nainital-Udhamsingh Nagar
SURENDRA_SINGH__BSCP,SURENDRA SINGH,BSCP,Uttarakhand,Nainital-Udhamsingh Nagar
MALA_RAJYA_LAKSHMI_SHAH__BJP,MALA RAJYA LAKSHMI SHAH,BJP,Uttarakhand,Tehri Garhwal
JOT_SINGH_GUNSOLA__INC,JOT SINGH GUNSOLA,INC,Uttarakhand,Tehri Garhwal
BOBY_PANWAR__IND,BOBY PANWAR,IND,Uttarakhand,Tehri Garhwal
NAVNEET_SINGH_GOSAIN__RAUP,NAVNEET SINGH GOSAIN,raup,Uttarakhand,Tehri Garhwal
NOTA__NOTA,NOTA,NOTA,Uttarakhand,Tehri Garhwal
NEMCHAND__BSP,NEMCHAND,BSP,Uttarakhand,Tehri Garhwal
BRIJ_BHUSHAN_KARANWAL__BRED,BRIJ BHUSHAN KARANWAL,BRED,Uttarakhand,Tehri Garhwal
SARDAR_KHAN_PAPPU__IND,SARDAR KHAN PAPPU,IND,Uttarakhand,Tehri Garhwal
VEPIN_KUMAR_AGGARWAL__IND,VEPIN KUMAR AGGARWAL,IND,Uttarakhand,Tehri Garhwal
RAMPAL_SINGH__PPID,RAMPAL SINGH,PPID,Uttarakhand,Tehri Garhwal
SUDESH_TOMAR__IND,SUDESH TOMAR,IND,Uttarakhand,Tehri Garhwal
PREM_DUTT_SEMWAL__IND,PREM DUTT SEMWAL,IND,Uttarakhand,Tehri Garhwal
MANOJ_TIGGA__BJP,MANOJ TIGGA,BJP,West Bengal,Alipurduars
PRAKASH_CHIK_BARAIK__AITC,PRAKASH CHIK BARAIK,AITC,West Bengal,Alipurduars
MILI_ORAON__RSP,MILI ORAON,RSP,West Bengal,Alipurduars
NOTA__NOTA,NOTA,NOTA,West Bengal,Alipurduars
PARIMAL_ORAON__IND,PARIMAL ORAON,IND,West Bengal,Alipurduars
ARJUN_INDWAR__IND,ARJUN INDWAR,IND,West Bengal,Alipurduars
MUNIB_NARJINARY__BSP,MUNIB NARJINARY,BSP,West Bengal,Alipurduars
RAHUL_MARAK__KMSP,RAHUL MARAK,KMSP,West Bengal,Alipurduars
CHANDAN_ORAON__SUCI,CHANDAN ORAON,SUCI,West Bengal,Alipurduars
