candidate_election_id,candidate_clean,candidate_raw,party_id,state,constituency,election_year
CAND_2019_UTTAR_PRADESH_AKBARPUR_INC_RAJARAM_PAL,RAJARAM PAL,Rajaram Pal,INC,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_IND_MANOJ_GUPTA,MANOJ GUPTA,Manoj Gupta,IND,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_IND_SUNIL_KUMAR,SUNIL KUMAR,Sunil Kumar,IND,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_IND_VIKAS_TRIPATHI,VIKAS TRIPATHI,Vikas Tripathi,IND,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_IND_NIRAJ_KUMAR_PASI_ADVOCATE,NIRAJ KUMAR PASI ADVOCATE,Niraj Kumar Pasi Advocate,IND,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_IND_ARUN_KUMAR,ARUN KUMAR,Arun Kumar,IND,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_JDU_RAVI_SACHAN,RAVI SACHAN,Ravi Sachan,JDU,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_PSPL_MAHENDRA_SINGH_YADAV,MAHENDRA SINGH YADAV,Mahendra Singh Yadav,PSPL,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_RAJUP_PROF_RAMGOPAL_SANKHWAR,PROF. RAMGOPAL SANKHWAR,Prof. Ramgopal Sankhwar,RAJUP,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_AKBARPUR_SABJANP_ASHOK_PASWAN,ASHOK PASWAN,Ashok Paswan,SABJANP,Uttar Pradesh,Akbarpur,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_AAAP_SATISH_CHANDRA_SHARMA,SATISH CHANDRA SHARMA,SATISH CHANDRA SHARMA,AAAP,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_BHABHAPA_SANJAY_BALMIKI,SANJAY BALMIKI,SANJAY BALMIKI,BHABHAPA,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_BJP_SATISH_KUMAR_GAUTAM,SATISH KUMAR GAUTAM,SATISH KUMAR GAUTAM,BJP,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_BSP_DR_AJEET_BALIYAN,DR. AJEET BALIYAN,DR. AJEET BALIYAN,BSP,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_INC_BIJENDRA_SINGH_CHAUDHARY,BIJENDRA SINGH CHAUDHARY,BIJENDRA SINGH CHAUDHARY,INC,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_IND_LAXMI_DHANGAR,LAXMI DHANGAR,LAXMI DHANGAR,IND,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_IND_SHAHEEN,SHAHEEN,SHAHEEN,IND,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_IND_CHARAN_SINGH,CHARAN SINGH,CHARAN SINGH,IND,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_IND_ASHOK_KUMAR_PANDEY,ASHOK KUMAR PANDEY,ASHOK KUMAR PANDEY,IND,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_LD_MOHD_SHAKEEL_ADV,MOHD. SHAKEEL ADV.,MOHD. SHAKEEL (ADV.),LD,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_PECP_DILEEP_SHARMA,DILEEP SHARMA,DILEEP SHARMA,PECP,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_PSPL_DEEPAK_CHAUDHARY,DEEPAK CHAUDHARY,DEEPAK CHAUDHARY,PSPL,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_RPB_THAKUR_MANOJ_SINGH,THAKUR MANOJ SINGH,THAKUR MANOJ SINGH,RPB,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALIGARH_SWAJANPA_AMAR_SINGH_MAHAUR,AMAR SINGH MAHAUR,AMAR SINGH MAHAUR,SWAJANPA,Uttar Pradesh,Aligarh,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_AAAP_BHAWANI_SINGH,BHAWANI SINGH,Bhawani Singh,AAAP,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_ANNADATA_SHIV_DUTT_SHUKLA,SHIV DUTT SHUKLA,Shiv Dutt Shukla,ANNADATA,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_BJP_RITA_BAHUGUNA_JOSHI,RITA BAHUGUNA JOSHI,Rita Bahuguna Joshi,BJP,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_BSCP_GAYATRI_PRASAD,GAYATRI PRASAD,Gayatri Prasad,BSCP,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_CPI_GIRDHAR_GOPAL_TRIPATHI,GIRDHAR GOPAL TRIPATHI,Girdhar Gopal Tripathi,CPI,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_INC_YOGESH_SHUKLA,YOGESH SHUKLA,Yogesh Shukla,INC,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_IND_AJAY_SHARMA,AJAY SHARMA,Ajay Sharma,IND,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_IND_RABINDRA_KUMAR_SHRIVASTAV,RABINDRA KUMAR SHRIVASTAV,Rabindra Kumar Shrivastav,IND,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_LOGAP_SHIV_PRASAD,SHIV PRASAD,Shiv Prasad,LOGAP,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_PGSP_AJEET_KUMAR_PATEL,AJEET KUMAR PATEL,Ajeet Kumar Patel,PGSP,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_PSJP_RAM_PAL_GUPTA,RAM PAL GUPTA,Ram Pal Gupta,PSJP,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_PSPL_ABHIMANYU_SINGH_PATEL,ABHIMANYU SINGH PATEL,Abhimanyu Singh Patel,PSPL,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_SP_RAJENDRA_SINGH_PATEL,RAJENDRA SINGH PATEL,Rajendra Singh Patel,SP,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_ALLAHABAD_SSRD_OM_GURU_CHARANDAS,OM GURU CHARANDAS,Om Guru Charandas,SSRD,Uttar Pradesh,Allahabad,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_BHAPRAP_AYODHYA,AYODHYA,Ayodhya,BHAPRAP,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_BJP_MUKUT_BIHARI,MUKUT BIHARI,Mukut Bihari,BJP,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_BMUP_SUSHILA_DINKAR,SUSHILA DINKAR,Sushila Dinkar,BMUP,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_BSP_RITESH_PANDEY,RITESH PANDEY,Ritesh Pandey,BSP,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_HND_PARSHURAM_PATEL,PARSHURAM PATEL,Parshuram Patel,HND,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_IND_TAIGAR_RAMNIHOR_PATEL_RATNASHAH,TAIGAR RAMNIHOR PATEL 'RATNASHAH',Taigar Ramnihor Patel 'Ratnashah',IND,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_MADP_ASHUTOSH,ASHUTOSH,Ashutosh,MADP,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_PSPL_PREMNATH_NISHAD,PREMNATH NISHAD,Premnath Nishad,PSPL,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_SBSP_RAKESH,RAKESH,Rakesh,SBSP,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_SWAJANPA_MASTRAM_KORI,MASTRAM KORI,Mastram Kori,SWAJANPA,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMBEDKAR_NAGAR_VPI_RAM_SINGAR,RAM SINGAR,Ram Singar,VPI,Uttar Pradesh,Ambedkar Nagar,2019
CAND_2019_UTTAR_PRADESH_AMETHI_ARK_PANKAJ_RAMKUMAR_SING,PANKAJ RAMKUMAR SING,Pankaj Ramkumar Sing,ARK,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_BHAPRAP_DURGESH_SINGH,DURGESH SINGH,Durgesh Singh,BHAPRAP,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_BJP_SMRITI_IRANI,SMRITI IRANI,Smriti Irani,BJP,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_BMUP_AFAJAL_VARIS,AFAJAL VARIS,Afajal Varis,BMUP,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_BSKRP_SHIV_NANDAN_SINGH,SHIV NANDAN SINGH,SHIV Nandan Singh,BSKRP,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_CPIM_BAS_DEO_MAURYA,BAS DEO MAURYA,Bas Deo Maurya,CPIM,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_INC_RAHUL_GANDHI,RAHUL GANDHI,Rahul Gandhi,INC,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_DHURV_LAL,DHURV LAL,Dhurv lal,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_RAM_SAJIWAN,RAM SAJIWAN,Ram Sajiwan,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_DINESH_KUMAR,DINESH KUMAR,Dinesh Kumar,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_BHAGWANDEEN,BHAGWANDEEN,Bhagwandeen,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_GOPAL_PRASAD,GOPAL PRASAD,Gopal Prasad,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_LAL_BABU,LAL BABU,Lal Babu,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_HARUN_RASHEED,HARUN RASHEED,Harun Rasheed,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_HEMANT_KUMAR,HEMANT KUMAR,Hemant Kumar,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_MO_HASAN_LAHARI,MO. HASAN LAHARI,Mo. Hasan Lahari,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_VIPIN_YADAV,VIPIN YADAV,Vipin Yadav,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_SURESH_KUMAR_SHUKLA,SURESH KUMAR SHUKLA,Suresh Kumar Shukla,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_SARITHA_S_NAIR,SARITHA S. NAIR,Saritha S. Nair,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_DR_U_P_SHIVANANDA,DR. U.P. SHIVANANDA,Dr. U.P. Shivananda,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_IND_SHIV_KUMAR,SHIV KUMAR,Shiv Kumar,IND,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_JPS_NATHU_RAM,NATHU RAM,Nathu Ram,JPS,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_KMBS_GOPAL_SWAROOP_GANDHI,GOPAL SWAROOP GANDHI,Gopal Swaroop Gandhi,KMBS,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_LOGAP_SHATRUNJAI_PRATAP_SINGH,SHATRUNJAI PRATAP SINGH,Shatrunjai Pratap Singh,LOGAP,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_MADP_PREM_SHANKAR,PREM SHANKAR,Prem Shankar,MADP,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_MWSP_RAM_SIDH_YADAV,RAM SIDH YADAV,Ram Sidh Yadav,MWSP,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMETHI_RSAD_RAM_MILAN,RAM MILAN,Ram Milan,RSAD,Uttar Pradesh,Amethi,2019
CAND_2019_UTTAR_PRADESH_AMROHA_BJP_KANWAR_SINGH_TANWAR,KANWAR SINGH TANWAR,KANWAR SINGH TANWAR,BJP,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_BSP_KUNWAR_DANISH_ALI,KUNWAR DANISH ALI,KUNWAR DANISH ALI,BSP,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_INC_SACHIN_CHOUDHARY,SACHIN CHOUDHARY,SACHIN CHOUDHARY,INC,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_IND_VIKAR_AHMAD,VIKAR AHMAD,VIKAR AHMAD,IND,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_IND_KUNWAR_ROBIN_TYAGI,KUNWAR ROBIN TYAGI,(KUNWAR) ROBIN TYAGI,IND,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_IND_RAJPAL_SINGH,RAJPAL SINGH,RAJPAL SINGH,IND,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_IND_AKHTAR,AKHTAR,AKHTAR,IND,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_IND_NARESH_KUMAR,NARESH KUMAR,NARESH KUMAR,IND,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_JASD_RAJPAL_SINGH_SAINI,RAJPAL SINGH SAINI,RAJPAL SINGH SAINI,JASD,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AMROHA_PSPL_MATLOOB_AHMAD,MATLOOB AHMAD,MATLOOB AHMAD,PSPL,Uttar Pradesh,Amroha,2019
CAND_2019_UTTAR_PRADESH_AONLA_BJP_DHARMENDRA_KASHYAP,DHARMENDRA KASHYAP,DHARMENDRA KASHYAP,BJP,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_BKRD_PRAMOD_KUMAR_YADAV,PRAMOD KUMAR YADAV,PRAMOD KUMAR YADAV,BKRD,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_BMUP_RAMPHAL_SHAKYA,RAMPHAL SHAKYA,RAMPHAL SHAKYA,BMUP,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_BSP_RUCHIVIRA,RUCHIVIRA,RUCHIVIRA,BSP,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_HND_DINESH_KUMAR,DINESH KUMAR,DINESH KUMAR,HND,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_INC_KUNWAR_SARVARAJ_SINGH,KUNWAR SARVARAJ SINGH,KUNWAR SARVARAJ SINGH,INC,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_IND_HEMENDRA_PAL_SINGH,HEMENDRA PAL SINGH,HEMENDRA PAL SINGH,IND,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_IND_LAKSHMI,LAKSHMI,LAKSHMI,IND,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_JSEP_RISHIPAL,RISHIPAL,RISHIPAL,JSEP,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_NFFF_MO_ATEEQ,MO. ATEEQ,MO. ATEEQ,NFFF,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_PSPL_SUNIL_KUMAR,SUNIL KUMAR,SUNIL KUMAR,PSPL,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_RMEP_PRITI_KASHYAP,PRITI KASHYAP,PRITI KASHYAP,RMEP,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_SHS_DHARMENDRA_KUMAR,DHARMENDRA KUMAR,DHARMENDRA KUMAR,SHS,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AONLA_VIP_IRSHAD_ANSARI_ADVOCATE,IRSHAD ANSARI ADVOCATE,IRSHAD ANSARI ADVOCATE,VIP,Uttar Pradesh,Aonla,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_AJPI_PAWAN_SINGH_SAMRAT,PAWAN SINGH SAMRAT,Pawan Singh Samrat,AJPI,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_BJP_DINESH_LAL_YADAV_NIRAHUA,DINESH LAL YADAV NIRAHUA,Dinesh Lal Yadav Nirahua,BJP,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_IND_DR_RAJEEV_PANDEY,DR. RAJEEV PANDEY,Dr. Rajeev Pandey,IND,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_IND_RAJIV_TALWAR,RAJIV TALWAR,Rajiv Talwar,IND,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_IND_BUDHI_RAM,BUDHI RAM,Budhi Ram,IND,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_IND_RAJARAM_GOND,RAJARAM GOND,Rajaram Gond,IND,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_IND_GAURAV_SINGH,GAURAV SINGH,Gaurav Singh,IND,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_IND_GORAKHRAM_NISHAD,GORAKHRAM NISHAD,Gorakhram Nishad,IND,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_JKIP_PRAMOD_TIWARI,PRAMOD TIWARI,Pramod Tiwari,JKIP,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_NAP_EHSAN_AHMED,EHSAN AHMED,Ehsan Ahmed,NAP,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_NEP_ARVIND_KUMAR_PANDEY,ARVIND KUMAR PANDEY,Arvind Kumar Pandey,NEP,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_RUC_ANIL_SINGH,ANIL SINGH,Anil Singh,RUC,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_SADA_MOHINDER_KUMAR,MOHINDER KUMAR,Mohinder Kumar,SADA,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_SBSP_ABHIMANYU_SINGH_SUNNY,ABHIMANYU SINGH SUNNY,Abhimanyu Singh Sunny,SBSP,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_AZAMGARH_SP_AKHILESH_YADAV,AKHILESH YADAV,Akhilesh Yadav,SP,Uttar Pradesh,Azamgarh,2019
CAND_2019_UTTAR_PRADESH_BADAUN_AIFB_KAILASH_KUMAR_MISHRA,KAILASH KUMAR MISHRA,Kailash Kumar Mishra,AIFB,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BADAUN_BJP_DR_SANGHMITRA_MAURYA,DR. SANGHMITRA MAURYA,Dr. Sanghmitra Maurya,BJP,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BADAUN_INC_SALEEM_IQBAL_SHERVANI,SALEEM IQBAL SHERVANI,Saleem Iqbal Shervani,INC,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BADAUN_IND_SWAMI_PAGLANAND,SWAMI PAGLANAND,Swami Paglanand,IND,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BADAUN_IND_HARI_SINGH,HARI SINGH,Hari Singh,IND,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BADAUN_IND_KIRPA_SHANKAR_SHAKYA,KIRPA SHANKAR SHAKYA,Kirpa Shankar Shakya,IND,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BADAUN_IND_ATUL_KUMAR,ATUL KUMAR,Atul Kumar,IND,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BADAUN_KAJP_MAHESH_SHRIVASTAV,MAHESH SHRIVASTAV,Mahesh Shrivastav,KAJP,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BADAUN_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BADAUN_SP_DHARMENDRA_YADAV,DHARMENDRA YADAV,Dharmendra Yadav,SP,Uttar Pradesh,Badaun,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_AAPP_DEVENDER,DEVENDER,DEVENDER,AAPP,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_ABLP_MANOJ_RANA,MANOJ RANA,MANOJ RANA,ABLP,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_BJP_DR_SATYAPAL_SINGH,DR. SATYAPAL SINGH,Dr. SATYAPAL SINGH,BJP,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_BND_PARVEEN_YOGI,PARVEEN YOGI,PARVEEN YOGI,BND,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_BNIP_UTTAR_KUMAR_JINDAL,UTTAR KUMAR JINDAL,UTTAR KUMAR JINDAL,BNIP,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_HND_RUBY_KASHYAP,RUBY KASHYAP,RUBY KASHYAP,HND,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_IND_SUBHASH,SUBHASH,SUBHASH,IND,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_IND_JAFAR,JAFAR,JAFAR,IND,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_NALP_ISTAKAR_ALI,ISTAKAR ALI,ISTAKAR ALI,NALP,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_PSPL_CHAUDHARY_MOHKAM,CHAUDHARY MOHKAM,CHAUDHARY MOHKAM,PSPL,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_RLD_JAYANT_CHAUDHARY,JAYANT CHAUDHARY,JAYANT CHAUDHARY,RLD,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_SACP_DR_SALEEM_AHMAD,DR. SALEEM AHMAD,Dr. SALEEM AHMAD,SACP,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAGHPAT_SVJN_RAMKUMAR,RAMKUMAR,RAMKUMAR,SVJN,Uttar Pradesh,Baghpat,2019
CAND_2019_UTTAR_PRADESH_BAHRAICH_BJP_AKSHAIBAR_LAL,AKSHAIBAR LAL,AKSHAIBAR LAL,BJP,Uttar Pradesh,Bahraich,2019
CAND_2019_UTTAR_PRADESH_BAHRAICH_INC_SAVITRI_BAI_PHULE,SAVITRI BAI PHULE,SAVITRI BAI PHULE,INC,Uttar Pradesh,Bahraich,2019
CAND_2019_UTTAR_PRADESH_BAHRAICH_IND_JANARDAN_GOND,JANARDAN GOND,JANARDAN GOND,IND,Uttar Pradesh,Bahraich,2019
CAND_2019_UTTAR_PRADESH_BAHRAICH_IND_SHIVNANDAN,SHIVNANDAN,SHIVNANDAN,IND,Uttar Pradesh,Bahraich,2019
CAND_2019_UTTAR_PRADESH_BAHRAICH_IND_GUR_PRASAD,GUR PRASAD,GUR PRASAD,IND,Uttar Pradesh,Bahraich,2019
CAND_2019_UTTAR_PRADESH_BAHRAICH_NOTA_NOTA,NOTA,NOTA,NOTA,Uttar Pradesh,Bahraich,2019
CAND_2019_UTTAR_PRADESH_BAHRAICH_PSPL_JAGDISH_KUMAR_SINGH,JAGDISH KUMAR SINGH,JAGDISH KUMAR SINGH,PSPL,Uttar Pradesh,Bahraich,2019
