candidate_id,candidate,party,state,constituency
NARASAPURAM_PRASAD__IND,Narasapuram Prasad,IND,Andhra Pradesh,Nellore
DR._S._SURESH_BABU__IND,Dr. S. Suresh Babu,IND,Andhra Pradesh,Nellore
SHAIK_MAHABOOB_BASHA_(MABU)__RPI(A),Shaik Mahaboob Basha (Mabu),RPI(A),Andhra Pradesh,Nellore
BUTTI_NAGARAJU__IND,Butti Nagaraju,IND,Andhra Pradesh,Nellore
SUKAPALLI_NAVEEN__IND,Sukapalli Naveen,IND,Andhra Pradesh,Nellore
CHINNI_VENKATESWARLU__PPOI,Chinni Venkateswarlu,PPOI,Andhra Pradesh,Nellore
KANKANALA_PENCHALA_NAIDU__IND,Kankanala Penchala Naidu,IND,Andhra Pradesh,Nellore
MEDA_MALLA_REDDY__IND,Meda Malla Reddy,IND,Andhra Pradesh,Nellore
MAGUNTA_SREENIVASULU_REDDY__YSRCP,MAGUNTA SREENIVASULU REDDY,YSRCP,Andhra Pradesh,Ongole
SIDDA_RAGHAVA_RAO__TDP,SIDDA RAGHAVA RAO,TDP,Andhra Pradesh,Ongole
BELLAMKONDA_SAIBABU__JNP,BELLAMKONDA SAIBABU,JnP,Andhra Pradesh,Ongole
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Ongole
THOGANTI_SREENIVASULU__BJP,THOGANTI SREENIVASULU,BJP,Andhra Pradesh,Ongole
DR_SIRIVELLA_PRASAD__INC,DR SIRIVELLA PRASAD,INC,Andhra Pradesh,Ongole
MARAM_SRINIVASA_REDDY__PRSHP,MARAM SRINIVASA REDDY,PRSHP,Andhra Pradesh,Ongole
VENKATESH_VEPURI__IND,VENKATESH VEPURI,IND,Andhra Pradesh,Ongole
MOHAN_AYYAPPA__IND,MOHAN AYYAPPA,IND,Andhra Pradesh,Ongole
MADHU_YATTAPU__IND,MADHU YATTAPU,IND,Andhra Pradesh,Ongole
VENKATESAN_BABURAO__IPBP,VENKATESAN BABURAO,IPBP,Andhra Pradesh,Ongole
KONDA_PRAVEEN_KUMAR__NPT,KONDA PRAVEEN KUMAR,NPT,Andhra Pradesh,Ongole
BILLA_CHENNAIAH__IND,BILLA CHENNAIAH,IND,Andhra Pradesh,Ongole
KAVURI_VENU_BABU_NAIDU__IND,KAVURI VENU BABU NAIDU,IND,Andhra Pradesh,Ongole
MARGANI_BHARAT__YSRCP,MARGANI BHARAT,YSRCP,Andhra Pradesh,Rajahmundry
MAGANTI_ROOPA__TDP,MAGANTI ROOPA,TDP,Andhra Pradesh,Rajahmundry
AKULA_SATYANARAYANA__JNP,AKULA SATYANARAYANA,JnP,Andhra Pradesh,Rajahmundry
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Rajahmundry
NALLURI_VIJAYA_SRINIVASA_RAO__INC,NALLURI VIJAYA SRINIVASA RAO,INC,Andhra Pradesh,Rajahmundry
PARAVASTU_SATYA_GOPINATH_DAS__BJP,PARAVASTU SATYA GOPINATH DAS,BJP,Andhra Pradesh,Rajahmundry
KOLLAPU_VENU__IND,KOLLAPU VENU,IND,Andhra Pradesh,Rajahmundry
GEDDAM_DAVID_NELSON_BABU__APOI,GEDDAM DAVID NELSON BABU,APoI,Andhra Pradesh,Rajahmundry
KURUVELLA_BHANUCHANDAR__IND,KURUVELLA BHANUCHANDAR,IND,Andhra Pradesh,Rajahmundry
SANGISETTI_SRINIVASA_RAO__PPOI,SANGISETTI SRINIVASA RAO,PPOI,Andhra Pradesh,Rajahmundry
BANDARU_RAJESWARA_RAO__JAJGP,BANDARU RAJESWARA RAO,JAJGP,Andhra Pradesh,Rajahmundry
MEDA_SRINIVAS__RPC(S),MEDA SRINIVAS,RPC(S),Andhra Pradesh,Rajahmundry
P.V.MIDHUN_REDDY__YSRCP,P.V.MIDHUN REDDY,YSRCP,Andhra Pradesh,Rajampet
D_A_SATHYA_PRABHA__TDP,D A SATHYA PRABHA,TDP,Andhra Pradesh,Rajampet
SYED_MUKARRAM__JNP,SYED MUKARRAM,JnP,Andhra Pradesh,Rajampet
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Rajampet
M.SHAJAHAN_BASHA_(JAHA)__INC,M.SHAJAHAN BASHA (JAHA),INC,Andhra Pradesh,Rajampet
PASUPULETI_VENKATARAMANA_ROYAL__IND,PASUPULETI VENKATARAMANA ROYAL,IND,Andhra Pradesh,Rajampet
ASADI._VENKATADRI__RKSP,ASADI. VENKATADRI,RKSP,Andhra Pradesh,Rajampet
NARESH_KUMAR_POOJALA__IND,NARESH KUMAR POOJALA,IND,Andhra Pradesh,Rajampet
KHADER_VALI_SHAIK__IUML,KHADER VALI SHAIK,IUML,Andhra Pradesh,Rajampet
KARIMULLA_KHAN_PATTAN__NAVAP,KARIMULLA KHAN PATTAN,NavaP,Andhra Pradesh,Rajampet
KINJARAPU_RAM_MOHAN_NAIDU__TDP,KINJARAPU RAM MOHAN NAIDU,TDP,Andhra Pradesh,Srikakulam
DUVVADA_SRINIVAS__YSRCP,DUVVADA SRINIVAS,YSRCP,Andhra Pradesh,Srikakulam
METTA_RAMARAO__JNP,METTA RAMARAO,JnP,Andhra Pradesh,Srikakulam
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Srikakulam
DOLA_JAGAN__INC,DOLA JAGAN,INC,Andhra Pradesh,Srikakulam
PERLA_SAMBA_MURTHY__BJP,PERLA SAMBA MURTHY,BJP,Andhra Pradesh,Srikakulam
NAIDUGARI_RAJASEKHAR__IND,NAIDUGARI RAJASEKHAR,IND,Andhra Pradesh,Srikakulam
NAMBALLA_KRISHNA_MOHAN__IND,NAMBALLA KRISHNA MOHAN,IND,Andhra Pradesh,Srikakulam
BETHA_VIVEKANANDA_MAHARAJ__IND,BETHA VIVEKANANDA MAHARAJ,IND,Andhra Pradesh,Srikakulam
MATTA_SATISH_CHAKRAVARTHY__PPOI,MATTA SATISH CHAKRAVARTHY,PPOI,Andhra Pradesh,Srikakulam
BALLI_DURGA_PRASAD_RAO__YSRCP,Balli Durga Prasad Rao,YSRCP,Andhra Pradesh,Tirupati
PANABAKA_LAKSHMI__TDP,Panabaka Lakshmi,TDP,Andhra Pradesh,Tirupati
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Tirupati
CHINTAMOHAN__INC,Chintamohan,INC,Andhra Pradesh,Tirupati
DOCTOR_DAGGUMATI_SREEHARI_RAO__BSP,Doctor Daggumati Sreehari Rao,BSP,Andhra Pradesh,Tirupati
BOMMI_SRIHARI_RAO__BJP,Bommi Srihari Rao,BJP,Andhra Pradesh,Tirupati
K.S._MUNIRATHNAM__IND,K.S. Munirathnam,IND,Andhra Pradesh,Tirupati
M._SOLOMON__ARPS,M. Solomon,ARPS,Andhra Pradesh,Tirupati
KATTAMANCHI_PRABHAKAR__IND,Kattamanchi Prabhakar,IND,Andhra Pradesh,Tirupati
BOKKAM._RAMESH__VCK,Bokkam. Ramesh,VCK,Andhra Pradesh,Tirupati
KARRA_SIVA_(PYRAMID_SIVA)__PPOI,Karra Siva (Pyramid Siva),PPOI,Andhra Pradesh,Tirupati
VIRUVURU_SUDHAKAR__VJNP,Viruvuru Sudhakar,VJNP,Andhra Pradesh,Tirupati
"NEERUGUTTU_NAGESH,_M.A.,_PHILOSOPHY__JPD","Neeruguttu Nagesh, M.A., Philosophy",JPD,Andhra Pradesh,Tirupati
KESINENI_SRINIVAS_(NANI)__TDP,KESINENI SRINIVAS (NANI),TDP,Andhra Pradesh,Vijayawada
POTLURI.V.PRASAD_(_P_V_P_)__YSRCP,POTLURI.V.PRASAD ( P V P ),YSRCP,Andhra Pradesh,Vijayawada
MUTTAMSETTY_PRASAD_BABU__JNP,Muttamsetty Prasad babu,JnP,Andhra Pradesh,Vijayawada
KILARU_DILEEP__BJP,KILARU DILEEP,BJP,Andhra Pradesh,Vijayawada
NARAHARISETTY._NARASIMHARAO.__INC,NARAHARISETTY. NARASIMHARAO.,INC,Andhra Pradesh,Vijayawada
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Vijayawada
ANDUKURI_VIJAYA_BHASKAR__IPBP,ANDUKURI VIJAYA BHASKAR,IPBP,Andhra Pradesh,Vijayawada
BOLISETTY_HARI_BABU__IND,BOLISETTY HARI BABU,IND,Andhra Pradesh,Vijayawada
MOHAMMAD_ISHAQ__IND,MOHAMMAD ISHAQ,IND,Andhra Pradesh,Vijayawada
ANIL_KUMAR_MADDINENI__IND,ANIL KUMAR MADDINENI,IND,Andhra Pradesh,Vijayawada
NANDINI_NALLAGHATLA__IND,NANDINI NALLAGHATLA,IND,Andhra Pradesh,Vijayawada
DHANEKULA_GANDHI__IND,DHANEKULA GANDHI,IND,Andhra Pradesh,Vijayawada
SEKHAR__PPOI,SEKHAR,PPOI,Andhra Pradesh,Vijayawada
PADALA_SIVA_PRASAD__NRCP,PADALA SIVA PRASAD,NRCP,Andhra Pradesh,Vijayawada
DATLA_LURDU_MARY__MPP,DATLA LURDU MARY,MPP,Andhra Pradesh,Vijayawada
SK._RIYAZ__IUML,Sk. Riyaz,IUML,Andhra Pradesh,Vijayawada
M_V_V_SATYANARAYANA__YSRCP,M V V SATYANARAYANA,YSRCP,Andhra Pradesh,Visakhapatnam
BHARAT_MATHUKUMILLI__TDP,BHARAT MATHUKUMILLI,TDP,Andhra Pradesh,Visakhapatnam
V.V._LAKSHMI_NARAYANA__JNP,V.V. LAKSHMI NARAYANA,JnP,Andhra Pradesh,Visakhapatnam
DAGGUBATI_PURANDESWARI__BJP,DAGGUBATI PURANDESWARI,BJP,Andhra Pradesh,Visakhapatnam
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Visakhapatnam
PEDADA._RAMANIKUMARI__INC,PEDADA. RAMANIKUMARI,INC,Andhra Pradesh,Visakhapatnam
GEORGE_BANGARI__VCK,GEORGE BANGARI,VCK,Andhra Pradesh,Visakhapatnam
DURGAPRASAD._GUNTU__IND,DURGAPRASAD. GUNTU,IND,Andhra Pradesh,Visakhapatnam
PULAPAKA_RAJA_SEKHAR__IND,PULAPAKA RAJA SEKHAR,IND,Andhra Pradesh,Visakhapatnam
ANMISH_VARMA__IND,ANMISH VARMA,IND,Andhra Pradesh,Visakhapatnam
B._JAYA_VENU_GOPAL__PPOI,B. JAYA VENU GOPAL,PPOI,Andhra Pradesh,Visakhapatnam
R._UDAYA_GOWRI__IND,R. UDAYA GOWRI,IND,Andhra Pradesh,Visakhapatnam
GANNU_MALLAYYA__IND,GANNU MALLAYYA,IND,Andhra Pradesh,Visakhapatnam
KOTHAPALLI_GEETHA__IND,KOTHAPALLI GEETHA,IND,Andhra Pradesh,Visakhapatnam
GAMPALA_SOMASUNDARAM__IND,GAMPALA SOMASUNDARAM,IND,Andhra Pradesh,Visakhapatnam
BELLANA_CHANDRA_SEKHAR__YSRCP,Bellana Chandra Sekhar,YSRCP,Andhra Pradesh,Vizianagaram
ASHOK_GAJAPATHI_RAJU_PUSAPATI__TDP,Ashok Gajapathi Raju Pusapati,TDP,Andhra Pradesh,Vizianagaram
MUKKA_SRINIVAS_RAO__JNP,Mukka Srinivas Rao,JnP,Andhra Pradesh,Vizianagaram
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Vizianagaram
ADIRAJU_YEDLA__INC,Adiraju Yedla,INC,Andhra Pradesh,Vizianagaram
SANYASI_RAJU_PAKALAPATI__BJP,Sanyasi Raju Pakalapati,BJP,Andhra Pradesh,Vizianagaram
VENKATA_TRINDHA_RAO_VELURI__IND,Venkata Trindha Rao Veluri,IND,Andhra Pradesh,Vizianagaram
P.V.A._ANANDA_SAGAR__SAPRP,P.V.A. Ananda Sagar,SAPRP,Andhra Pradesh,Vizianagaram
IJJUROUTHU_RAMUNAIDU__IND,Ijjurouthu Ramunaidu,IND,Andhra Pradesh,Vizianagaram
PENTAPATI_RAJESH__IND,Pentapati Rajesh,IND,Andhra Pradesh,Vizianagaram
CHIRANJEEVI_LINGALA__ACP,Chiranjeevi Lingala,ACP,Andhra Pradesh,Vizianagaram
DHANALAKOTI_RAMANA__IND,Dhanalakoti Ramana,IND,Andhra Pradesh,Vizianagaram
YELLA_RAO_SIYYADULA__IND,Yella Rao Siyyadula,IND,Andhra Pradesh,Vizianagaram
SURYA_BHAVANI._K__PPOI,Surya Bhavani. K,PPOI,Andhra Pradesh,Vizianagaram
LAGUDU._GOVINDA_RAO__JAJGP,Lagudu. Govinda Rao,JAJGP,Andhra Pradesh,Vizianagaram
TAPIR_GAO__BJP,Tapir Gao,BJP,Arunachal Pradesh,ARUNACHAL EAST
LOWANGCHA_WANGLAT__INC,Lowangcha Wanglat,INC,Arunachal Pradesh,ARUNACHAL EAST
MONGOL_YOMSO__PPA,Mongol Yomso,PPA,Arunachal Pradesh,ARUNACHAL EAST
BANDEY_MILI__JD(S),Bandey Mili,JD(S),Arunachal Pradesh,ARUNACHAL EAST
C._C._SINGPHO__IND,C. C. Singpho,IND,Arunachal Pradesh,ARUNACHAL EAST
NOTA__NOTA,NOTA,NOTA,Arunachal Pradesh,ARUNACHAL EAST
KIREN_RIJIJU__BJP,KIREN RIJIJU,BJP,Arunachal Pradesh,ARUNACHAL WEST
NABAM_TUKI__INC,NABAM TUKI,INC,Arunachal Pradesh,ARUNACHAL WEST
JARJUM_ETE__JD(S),JARJUM ETE,JD(S),Arunachal Pradesh,ARUNACHAL WEST
KHYODA_APIK__NPEP,KHYODA APIK,NPEP,Arunachal Pradesh,ARUNACHAL WEST
SUBU_KECHI__PPA,SUBU KECHI,PPA,Arunachal Pradesh,ARUNACHAL WEST
RUMAK_JOMOH__IND,RUMAK JOMOH,IND,Arunachal Pradesh,ARUNACHAL WEST
JOMIN_NYOKIR_KARA__AIFB,JOMIN NYOKIR KARA,AIFB,Arunachal Pradesh,ARUNACHAL WEST
NOTA__NOTA,NOTA,NOTA,Arunachal Pradesh,ARUNACHAL WEST
HOREN_SING_BEY__BJP,HOREN SING BEY,BJP,Assam,Autonomous District
BIREN_SINGH_ENGTI__INC,BIREN SINGH ENGTI,INC,Assam,Autonomous District
JONES_INGTI_KATHAR__IND,JONES INGTI KATHAR,IND,Assam,Autonomous District
HOLIRAM_TERANG__ASDC,HOLIRAM TERANG,ASDC,Assam,Autonomous District
LIENKHOCHON__NPEP,LIENKHOCHON,NPEP,Assam,Autonomous District
NOTA__NOTA,NOTA,NOTA,Assam,Autonomous District
ABDUL_KHALEQUE__INC,Abdul Khaleque,INC,Assam,Barpeta
KUMAR_DEEPAK_DAS__AGP,Kumar Deepak Das,AGP,Assam,Barpeta
RAFIQUL_ISLAM__AIUDF,Rafiqul Islam,AIUDF,Assam,Barpeta
ASHAHAK_ALI_DEWAN__AITC,Ashahak Ali Dewan,AITC,Assam,Barpeta
NOTA__NOTA,NOTA,NOTA,Assam,Barpeta
SANTANU_MUKHERJEE__BGANP,Santanu Mukherjee,BGanP,Assam,Barpeta
MATIAR_RAHMAN__TNRMPI,Matiar Rahman,TNRMPI,Assam,Barpeta
AROON_BAROOA__PUJP,Aroon Barooa,PUJP,Assam,Barpeta
SANIARA_PARBIN__VPI,Saniara Parbin,VPI,Assam,Barpeta
REJAUL_KARIM__RPI(A),Rejaul Karim,RPI(A),Assam,Barpeta
ARFAN_ALI__IND,Arfan Ali,IND,Assam,Barpeta
PRANABJYOTI_DAS_RAJBONSHI__NPEP,Pranabjyoti Das Rajbonshi,NPEP,Assam,Barpeta
CHITRALEKHA_DAS__SUCI(C),Chitralekha Das,SUCI(C),Assam,Barpeta
BHADRESWAR_BARMAN__NRCONG,Bhadreswar Barman,NRCong,Assam,Barpeta
BADRUDDIN_AJMAL__AIUDF,BADRUDDIN AJMAL,AIUDF,Assam,Dhubri
ABU_TAHER_BEPARI__INC,ABU TAHER BEPARI,INC,Assam,Dhubri
ZABED_ISLAM__AGP,ZABED ISLAM,AGP,Assam,Dhubri
NURUL_ISLAM_CHOUDHURY__AITC,NURUL ISLAM CHOUDHURY,AITC,Assam,Dhubri
NOTA__NOTA,NOTA,NOTA,Assam,Dhubri
ALAKESH_ROY__HND,ALAKESH ROY,HND,Assam,Dhubri
SHUKUR_ALI__IND,SHUKUR ALI,IND,Assam,Dhubri
SHAJAHAN_SHEIKH__VPI,SHAJAHAN SHEIKH,VPI,Assam,Dhubri
ANAMIKA_SARKAR__IND,ANAMIKA SARKAR,IND,Assam,Dhubri
RUKUNUR_ZAMAN__IND,RUKUNUR ZAMAN,IND,Assam,Dhubri
SURAT_JAMAN_MONDAL__SUCI(C),SURAT JAMAN MONDAL,SUCI(C),Assam,Dhubri
MEHBUBAR_RAHMAN__RPI(A),MEHBUBAR RAHMAN,RPI(A),Assam,Dhubri
MIR_HUSSAIN_SARKAR__IND,MIR HUSSAIN SARKAR,IND,Assam,Dhubri
UTTAM_KUMAR_RAY__IND,UTTAM KUMAR RAY,IND,Assam,Dhubri
ZOHIRUL_ISLAM_KHAN__PUJP,ZOHIRUL ISLAM KHAN,PUJP,Assam,Dhubri
NRIPEN_DAS__BNJD,NRIPEN DAS,BNJD,Assam,Dhubri
RAMESWAR_TELI__BJP,RAMESWAR TELI,BJP,Assam,Dibrugarh
PABAN_SINGH_GHATOWAR__INC,PABAN SINGH GHATOWAR,INC,Assam,Dibrugarh
NOTA__NOTA,NOTA,NOTA,Assam,Dibrugarh
BHABEN_BARUAH__NPEP,BHABEN BARUAH,NPEP,Assam,Dibrugarh
RUBUL_BURAGOHAIN__IND,RUBUL BURAGOHAIN,IND,Assam,Dibrugarh
DR._TITUS_BHENGRA__BMUP,DR. TITUS BHENGRA,BMUP,Assam,Dibrugarh
ISRAIL_NANDA__IND,ISRAIL NANDA,IND,Assam,Dibrugarh
NURUL_HUDA_IMDADUL_ISLAM_SAIKIA__IND,NURUL HUDA IMDADUL ISLAM SAIKIA,IND,Assam,Dibrugarh
APURBA_SAIKIA__IND,APURBA SAIKIA,IND,Assam,Dibrugarh
QUEEN_OJA__BJP,QUEEN OJA,BJP,Assam,Gauhati
BOBBEETA_SHARMA__INC,BOBBEETA SHARMA,INC,Assam,Gauhati
UPAMANYU_HAZARIKA__IND,UPAMANYU HAZARIKA,IND,Assam,Gauhati
NOTA__NOTA,NOTA,NOTA,Assam,Gauhati
MANOJ_SHARMA__AITC,MANOJ SHARMA,AITC,Assam,Gauhati
FARUK_AHMED_BHUYAN__IND,FARUK AHMED BHUYAN,IND,Assam,Gauhati
SHANKHA_SINHA__IND,SHANKHA SINHA,IND,Assam,Gauhati
JUNMONI_DEVI_KHAUND__IND,JUNMONI DEVI KHAUND,IND,Assam,Gauhati
PANKAJ_DAS__SWABP,PANKAJ DAS,SwaBP,Assam,Gauhati
SADEK_ALI__RPI(A),SADEK ALI,RPI(A),Assam,Gauhati
ALIMUDDIN_AHMED__IND,ALIMUDDIN AHMED,IND,Assam,Gauhati
UTPAL_BORGOHAIN__IND,UTPAL BORGOHAIN,IND,Assam,Gauhati
PARTHA_PRATIM_BARUAH__VPI,PARTHA PRATIM BARUAH,VPI,Assam,Gauhati
MAMONI_SARMA__PUJP,MAMONI SARMA,PUJP,Assam,Gauhati
RATUL_KUMAR_CHOUDHURY__SP,RATUL KUMAR CHOUDHURY,SP,Assam,Gauhati
AVIJIT_CHAKRABORTY__BGANP,AVIJIT CHAKRABORTY,BGanP,Assam,Gauhati
RAJIB_KAKATI__HND,RAJIB KAKATI,HND,Assam,Gauhati
RUBI_NEOG__NRCONG,RUBI NEOG,NRCong,Assam,Gauhati
TOPON_KUMAR_GOGOI__BJP,TOPON KUMAR GOGOI,BJP,Assam,Jorhat
SUSHANTA_BORGOHAIN__INC,SUSHANTA BORGOHAIN,INC,Assam,Jorhat
KANAK_GOGOI__CPI,KANAK GOGOI,CPI,Assam,Jorhat
NOTA__NOTA,NOTA,NOTA,Assam,Jorhat
RIBULAYA_GOGOI__AITC,RIBULAYA GOGOI,AITC,Assam,Jorhat
NANDITA_NAG__IND,NANDITA NAG,IND,Assam,Jorhat
KAMALA_RAJ_KONWAR__NPEP,KAMALA RAJ KONWAR,NPEP,Assam,Jorhat
ARBIN_KUMAR_BORUAH__IND,ARBIN KUMAR BORUAH,IND,Assam,Jorhat
RAJ_KUMAR_DUWARA__AIFB,RAJ KUMAR DUWARA,AIFB,Assam,Jorhat
GAURAV_GOGOI__INC,Gaurav Gogoi,INC,Assam,Kaliabor
MONI_MADHAB_MAHANTA__AGP,Moni Madhab Mahanta,AGP,Assam,Kaliabor
SRI_JITEN_GOGOI__IND,Sri Jiten Gogoi,IND,Assam,Kaliabor
NOTA__NOTA,NOTA,NOTA,Assam,Kaliabor
ABDUL_AZIZ__NPEP,Abdul Aziz,NPEP,Assam,Kaliabor
SRI_BHASKAR_SARMAH__IND,Sri Bhaskar Sarmah,IND,Assam,Kaliabor
SHREE_DIGANTA_KUMAR_SAIKIA__HND,Shree Diganta Kumar Saikia,HND,Assam,Kaliabor
MD._HARIQUL_ISLAM_BHUYAN__AJM,Md. Hariqul Islam Bhuyan,AJM,Assam,Kaliabor
KRIPANATH_MALLAH__BJP,KRIPANATH MALLAH,BJP,Assam,Karimganj
RADHESHYAM_BISWAS__AIUDF,RADHESHYAM BISWAS,AIUDF,Assam,Karimganj
SWARUP_DAS__INC,SWARUP DAS,INC,Assam,Karimganj
NOTA__NOTA,NOTA,NOTA,Assam,Karimganj
CHANDAN_DAS__AITC,CHANDAN DAS,AITC,Assam,Karimganj
SATYAJIT_DAS__IND,SATYAJIT DAS,IND,Assam,Karimganj
HARILAL_RABIDAS__IND,HARILAL RABIDAS,IND,Assam,Karimganj
PARIKSHIT_ROY__IND,PARIKSHIT ROY,IND,Assam,Karimganj
NIKHIL_RANJAN_DAS__HND,NIKHIL RANJAN DAS,HND,Assam,Karimganj
RAJU_DAS__IND,RAJU DAS,IND,Assam,Karimganj
RAMNARAYAN_SUKLABAIDYA__IND,RAMNARAYAN SUKLABAIDYA,IND,Assam,Karimganj
RABINDRA_CHANDRA_DAS__IND,RABINDRA CHANDRA DAS,IND,Assam,Karimganj
AJOY_KUMAR_SARKAR__AIFB,AJOY KUMAR SARKAR,AIFB,Assam,Karimganj
PROBASH_CHANDRA_SARKAR__SUCI(C),PROBASH CHANDRA SARKAR,SUCI(C),Assam,Karimganj
ANUPAM_SINGHA__IND,ANUPAM SINGHA,IND,Assam,Karimganj
NABA_KUMAR_SARANIA__IND,Naba Kumar Sarania,IND,Assam,Kokrajhar
PRAMILA_RANI_BRAHMA__BOPF,Pramila Rani Brahma,BOPF,Assam,Kokrajhar
URKHAO_GWRA_BRAHMA__UPPL,Urkhao Gwra Brahma,UPPL,Assam,Kokrajhar
SABDA_RAM_RABHA__INC,Sabda Ram Rabha,INC,Assam,Kokrajhar
BIRAJ_DEKA__CPIM,Biraj Deka,CPIM,Assam,Kokrajhar
NOTA__NOTA,NOTA,NOTA,Assam,Kokrajhar
RAJESH_NARZARY__VPI,Rajesh Narzary,VPI,Assam,Kokrajhar
RANJOY_KR._BRAHMA__IND,Ranjoy Kr. Brahma,IND,Assam,Kokrajhar
PRASANJIT_KUMAR_DAS__IND,Prasanjit Kumar Das,IND,Assam,Kokrajhar
CHARAN_ISWARY__PUJP,Charan Iswary,PUJP,Assam,Kokrajhar
PRADAN_BARUAH__BJP,PRADAN BARUAH,BJP,Assam,Lakhimpur
ANIL_BORGOHAIN__INC,ANIL BORGOHAIN,INC,Assam,Lakhimpur
NOTA__NOTA,NOTA,NOTA,Assam,Lakhimpur
ARUP_KALITA__CPI,ARUP KALITA,CPI,Assam,Lakhimpur
AMIYA_KUMAR_HANDIQUE__CPIM,AMIYA KUMAR HANDIQUE,CPIM,Assam,Lakhimpur
UBAIDUR_RAHMAN__AJM,UBAIDUR RAHMAN,AJM,Assam,Lakhimpur
DILIP_MORAN__ADRP,DILIP MORAN,ADRP,Assam,Lakhimpur
BHUPEN_NARAH__VPI,BHUPEN NARAH,VPI,Assam,Lakhimpur
PROBHU_LAL_VAISNAVA__IND,PROBHU LAL VAISNAVA,IND,Assam,Lakhimpur
R.ANBUCHEZHIAN__NCP,R.Anbuchezhian,NCP,Assam,Lakhimpur
HEM_KANTA_MIRI__SUCI(C),HEM KANTA MIRI,SUCI(C),Assam,Lakhimpur
AMBAZ_UDDIN__IND,AMBAZ UDDIN,IND,Assam,Lakhimpur
DILIP_SAIKIA__BJP,DILIP SAIKIA,BJP,Assam,Mangaldoi
BHUBANESWAR_KALITA__INC,BHUBANESWAR KALITA,INC,Assam,Mangaldoi
PRODEEP_KUMAR_DAIMARY__IND,PRODEEP KUMAR DAIMARY,IND,Assam,Mangaldoi
NOTA__NOTA,NOTA,NOTA,Assam,Mangaldoi
GANDHESHWAR_MOCHAHARI__VPI,GANDHESHWAR MOCHAHARI,VPI,Assam,Mangaldoi
SUDHENDU_MOHAN_TALUKDAR__AITC,SUDHENDU MOHAN TALUKDAR,AITC,Assam,Mangaldoi
JAYANTA_KUMAR_KALITA__IND,JAYANTA KUMAR KALITA,IND,Assam,Mangaldoi
KAZI_NEKIB_AHMED__IND,KAZI NEKIB AHMED,IND,Assam,Mangaldoi
AINUL_HAQUE__AJM,AINUL HAQUE,AJM,Assam,Mangaldoi
MANI_RAM_BASUMATARY__HND,MANI RAM BASUMATARY,HND,Assam,Mangaldoi
SWARNALATA_CHALIHA__SUCI(C),SWARNALATA CHALIHA,SUCI(C),Assam,Mangaldoi
BIREN_BASAK__BGANP,BIREN BASAK,BGanP,Assam,Mangaldoi
PRADYUT_BORDOLOI__INC,Pradyut Bordoloi,INC,Assam,Nowgong
SRI_RUPAK_SHARMA__BJP,Sri Rupak Sharma,BJP,Assam,Nowgong
NOTA__NOTA,NOTA,NOTA,Assam,Nowgong
SAHADEB_DAS__AITC,Sahadeb Das,AITC,Assam,Nowgong
ZAKIR_HUSSAIN__IND,Zakir Hussain,IND,Assam,Nowgong
AZGOR_ALI__PUJP,Azgor Ali,PUJP,Assam,Nowgong
SAIFUL_ISLAM_CHOUDHURY__AJM,Saiful Islam Choudhury,AJM,Assam,Nowgong
SUKANTA_MAZUMDAR__BGANP,Sukanta Mazumdar,BGanP,Assam,Nowgong
RAJDEEP_ROY__BJP,RAJDEEP ROY,BJP,Assam,Silchar
SUSHMITA_DEV__INC,SUSHMITA DEV,INC,Assam,Silchar
NOTA__NOTA,NOTA,NOTA,Assam,Silchar
NAZIA_YASMIN_MAZUMDAR__NPEP,NAZIA YASMIN MAZUMDAR,NPEP,Assam,Silchar
SABINDRA_DAS__IND,Sabindra Das,IND,Assam,Silchar
HITABRATA_ROY__AITC,HITABRATA ROY,AITC,Assam,Silchar
NAZMUL_HAQUE_LASKAR__IND,Nazmul Haque Laskar,IND,Assam,Silchar
MOHENDRA_CHANDRA_DAS__IND,Mohendra Chandra Das,IND,Assam,Silchar
SHUVADIP_DATTA__IND,Shuvadip Datta,IND,Assam,Silchar
ASHUTOSH_BHATTACHARJEE__IND,Ashutosh Bhattacharjee,IND,Assam,Silchar
PURAN_LAL_GOALA__IND,Puran Lal Goala,IND,Assam,Silchar
SHYAM_DEO_KURMI__SUCI(C),Shyam Deo Kurmi,SUCI(C),Assam,Silchar
BADRUL_ISLAM_BARBHUIYA__AIFB,Badrul Islam Barbhuiya,AIFB,Assam,Silchar
ASHITAVA_DUTTA__IND,Ashitava Dutta,IND,Assam,Silchar
PALLAB_LOCHAN_DAS__BJP,PALLAB LOCHAN DAS,BJP,Assam,Tezpur
M.G.V.K._BHANU__INC,M.G.V.K. BHANU,INC,Assam,Tezpur
BIJOY_KUMAR_TIRU__IND,BIJOY KUMAR TIRU,IND,Assam,Tezpur
NOTA__NOTA,NOTA,NOTA,Assam,Tezpur
MAHENDRA_ORANG__VPI,MAHENDRA ORANG,VPI,Assam,Tezpur
