state,lok_sabha_no,lok_sabha_constituency,assembly_no,assembly_constituency,district,district_role,match_method,mapping_confidence,matched_assembly_no,matched_assembly_constituency,source,notes
Maharashtra,44,Sangli,286.0,Khanapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,287.0,Tasgaon-Kavathe Mahankal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,288.0,Jat,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,256.0,Wai,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,259.0,Karad North,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,260.0,Karad South,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,261.0,Patan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,262.0,Satara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,270.0,Sawantwadi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,265.0,Chiplun,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,266.0,Ratnagiri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,267.0,Rajapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,268.0,Kankavli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,269.0,Kudal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Maharashtra,47,Kolhapur,271.0,Chandgad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,47,Kolhapur,272.0,Radhanagari,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,47,Kolhapur,273.0,Kagal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,47,Kolhapur,275.0,Karvir,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,277.0,Shahuwadi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,278.0,Hatkanangle,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,279.0,Ichalkaranji,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,280.0,Shirol,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,283.0,Islampur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Meghalaya,1,SHILLONG,1.0,Nartiang,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,1,SHILLONG,25.0,Mawsynram,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,1,SHILLONG,31.0,Mawthadraishan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,1,SHILLONG,32.0,Nongstoin,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,38.0,Mendipathar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,40.0,Bajengdoba,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,41.0,Songsak,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,42.0,Rongjeng,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,43.0,William Nagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,48.0,Selsella,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,50.0,North Tura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,53.0,Ampati,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,54.0,Mahendraganj,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,59.0,Chokpot,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Orissa,7,BHADRAK,42.0,Simulia,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Orissa,9,DHENKANAL,55.0,Dhenkanal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Orissa,10,BOLANGIR,64.0,Birmaharajpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Orissa,10,BOLANGIR,65.0,Sonepur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Orissa,12,"NABARANGPUR (ST) 73. Umarkote (ST), 74. Jharigam (ST), 75. Nabarangpur (ST)",,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Orissa,18,BHUBANESWAR,111.0,Jayadev,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Orissa,21,KORAPUT,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Punjab,11,Bathinda,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Punjab,13,Patiala,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Rajasthan,1,Ganganagar (SC),1.0,Sadulshahar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,1,Ganganagar (SC),8.0,Hanumangarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,1,Ganganagar (SC),9.0,Pilibanga,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,2,Bikaner,12.0,Khajuwala,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,2,Bikaner,13.0,Bikaner West,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,2,Bikaner,15.0,Kolayat,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,2,Bikaner,16.0,Lunkaransar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,2,Bikaner,17.0,Dungargarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,2,Bikaner,18.0,Nokha,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,3,Churu,19.0,Sadulpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,3,Churu,20.0,Taranagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,3,Churu,21.0,Sardarshahar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,3,Churu,22.0,Churu,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,3,Churu,23.0,Ratangarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,3,Churu,24.0,Sujangarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,4,Jhunjhunu,25.0,Pilani,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,4,Jhunjhunu,26.0,Surajgarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,4,Jhunjhunu,27.0,Jhunjhunu,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,4,Jhunjhunu,28.0,Mandawa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,4,Jhunjhunu,29.0,Nawalgarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,4,Jhunjhunu,30.0,Udaipurwati,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,4,Jhunjhunu,31.0,Khetri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,4,Jhunjhunu,32.0,Fatehpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,5,Sikar,34.0,Dhod,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,5,Sikar,35.0,Sikar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,5,Sikar,36.0,Danta Ramgarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,5,Sikar,37.0,Khandela,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,5,Sikar,38.0,Neem Ka Thana,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,5,Sikar,39.0,Srimadhopur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,5,Sikar,43.0,Chomu,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,6,Jaipur Rural,40.0,Kotputli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,6,Jaipur Rural,41.0,Viratnagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,6,Jaipur Rural,42.0,Shahpura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,6,Jaipur Rural,44.0,Phulera,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,6,Jaipur Rural,46.0,Jhotwara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,6,Jaipur Rural,47.0,Amber,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,6,Jaipur Rural,48.0,Jamwa Ramgarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,6,Jaipur Rural,63.0,Bansur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,7,Jaipur,49.0,Hawa Mahal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,7,Jaipur,50.0,Vidhyadhar Nagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,7,Jaipur,51.0,Civil Lines,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,7,Jaipur,53.0,Adarsh Nagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,7,Jaipur,54.0,Malviya Nagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,7,Jaipur,55.0,Sanganer,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,7,Jaipur,56.0,Bagru,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,8,Alwar,59.0,Tijara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,8,Alwar,60.0,Kishangarh Bas,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,8,Alwar,61.0,Mundawar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,8,Alwar,62.0,Behror,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,8,Alwar,66.0,Alwar Urban,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,9,Bharatpur,69.0,Kathumar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,9,Bharatpur,70.0,Kaman,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,9,Bharatpur,71.0,Nagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,9,Bharatpur,73.0,Bharatpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,9,Bharatpur,74.0,Nadbai,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,9,Bharatpur,75.0,Weir,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,9,Bharatpur,76.0,Bayana,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",77.0,Baseri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",78.0,Bari,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",79.0,Dholpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",80.0,Rajakhera,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",81.0,Todabhim,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,11,Dausa,57.0,Bassi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,11,Dausa,58.0,Chaksu,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,11,Dausa,64.0,Thanagazi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,11,Dausa,85.0,Bandikui,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,11,Dausa,86.0,Mahuwa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,11,Dausa,87.0,Sikrai,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,11,Dausa,88.0,Dausa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,11,Dausa,89.0,Lalsot,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,12,Tonk – Sawai,90.0,Gangapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,12,Tonk – Sawai,91.0,Bamanwas,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,12,Tonk – Sawai,92.0,Sawai Madhopur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,12,Tonk – Sawai,94.0,Malpura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,12,Tonk – Sawai,95.0,Niwai,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,12,Tonk – Sawai,96.0,Tonk,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,13,Ajmer,45.0,Dudu,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,13,Ajmer,98.0,Kishangarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,13,Ajmer,99.0,Pushkar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,13,Ajmer,100.0,Ajmer North,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,13,Ajmer,101.0,Ajmer South,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,13,Ajmer,102.0,Nasirabad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,13,Ajmer,104.0,Masuda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,13,Ajmer,105.0,Kekri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,14,Nagaur,106.0,Ladnun,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,14,Nagaur,107.0,Deedwana,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,14,Nagaur,108.0,Jayal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,14,Nagaur,109.0,Nagaur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,14,Nagaur,110.0,Khinvsar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,14,Nagaur,113.0,Makrana,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,14,Nagaur,114.0,Parbatsar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,14,Nagaur,115.0,Nawan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,15,Pali,118.0,Pali,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,15,Pali,119.0,Marwar Junction,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,15,Pali,120.0,Bali,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,15,Pali,121.0,Sumerpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,15,Pali,125.0,Osian,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,15,Pali,126.0,Bhopalgarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,15,Pali,131.0,Bilara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,15,Pali,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Rajasthan,16,Jodhpur,122.0,Phalodi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,16,Jodhpur,123.0,Lohawat,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,16,Jodhpur,124.0,Shergarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,16,Jodhpur,127.0,Sardarpura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,16,Jodhpur,128.0,Jodhpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,16,Jodhpur,129.0,Soorsagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,16,Jodhpur,130.0,Luni,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,16,Jodhpur,133.0,Pokaran,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,17,Barmer,132.0,Jaisalmer,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,17,Barmer,134.0,Sheo,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,17,Barmer,135.0,Barmer,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,17,Barmer,136.0,Baytoo,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,17,Barmer,137.0,Pachpadra,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,17,Barmer,138.0,Siwana,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,17,Barmer,139.0,Gudha Malani,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,17,Barmer,140.0,Chohtan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,18,Jalore,141.0,Ahore,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,18,Jalore,142.0,Jalore,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,18,Jalore,143.0,Bhinmal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,18,Jalore,144.0,Sanchore,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,18,Jalore,145.0,Raniwara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,18,Jalore,146.0,Sirohi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,18,Jalore,147.0,Pindwara-Abu,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,18,Jalore,148.0,Reodar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,19,Udaipur,149.0,Gogunda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,19,Udaipur,150.0,Jhadol,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,19,Udaipur,151.0,Kherwara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,19,Udaipur,152.0,Udaipur Rural,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,19,Udaipur,153.0,Udaipur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,19,Udaipur,156.0,Salumber,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,19,Udaipur,157.0,Dhariawad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,19,Udaipur,159.0,Aspur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,20,Banswara,158.0,Dungarpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,20,Banswara,160.0,Sagwara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,20,Banswara,161.0,Chorasi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,20,Banswara,162.0,Ghatol,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,20,Banswara,163.0,Garhi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,20,Banswara,164.0,Banswara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,20,Banswara,165.0,Bagidora,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,21,Chittorgarh,154.0,Mavli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,21,Chittorgarh,155.0,Vallabhnagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,21,Chittorgarh,167.0,Kapasan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,21,Chittorgarh,168.0,Begun,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,21,Chittorgarh,169.0,Chittorgarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,21,Chittorgarh,171.0,Bari Sadri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,22,Rajsamand,103.0,Beawar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,22,Rajsamand,111.0,Merta,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,22,Rajsamand,112.0,Degana,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,22,Rajsamand,116.0,Jaitaran,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,22,Rajsamand,173.0,Bhim,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,22,Rajsamand,175.0,Rajsamand,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,22,Rajsamand,176.0,Nathdwara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,23,Bhilwara,177.0,Asind,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,23,Bhilwara,179.0,Sahara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,23,Bhilwara,180.0,Bhilwara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,23,Bhilwara,181.0,Shahpura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,23,Bhilwara,182.0,Jahazpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,23,Bhilwara,184.0,Hindoli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,24,Kota,186.0,Bundi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,24,Kota,187.0,Pipalda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,24,Kota,189.0,Kota North,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Rajasthan,24,Kota,190.0,Kota South,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
