state,constituency,state_key,constituency_key,variable,value,unit,source_name,source_url_or_document,source_year,geography_level,method,confidence,notes,entered_by,last_updated,override_allowed
Assam,Guwahati,ASSAM,GUWAHATI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Assam,Guwahati,ASSAM,GUWAHATI,electricity_pct,,percent,,,,,,,,,,false
Assam,Guwahati,ASSAM,GUWAHATI,lpg_pct,,percent,,,,,,,,,,false
Assam,Guwahati,ASSAM,GUWAHATI,improved_sanitation_pct,,percent,,,,,,,,,,false
Assam,Guwahati,ASSAM,GUWAHATI,mobile_phone_pct,,percent,,,,,,,,,,false
Assam,Guwahati,ASSAM,GUWAHATI,bank_account_pct,,percent,,,,,,,,,,false
Assam,Guwahati,ASSAM,GUWAHATI,wealth_index_mean,,index,,,,,,,,,,false
Assam,Guwahati,ASSAM,GUWAHATI,fertility_rate,,births_per_woman,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,urban_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,literacy_rate,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,female_literacy_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,male_literacy_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,sc_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,st_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,religion_hindu_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,religion_muslim_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,religion_christian_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,religion_sikh_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,population_density,,persons_per_sq_km,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,electricity_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,lpg_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,improved_sanitation_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,mobile_phone_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,bank_account_pct,,percent,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,wealth_index_mean,,index,,,,,,,,,,false
Assam,Kaziranga,ASSAM,KAZIRANGA,fertility_rate,,births_per_woman,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,urban_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,literacy_rate,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,female_literacy_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,male_literacy_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,sc_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,st_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,religion_hindu_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,religion_muslim_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,religion_christian_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,religion_sikh_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,population_density,,persons_per_sq_km,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,electricity_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,lpg_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,improved_sanitation_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,mobile_phone_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,bank_account_pct,,percent,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,wealth_index_mean,,index,,,,,,,,,,false
Assam,Nagaon,ASSAM,NAGAON,fertility_rate,,births_per_woman,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,urban_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,literacy_rate,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,female_literacy_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,male_literacy_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,sc_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,st_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,religion_hindu_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,religion_muslim_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,religion_christian_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,religion_sikh_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,population_density,,persons_per_sq_km,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,electricity_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,lpg_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,improved_sanitation_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,mobile_phone_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,bank_account_pct,,percent,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,wealth_index_mean,,index,,,,,,,,,,false
Assam,Sonitpur,ASSAM,SONITPUR,fertility_rate,,births_per_woman,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,urban_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,literacy_rate,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,female_literacy_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,male_literacy_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,sc_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,st_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,religion_hindu_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,religion_muslim_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,religion_christian_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,religion_sikh_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,population_density,,persons_per_sq_km,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,electricity_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,lpg_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,improved_sanitation_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,mobile_phone_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,bank_account_pct,,percent,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,wealth_index_mean,,index,,,,,,,,,,false
Bihar,Gopalganj,BIHAR,GOPALGANJ,fertility_rate,,births_per_woman,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,urban_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,literacy_rate,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,female_literacy_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,male_literacy_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,sc_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,st_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,religion_hindu_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,religion_muslim_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,religion_christian_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,religion_sikh_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,population_density,,persons_per_sq_km,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,electricity_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,lpg_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,improved_sanitation_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,mobile_phone_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,bank_account_pct,,percent,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,wealth_index_mean,,index,,,,,,,,,,false
Bihar,Patliputra,BIHAR,PATLIPUTRA,fertility_rate,,births_per_woman,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,urban_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,literacy_rate,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,female_literacy_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,male_literacy_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,sc_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,st_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,religion_hindu_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,religion_muslim_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,religion_christian_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,religion_sikh_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,population_density,,persons_per_sq_km,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,electricity_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,lpg_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,improved_sanitation_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,mobile_phone_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,bank_account_pct,,percent,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,wealth_index_mean,,index,,,,,,,,,,false
Bihar,Samastipur,BIHAR,SAMASTIPUR,fertility_rate,,births_per_woman,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,urban_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,literacy_rate,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,female_literacy_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,male_literacy_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,sc_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,st_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,religion_hindu_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,religion_muslim_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,religion_christian_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,religion_sikh_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,population_density,,persons_per_sq_km,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,electricity_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,lpg_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,improved_sanitation_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,mobile_phone_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,bank_account_pct,,percent,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,wealth_index_mean,,index,,,,,,,,,,false
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,fertility_rate,,births_per_woman,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,urban_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,literacy_rate,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,female_literacy_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,male_literacy_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,sc_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,st_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,religion_hindu_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,religion_muslim_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,religion_christian_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,religion_sikh_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,population_density,,persons_per_sq_km,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,electricity_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,lpg_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,improved_sanitation_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,mobile_phone_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,bank_account_pct,,percent,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,wealth_index_mean,,index,,,,,,,,,,false
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,fertility_rate,,births_per_woman,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,literacy_rate,,percent,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,female_literacy_pct,,percent,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,male_literacy_pct,,percent,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,sc_pct,,percent,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,st_pct,,percent,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,religion_hindu_pct,,percent,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,religion_muslim_pct,,percent,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,religion_christian_pct,,percent,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,religion_sikh_pct,,percent,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,population_density,,persons_per_sq_km,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,fertility_rate,,births_per_woman,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,urban_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,literacy_rate,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,female_literacy_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,male_literacy_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,sc_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,st_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,religion_hindu_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,religion_muslim_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,religion_christian_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,religion_sikh_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,population_density,,persons_per_sq_km,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,electricity_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,lpg_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,improved_sanitation_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,mobile_phone_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,bank_account_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,wealth_index_mean,,index,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,fertility_rate,,births_per_woman,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,urban_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,literacy_rate,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,female_literacy_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,male_literacy_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,sc_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,st_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,religion_hindu_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,religion_muslim_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,religion_christian_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,religion_sikh_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,population_density,,persons_per_sq_km,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,electricity_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,lpg_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,improved_sanitation_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,mobile_phone_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,bank_account_pct,,percent,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,wealth_index_mean,,index,,,,,,,,,,false
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,fertility_rate,,births_per_woman,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,urban_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,literacy_rate,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,female_literacy_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,male_literacy_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,sc_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,st_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,religion_hindu_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,religion_muslim_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,religion_christian_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,religion_sikh_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,population_density,,persons_per_sq_km,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,electricity_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,lpg_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,improved_sanitation_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,mobile_phone_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,bank_account_pct,,percent,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,wealth_index_mean,,index,,,,,,,,,,false
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,fertility_rate,,births_per_woman,,,,,,,,,,false
Gujarat,Bardoli,GUJARAT,BARDOLI,urban_pct,,percent,,,,,,,,,,false
Gujarat,Bardoli,GUJARAT,BARDOLI,literacy_rate,,percent,,,,,,,,,,false
Gujarat,Bardoli,GUJARAT,BARDOLI,female_literacy_pct,,percent,,,,,,,,,,false
Gujarat,Bardoli,GUJARAT,BARDOLI,male_literacy_pct,,percent,,,,,,,,,,false
