state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,swing,sim_vote_share,sim_rank
Punjab,Sangrur,BHAGWANT MANN,MALE,45.0,GENERAL,AAAP,Broom,412201.0,1360.0,413561.0,27.04018684072704,37.35007983700246,1529431.0,2019,1.0,True,37.39628244451518,303350.0,110211.0,0.0,37.39628244451518,1.0
Rajasthan,Ajmer,Bhagirath Chaudhary,MALE,64.0,GENERAL,BJP,Lotus,811091.0,3985.0,815076.0,43.43953620494301,64.52234956611777,1876346.0,2019,1.0,True,64.5751037462744,398652.0,416424.0,2.0,66.5751037462744,1.0
Rajasthan,Alwar,Balak Nath,MALE,35.0,GENERAL,BJP,Lotus,750580.0,9621.0,760201.0,40.253711364007025,59.930215526178245,1888524.0,2019,1.0,True,60.06293879782629,430230.0,329971.0,2.0,62.06293879782629,1.0
Rajasthan,BHARATPUR,RANJEETA KOLI,FEMALE,39.0,SC,BJP,Lotus,701293.0,6699.0,707992.0,36.423201223998014,61.6196579374066,1943794.0,2019,1.0,True,61.73647123248492,389593.0,318399.0,2.0,63.73647123248492,1.0
Rajasthan,Banswara,KANAKMAL KATARA,MALE,62.0,ST,BJP,Lotus,710684.0,1025.0,711709.0,36.02918544797729,49.420495254178675,1975368.0,2019,1.0,True,49.435530756679825,406245.0,305464.0,2.0,51.435530756679825,1.0
Rajasthan,Barmer,KAILASH CHOUDHARY,MALE,45.0,GENERAL,BJP,Lotus,844104.0,2422.0,846526.0,43.60769017185487,59.49405253448125,1941231.0,2019,1.0,True,59.51931804838881,522718.0,323808.0,2.0,61.51931804838881,1.0
Rajasthan,Bhilwara,SUBHASH CHANDRA BAHERIA,MALE,62.0,GENERAL,BJP,Lotus,936065.0,2095.0,938160.0,46.97075292590902,71.56004030477241,1997328.0,2019,1.0,True,71.58723339638752,326160.0,612000.0,2.0,73.58723339638752,1.0
Rajasthan,Bikaner (SC),ARJUN RAM MEGHWAL,MALE,65.0,SC,BJP,Lotus,655427.0,2316.0,657743.0,35.52241594963999,59.767651067696505,1851628.0,2019,1.0,True,59.816678458854966,393662.0,264081.0,2.0,61.816678458854966,1.0
Rajasthan,Chittorgarh,Chandra Prakash Joshi,MALE,43.0,GENERAL,BJP,Lotus,979946.0,2996.0,982942.0,48.75919621451542,67.35865839401453,2015911.0,2019,1.0,True,67.38202308810223,406695.0,576247.0,2.0,69.38202308810223,1.0
Rajasthan,Churu,RAHUL KASWAN,MALE,42.0,GENERAL,BJP,Lotus,786573.0,6426.0,792999.0,39.2747971377403,59.593874373249,2019104.0,2019,1.0,True,59.694810835713355,458597.0,334402.0,2.0,61.694810835713355,1.0
Rajasthan,Dausa,Jaskaur Meena,FEMALE,71.0,ST,BJP,Lotus,545481.0,3252.0,548733.0,31.71337273715547,51.568869951262975,1730289.0,2019,1.0,True,51.6292290235352,470289.0,78444.0,2.0,53.6292290235352,1.0
Rajasthan,Ganganagar,NIHAL CHAND,MALE,48.0,SC,BJP,Lotus,892744.0,4433.0,897177.0,46.16328597170239,61.742912493075075,1943486.0,2019,1.0,True,61.79905149938178,490199.0,406978.0,2.0,63.79905149938178,1.0
Rajasthan,JHALAWAR-BARAN,DUSHYANT SINGH,MALE,48.0,GENERAL,BJP,Lotus,887017.0,383.0,887400.0,46.610325284814614,64.77291887618912,1903870.0,2019,1.0,True,64.77996420093031,433472.0,453928.0,2.0,66.77996420093031,1.0
Rajasthan,Jaipur,Ramcharan Bohra,MALE,61.0,GENERAL,BJP,Lotus,918472.0,5593.0,924065.0,43.44409387589497,63.44395423019198,2127021.0,2019,1.0,True,63.44839756001769,493439.0,430626.0,2.0,65.4483975600177,1.0
Rajasthan,Jaipur Rural,COL. RAJYAVARDHAN RATHORE,MALE,49.0,GENERAL,BJP,Lotus,811626.0,8506.0,820132.0,42.00329621590726,64.08948578028503,1952542.0,2019,1.0,True,64.23877940898869,426961.0,393171.0,2.0,66.23877940898869,1.0
Rajasthan,Jalore,Devaji Patel,MALE,42.0,GENERAL,BJP,Lotus,772383.0,450.0,772833.0,37.31250398311353,56.75805488580941,2071244.0,2019,1.0,True,56.7583883597394,511723.0,261110.0,2.0,58.7583883597394,1.0
Rajasthan,Jhunjhunu,NARENDRA KUMAR,MALE,58.0,GENERAL,BJP,Lotus,722994.0,15169.0,738163.0,38.0912253687273,61.32439756683963,1937882.0,2019,1.0,True,61.56863595531671,435616.0,302547.0,2.0,63.56863595531671,1.0
Rajasthan,Jodhpur,Gajendra Singh Shekhawat,MALE,51.0,GENERAL,BJP,Lotus,781166.0,7722.0,788888.0,40.31613564293946,58.525757585874075,1956755.0,2019,1.0,True,58.599227628295935,514448.0,274440.0,2.0,60.599227628295935,1.0
Rajasthan,KARAULI-DHOLPUR,MANOJ RAJORIA,MALE,49.0,SC,BJP,Lotus,523801.0,2642.0,526443.0,29.076027823220706,52.69014042216729,1810574.0,2019,1.0,True,52.747474059259915,428761.0,97682.0,2.0,54.747474059259915,1.0
Rajasthan,Kota,OM BIRLA,MALE,56.0,GENERAL,BJP,Lotus,796071.0,3980.0,800051.0,41.07016904430675,58.486338462258246,1948010.0,2019,1.0,True,58.52458680618039,520374.0,279677.0,2.0,60.52458680618039,1.0
Rajasthan,Nagaur,HANUMAN BENIWAL,MALE,47.0,GENERAL,RLTP,Tyres,655496.0,4555.0,660051.0,34.143471160565895,54.78633734321735,1933169.0,2019,1.0,True,54.86142741729032,478791.0,181260.0,0.0,54.86142741729032,1.0
Rajasthan,Pali,P. P. CHAUDHARY,MALE,65.0,GENERAL,BJP,Lotus,890817.0,9332.0,900149.0,41.641504711881545,66.11377766679031,2161663.0,2019,1.0,True,66.19721002883514,418552.0,481597.0,2.0,68.19721002883514,1.0
Rajasthan,Rajsamand,Diya Kumari,FEMALE,48.0,GENERAL,BJP,Lotus,858690.0,4349.0,863039.0,45.116526592193786,69.55235451884518,1912911.0,2019,1.0,True,69.60862043239275,311123.0,551916.0,2.0,71.60862043239275,1.0
Rajasthan,Sikar,Sumedhanand Saraswati,MALE,67.0,GENERAL,BJP,Lotus,761332.0,10772.0,772104.0,37.81835138116351,58.02409479198683,2041612.0,2019,1.0,True,58.18553410064591,474948.0,297156.0,2.0,60.18553410064591,1.0
Rajasthan,TONK-SAWAI MADHOPUR,Sukhbir Singh Jaunapuria,MALE,61.0,GENERAL,BJP,Lotus,641561.0,2758.0,644319.0,33.11005389539115,52.194104824187285,1945992.0,2019,1.0,True,52.23680092877099,533028.0,111291.0,2.0,54.23680092877099,1.0
Rajasthan,Udaipur,ARJUNLAL MEENA,MALE,54.0,ST,BJP,Lotus,867694.0,3854.0,871548.0,42.112739960542314,59.88304382867591,2069559.0,2019,1.0,True,59.92005599105683,433634.0,437914.0,2.0,61.92005599105683,1.0
Sikkim,Sikkim,INDRA HANG SUBBA,MALE,30.0,GENERAL,SKM,Table Lamp,161143.0,5779.0,166922.0,38.449950245089006,47.231158835929435,434128.0,2019,1.0,True,47.45526601581823,154489.0,12433.0,0.0,47.45526601581823,1.0
Tamil Nadu,Arakkonam,S. JAGATHRAKSHAKAN,MALE,71.0,GENERAL,DMK,Rising Sun,666688.0,5502.0,672190.0,44.81218866998752,56.9791610155699,1500016.0,2019,1.0,True,57.05906320560922,343234.0,328956.0,0.0,57.05906320560922,1.0
Tamil Nadu,Arani,VISHNU PRASAD M K,MALE,46.0,GENERAL,INC,Hand,613390.0,4370.0,617760.0,42.62912741952179,53.95674970325361,1449150.0,2019,1.0,True,54.00439021703688,386954.0,230806.0,-1.0,53.00439021703688,1.0
Tamil Nadu,Chennai North,Dr. KALANIDHI VEERASWAMY,MALE,49.0,GENERAL,DMK,Rising Sun,589034.0,1952.0,590986.0,39.725317457169915,61.82308137302797,1487681.0,2019,1.0,True,61.848055298285274,129468.0,461518.0,0.0,61.848055298285274,1.0
Tamil Nadu,Chennai South,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,FEMALE,56.0,GENERAL,DMK,Rising Sun,563240.0,1632.0,564872.0,28.622374188827855,50.1510643757086,1973533.0,2019,1.0,True,50.172624054387015,302649.0,262223.0,0.0,50.172624054387015,1.0
Tamil Nadu,Chennai central,DAYANIDHI MARAN,MALE,52.0,GENERAL,DMK,Rising Sun,447150.0,1761.0,448911.0,33.69443818959694,57.131021422653575,1332300.0,2019,1.0,True,57.15335158189573,147391.0,301520.0,0.0,57.15335158189573,1.0
Tamil Nadu,Chidambaram,THIRUMAAVALAVAN THOL,MALE,56.0,SC,VCK,Pot,498401.0,1828.0,500229.0,33.79418762861246,43.337748872218235,1480222.0,2019,1.0,True,43.377772305045475,497010.0,3219.0,0.0,43.377772305045475,1.0
Tamil Nadu,Coimbatore,NATARAJAN. P.R,MALE,68.0,GENERAL,CPIM,"Hammer, Sickle and Star",567741.0,3409.0,571150.0,29.156610022747415,45.65806692466159,1958904.0,2019,1.0,True,45.6596729515503,392007.0,179143.0,0.0,45.6596729515503,1.0
Tamil Nadu,Cuddalore,T. R. V .S. RAMESH,MALE,48.0,GENERAL,DMK,Rising Sun,519594.0,2566.0,522160.0,38.280458462300906,50.04504590848972,1364038.0,2019,1.0,True,50.05358501996737,378177.0,143983.0,0.0,50.05358501996737,1.0
Tamil Nadu,Dharmapuri,DNV SENTHILKUMAR. S.,MALE,41.0,GENERAL,DMK,Rising Sun,568310.0,6678.0,574988.0,38.698778573755355,46.958304238994174,1485804.0,2019,1.0,True,47.006675087168546,504235.0,70753.0,0.0,47.006675087168546,1.0
Tamil Nadu,Dindigul,"VELUSAMY, P.",MALE,52.0,GENERAL,DMK,Rising Sun,743813.0,2710.0,746523.0,48.41638232781907,64.30382167415635,1541881.0,2019,1.0,True,64.35287910996634,207551.0,538972.0,0.0,64.35287910996634,1.0
Tamil Nadu,Erode,GANESHAMURTHI A,MALE,72.0,GENERAL,DMK,Rising Sun,558929.0,4662.0,563591.0,38.542830686491875,52.721180389577945,1462246.0,2019,1.0,True,52.77746302662421,352973.0,210618.0,0.0,52.77746302662421,1.0
Tamil Nadu,Kallakurichi,Gautham Sigamani Pon,MALE,44.0,GENERAL,DMK,Rising Sun,716961.0,4752.0,721713.0,47.203549130180555,59.89642594828767,1528938.0,2019,1.0,True,59.92427607680332,321794.0,399919.0,0.0,59.92427607680332,1.0
Tamil Nadu,Kancheepuram,Selvam.G,MALE,44.0,SC,DMK,Rising Sun,680087.0,3917.0,684004.0,41.60628518873571,55.243676493630055,1643992.0,2019,1.0,True,55.26804846753264,397372.0,286632.0,0.0,55.26804846753264,1.0
Tamil Nadu,Kanniyakumari,Vasanthakumar. H,MALE,68.0,GENERAL,INC,Hand,624627.0,2608.0,627235.0,41.780849292256455,59.76928361858423,1501250.0,2019,1.0,True,59.82914543146216,367302.0,259933.0,-1.0,58.82914543146216,1.0
Tamil Nadu,Karur,Jothimani S,FEMALE,43.0,GENERAL,INC,Hand,691518.0,4179.0,695697.0,50.14805887178275,63.03630243420665,1387286.0,2019,1.0,True,63.06373026700448,275151.0,420546.0,-1.0,62.06373026700448,1.0
Tamil Nadu,Krishnagiri,Dr.A.CHELLAKUMAR,MALE,58.0,GENERAL,INC,Hand,609396.0,1902.0,611298.0,39.94357045590576,52.59504436565248,1530404.0,2019,1.0,True,52.635983912089955,454533.0,156765.0,-1.0,51.635983912089955,1.0
Tamil Nadu,Madurai,VENKATESAN S,MALE,49.0,GENERAL,CPIM,"Hammer, Sickle and Star",444152.0,2923.0,447075.0,29.04921684234055,43.95490413146112,1539026.0,2019,1.0,True,44.00231883829744,307680.0,139395.0,0.0,44.00231883829744,1.0
Tamil Nadu,Mayiladuthurai,RAMALINGAM. S,MALE,74.0,GENERAL,DMK,Rising Sun,595845.0,3447.0,599292.0,40.36065790164879,54.591266009582974,1484842.0,2019,1.0,True,54.61798343666808,337978.0,261314.0,0.0,54.61798343666808,1.0
Tamil Nadu,Nagapattinam,SELVARAJ M,MALE,63.0,SC,CPI,Ears of Corn And Sickle,519596.0,3296.0,522892.0,40.109876201339475,52.1369600765764,1303649.0,2019,1.0,True,52.173999808423,311539.0,211353.0,0.0,52.173999808423,1.0
Tamil Nadu,Namakkal,CHINRAJ A.K.P,MALE,54.0,GENERAL,DMK,Rising Sun,623370.0,2923.0,626293.0,44.30485590326536,55.229438863334934,1413599.0,2019,1.0,True,55.239668575924306,361142.0,265151.0,0.0,55.239668575924306,1.0
Tamil Nadu,Nilgiris,"RAJA, A.",MALE,55.0,SC,DMK,Rising Sun,545463.0,2369.0,547832.0,40.10307014333192,54.18451529055466,1366060.0,2019,1.0,True,54.20220654801186,342009.0,205823.0,0.0,54.20220654801186,1.0
Tamil Nadu,Perambalur,"Dr.PAARIVENDHAR, T. R",MALE,77.0,GENERAL,DMK,Rising Sun,677005.0,6692.0,683697.0,49.12135117717173,61.976231915587945,1391853.0,2019,1.0,True,61.99831877450087,280179.0,403518.0,0.0,61.99831877450087,1.0
Tamil Nadu,Pollachi,SHANMUGA SUNDARAM. K,MALE,49.0,GENERAL,DMK,Rising Sun,550905.0,3325.0,554230.0,36.45041381015768,51.22803839214411,1520504.0,2019,1.0,True,51.228653957250145,378347.0,175883.0,0.0,51.228653957250145,1.0
Tamil Nadu,Ramanathapuram,K. NAVASKANI,MALE,39.0,GENERAL,IUML,Ladder,467585.0,2358.0,469943.0,30.12957287753087,44.04657130833247,1559740.0,2019,1.0,True,44.07867215184412,342821.0,127122.0,0.0,44.07867215184412,1.0
Tamil Nadu,Salem,PARTHIBAN.S.R,MALE,49.0,GENERAL,DMK,Rising Sun,602453.0,3849.0,606302.0,37.59984421821357,48.25977251199924,1612512.0,2019,1.0,True,48.293253702430746,459376.0,146926.0,0.0,48.293253702430746,1.0
Tamil Nadu,Sivaganga,KARTI P CHIDAMBARAM,MALE,47.0,GENERAL,INC,Hand,564002.0,2102.0,566104.0,36.47532665515049,52.1800045349551,1552019.0,2019,1.0,True,52.2010792388526,233860.0,332244.0,-1.0,51.2010792388526,1.0
Tamil Nadu,Sriperumbudur,Baalu.T.R.,MALE,77.0,GENERAL,DMK,Rising Sun,790750.0,2531.0,793281.0,35.202986711918804,56.37489313528806,2253448.0,2019,1.0,True,56.38976046039828,285326.0,507955.0,0.0,56.38976046039828,1.0
Tamil Nadu,Tenkasi,DHANUSH.M.KUMAR,MALE,44.0,SC,DMK,Rising Sun,470346.0,5810.0,476156.0,31.90716181615568,44.6672070003227,1492317.0,2019,1.0,True,44.70578956856147,355389.0,120767.0,0.0,44.70578956856147,1.0
Tamil Nadu,Thanjavur,"PALANIMANICKAM,S.S.",MALE,68.0,GENERAL,DMK,Rising Sun,583621.0,5357.0,588978.0,40.31191223857878,55.56123661858098,1461052.0,2019,1.0,True,55.60472157421052,220849.0,368129.0,0.0,55.60472157421052,1.0
Tamil Nadu,Theni,"RAVEENDRANATH KUMAR, P",MALE,39.0,GENERAL,ADMK,Two Leaves,503459.0,1354.0,504813.0,32.338248859734534,42.96251599989107,1561040.0,2019,1.0,True,43.018127992678245,428120.0,76693.0,0.0,43.018127992678245,1.0
Tamil Nadu,Thiruvallur,Dr.K.Jayakumar,MALE,69.0,SC,INC,Hand,764093.0,3199.0,767292.0,39.411568312213966,54.48491583615299,1946870.0,2019,1.0,True,54.48785638859557,410337.0,356955.0,-1.0,53.48785638859557,1.0
Tamil Nadu,Thoothukkudi,KANIMOZHI KARUNANIDHI,FEMALE,51.0,GENERAL,DMK,Rising Sun,560345.0,2798.0,563143.0,39.44177791723252,56.77033610997139,1427783.0,2019,1.0,True,56.810654690026766,215934.0,347209.0,0.0,56.810654690026766,1.0
Tamil Nadu,Tiruchirappalli,Thirunavukkarasar. SU,MALE,69.0,GENERAL,INC,Hand,615667.0,5618.0,621285.0,41.172977733715136,59.23888636214112,1508963.0,2019,1.0,True,59.27941285916292,161999.0,459286.0,-1.0,58.27941285916292,1.0
Tamil Nadu,Tirunelveli,GNANATHIRAVIAM S,MALE,54.0,GENERAL,DMK,Rising Sun,517589.0,5404.0,522993.0,33.78944308050136,50.26893760993474,1547800.0,2019,1.0,True,50.27087038016053,337273.0,185720.0,0.0,50.27087038016053,1.0
Tamil Nadu,Tiruppur,"SUBBARAYAN, K.",MALE,71.0,GENERAL,CPI,Ears of Corn And Sickle,505793.0,2932.0,508725.0,33.249695754417935,45.41810367531981,1530014.0,2019,1.0,True,45.438752250836025,415357.0,93368.0,0.0,45.438752250836025,1.0
Tamil Nadu,Tiruvannamalai,ANNADURAI C N,MALE,45.0,GENERAL,DMK,Rising Sun,661719.0,4553.0,666272.0,45.20586052154136,57.84660585123517,1473862.0,2019,1.0,True,57.849719855973056,362085.0,304187.0,0.0,57.849719855973056,1.0
Tamil Nadu,Vellore,D.M.KATHIR ANAND,MALE,43.0,GENERAL,DMK,Rising Sun,484980.0,360.0,485340.0,33.73595812164658,47.20747009045812,1438643.0,2019,1.0,True,47.301557908689105,477199.0,8141.0,0.0,47.301557908689105,1.0
Tamil Nadu,Viluppuram,RAVIKUMAR D,MALE,58.0,SC,DMK,Rising Sun,556675.0,2910.0,559585.0,38.74343556030976,49.25499384736176,1444335.0,2019,1.0,True,49.27919756239322,431517.0,128068.0,0.0,49.27919756239322,1.0
Tamil Nadu,Virudhunagar,"MANICKAM TAGORE, B.",MALE,44.0,GENERAL,INC,Hand,464667.0,6216.0,470883.0,31.725187568721296,43.76537048086951,1484256.0,2019,1.0,True,43.81387039595807,316329.0,154554.0,-1.0,42.81387039595807,1.0
Telangana,Adilabad,SOYAM BAPU RAO,MALE,52.0,ST,BJP,Lotus,376892.0,482.0,377374.0,25.330684190389253,35.468247903855065,1489790.0,2019,1.0,True,35.47648369417051,318814.0,58560.0,2.0,37.47648369417051,1.0
Telangana,Bhongir,Dr. Boora Narsaiah Goud,MALE,60.0,GENERAL,TRS,Car,527235.0,341.0,527576.0,32.405731333455776,43.50148460928926,1628033.0,2019,2.0,False,43.50672216032742,65457.0,,0.0,43.50672216032742,1.0
Telangana,CHEVELLA,Dr. G. Ranjith Reddy,MALE,54.0,GENERAL,TRS,Car,527878.0,270.0,528148.0,21.617838232549307,40.59560429762382,2443112.0,2019,1.0,True,40.620707371361505,513831.0,14317.0,0.0,40.620707371361505,1.0
Telangana,Hyderabad,ASADUDDIN OWAISI,MALE,49.0,GENERAL,AIMIM,Kite,517239.0,232.0,517471.0,26.42948091633464,58.94143228303497,1957931.0,2019,1.0,True,58.94606502998159,235285.0,282186.0,0.0,58.94606502998159,1.0
Telangana,Karimnagar,BANDI SANJAY KUMAR,MALE,47.0,GENERAL,BJP,Lotus,497462.0,814.0,498276.0,30.17033162321538,43.396234631392936,1651543.0,2019,1.0,True,43.41529166670297,408768.0,89508.0,2.0,45.41529166670297,1.0
Telangana,Khammam,NAMA NAGESWR RAO,MALE,62.0,GENERAL,TRS,Car,566621.0,838.0,567459.0,37.48550840958139,49.783743095570635,1513809.0,2019,1.0,True,49.78448559479431,399397.0,168062.0,0.0,49.78448559479431,1.0
Telangana,Mahabubabad,Kavitha Malothu,FEMALE,39.0,ST,TRS,Car,461824.0,285.0,462109.0,32.44270334214415,46.97628460507041,1424385.0,2019,1.0,True,46.98449978902632,315446.0,146663.0,0.0,46.98449978902632,1.0
Telangana,Mahbubnagar,MANNE SRINIVAS REDDY,MALE,60.0,GENERAL,TRS,Car,411241.0,161.0,411402.0,27.315679814514553,41.77658268402576,1506102.0,2019,1.0,True,41.782225679795744,333573.0,77829.0,0.0,41.782225679795744,1.0
Telangana,Malkajgiri,RAJASHEKAR REDDY MARRI,MALE,50.0,GENERAL,TRS,Car,592485.0,344.0,592829.0,18.81809839212802,37.913248906721854,3150313.0,2019,2.0,False,37.92739000283418,304282.0,,0.0,37.92739000283418,1.0
Telangana,Medak,Kotha Prabhakar Reddy,MALE,53.0,GENERAL,TRS,Car,595830.0,218.0,596048.0,37.17590646397034,51.81534706097636,1603318.0,2019,1.0,True,51.820212254493256,279621.0,316427.0,0.0,51.820212254493256,1.0
Telangana,Nagarkurnool,POTHUGANTI RAMULU,MALE,66.0,SC,TRS,Car,499428.0,244.0,499672.0,31.463291923549424,50.47737482738033,1588111.0,2019,1.0,True,50.47972060328515,309924.0,189748.0,0.0,50.47972060328515,1.0
Telangana,Nalgonda,UTTAM KUMAR REDDY NALAMADA,MALE,55.0,GENERAL,INC,Hand,525508.0,520.0,526028.0,33.16737915988852,44.73088069225432,1585980.0,2019,1.0,True,44.741571638415486,500346.0,25682.0,-1.0,43.741571638415486,1.0
Telangana,Nizamabad,ARVIND DHARMAPURI,MALE,43.0,GENERAL,BJP,Lotus,479748.0,836.0,480584.0,30.937855071344195,45.20242065798706,1553385.0,2019,1.0,True,45.220029206750674,409709.0,70875.0,2.0,47.220029206750674,1.0
Telangana,Peddapalle,Venkatesh Netha Borlakunta,MALE,42.0,SC,TRS,Car,441007.0,314.0,441321.0,29.837312241099433,45.48927244334727,1479091.0,2019,1.0,True,45.49461832419121,346141.0,95180.0,0.0,45.49461832419121,1.0
Telangana,Secundrabad,G . KISHAN REDDY,MALE,58.0,GENERAL,BJP,Lotus,384248.0,532.0,384780.0,19.549087627954616,42.040375280110744,1968276.0,2019,1.0,True,42.047587929704314,322666.0,62114.0,2.0,44.047587929704314,1.0
Telangana,Warangal,DAYAKAR PASUNOORI,MALE,51.0,SC,TRS,Car,612027.0,471.0,612498.0,36.74760164869778,57.69182949159439,1666770.0,2019,1.0,True,57.69329672348101,262200.0,350298.0,0.0,57.69329672348101,1.0
Telangana,Zahirabad,B.B.PATIL,MALE,63.0,GENERAL,TRS,Car,434066.0,178.0,434244.0,28.975368761285036,41.57418257852531,1498666.0,2019,1.0,True,41.57971590392248,428015.0,6229.0,0.0,41.57971590392248,1.0
Tripura,Tripura East,Rebati Tripura,MALE,43.0,ST,BJP,Lotus,479634.0,2492.0,482126.0,38.20753632927874,46.086932416169034,1261861.0,2019,1.0,True,46.11805623975887,277836.0,204290.0,2.0,48.11805623975887,1.0
Tripura,Tripura West,Pratima Bhoumik,FEMALE,50.0,GENERAL,BJP,Lotus,570021.0,3511.0,573532.0,42.394133304554735,51.7428752637747,1352857.0,2019,1.0,True,51.77426416491011,267843.0,305689.0,2.0,53.77426416491011,1.0
Uttar Pradesh,Agra,Satyapal Singh Baghel,MALE,58.0,SC,BJP,Lotus,644459.0,2416.0,646875.0,33.38382300574395,56.46461463527896,1937690.0,2019,1.0,True,56.479700486238386,435329.0,211546.0,2.0,58.479700486238386,1.0
Uttar Pradesh,Akbarpur,Devendra Singh 'Bhole',MALE,64.0,GENERAL,BJP,Lotus,577603.0,3679.0,581282.0,32.912920462414526,56.62023332583309,1766121.0,2019,1.0,True,56.69307158587515,306140.0,275142.0,2.0,58.69307158587515,1.0
Uttar Pradesh,Aligarh,SATISH KUMAR GAUTAM,MALE,46.0,GENERAL,BJP,Lotus,651805.0,4410.0,656215.0,34.77322935870241,56.37828085398857,1887127.0,2019,1.0,True,56.41540805238037,426954.0,229261.0,2.0,58.41540805238037,1.0
Uttar Pradesh,Allahabad,Rita Bahuguna Joshi,FEMALE,69.0,GENERAL,BJP,Lotus,493204.0,1250.0,494454.0,28.81164926347194,55.58454639577406,1716160.0,2019,1.0,True,55.615619263578445,310179.0,184275.0,2.0,57.615619263578445,1.0
Uttar Pradesh,Ambedkar Nagar,Ritesh Pandey,MALE,38.0,GENERAL,BSP,Elephant,563445.0,673.0,564118.0,31.591621459216412,51.72476080009902,1785657.0,2019,1.0,True,51.74672889652086,468238.0,95880.0,0.0,51.74672889652086,1.0
Uttar Pradesh,Amethi,Smriti Irani,FEMALE,43.0,GENERAL,BJP,Lotus,467598.0,916.0,468514.0,26.87180781352612,49.685669320731826,1743515.0,2019,1.0,True,49.71218723904534,413394.0,55120.0,2.0,51.71218723904534,1.0
Uttar Pradesh,Amroha,KUNWAR DANISH ALI,MALE,43.0,GENERAL,BSP,Elephant,600744.0,338.0,601082.0,36.5080917254553,51.385334010398765,1646435.0,2019,1.0,True,51.41047330526812,537834.0,63248.0,0.0,51.41047330526812,1.0
Uttar Pradesh,Aonla,DHARMENDRA KASHYAP,MALE,50.0,GENERAL,BJP,Lotus,536377.0,1298.0,537675.0,30.111642832541353,51.06600614302186,1785605.0,2019,1.0,True,51.071196196790446,423932.0,113743.0,2.0,53.071196196790446,1.0
Uttar Pradesh,Azamgarh,Akhilesh Yadav,MALE,45.0,GENERAL,SP,Bicycle,619594.0,1984.0,621578.0,34.74117578673439,60.359333304848725,1789168.0,2019,1.0,True,60.399451177325695,361704.0,259874.0,1.0,61.399451177325695,1.0
Uttar Pradesh,Badaun,Dr. Sanghmitra Maurya,FEMALE,34.0,GENERAL,BJP,Lotus,510343.0,1009.0,511352.0,27.033119472862836,47.28287503906705,1891576.0,2019,1.0,True,47.29875100706588,492898.0,18454.0,2.0,49.29875100706588,1.0
Uttar Pradesh,Baghpat,Dr. SATYAPAL SINGH,MALE,63.0,GENERAL,BJP,Lotus,519631.0,6158.0,525789.0,32.52686708618006,50.28552792779697,1616476.0,2019,1.0,True,50.31984105564775,502287.0,23502.0,2.0,52.31984105564775,1.0
Uttar Pradesh,Bahraich,AKSHAIBAR LAL,MALE,73.0,SC,BJP,Lotus,525512.0,470.0,525982.0,30.40520073899884,53.121821797457535,1729908.0,2019,1.0,True,53.13765345790464,397230.0,128752.0,2.0,55.13765345790464,1.0
Uttar Pradesh,Ballia,Virendra Singh,MALE,62.0,GENERAL,BJP,Lotus,464039.0,5075.0,469114.0,25.73837185378232,47.35793799737727,1822625.0,2019,1.0,True,47.39808352159979,453595.0,15519.0,2.0,49.39808352159979,1.0
Uttar Pradesh,Banda,R.K. SINGH PATEL,MALE,59.0,GENERAL,BJP,Lotus,477100.0,826.0,477926.0,28.07986256363013,46.1803515661235,1702024.0,2019,1.0,True,46.19655521391447,418988.0,58938.0,2.0,48.19655521391447,1.0
Uttar Pradesh,Bansgaon,Kamlesh Paswan,MALE,42.0,SC,BJP,Lotus,544434.0,2239.0,546673.0,31.21601728585965,56.37065199121866,1751258.0,2019,1.0,True,56.40828531805649,393205.0,153468.0,2.0,58.40828531805649,1.0
Uttar Pradesh,Barabanki,Upendra Singh Rawat,MALE,51.0,SC,BJP,Lotus,535594.0,323.0,535917.0,29.497366291837984,46.37131524571951,1816830.0,2019,1.0,True,46.38604533207079,425777.0,110140.0,2.0,48.38604533207079,1.0
Uttar Pradesh,Bareilly,SANTOSH KUMAR GANGWAR,MALE,70.0,GENERAL,BJP,Lotus,563533.0,1737.0,565270.0,31.44485454661768,52.8805675818275,1797655.0,2019,1.0,True,52.91095922466775,397988.0,167282.0,2.0,54.91095922466775,1.0
Uttar Pradesh,Basti,HARISH CHANDRA ALIAS HARISH DWIVEDI,MALE,45.0,GENERAL,BJP,Lotus,469214.0,1948.0,471162.0,25.5341495309781,44.65139816963782,1845223.0,2019,1.0,True,44.679428641330475,440808.0,30354.0,2.0,46.679428641330475,1.0
Uttar Pradesh,Bhadohi,RAMESH CHAND,MALE,44.0,GENERAL,BJP,Lotus,508989.0,1040.0,510029.0,26.256129942950217,49.047711092711246,1942514.0,2019,1.0,True,49.07003146076064,466414.0,43615.0,2.0,51.07003146076064,1.0
Uttar Pradesh,Bijnor,MALOOK NAGAR,MALE,53.0,GENERAL,BSP,Elephant,559824.0,1221.0,561045.0,33.714114023886424,50.91309532236021,1664125.0,2019,1.0,True,50.96873713960226,491104.0,69941.0,0.0,50.96873713960226,1.0
Uttar Pradesh,Bulandshahr,BHOLA SINGH,MALE,42.0,SC,BJP,Lotus,677196.0,4125.0,681321.0,38.106799781870045,60.56186666666667,1787925.0,2019,1.0,True,60.63576144795124,391264.0,290057.0,2.0,62.63576144795124,1.0
