state,constituency,winning_party,alliance_2019,winner_vote_share,margin_votes,party_type,ideology,effective_num_parties,top2_margin_pct
Kerala,Palakkad,INC,INDIA,38.83047783173142,11637.0,national,centre-left,2.957061733572054,1.1317297658446535
Kerala,Pathanamthitta,INC,INDIA,37.10738753868529,44243.0,national,centre-left,3.037466521710576,4.309860279985543
Kerala,Ponnani,IUML,INDIA,51.29676141418411,193273.0,regional,muslim_minority,2.632021967423591,18.99927747440441
Kerala,Thiruvananthapuram,INC,INDIA,41.19374764893385,99989.0,national,centre-left,3.0012619249859065,9.898136965689282
Kerala,Thrissur,INC,INDIA,39.84080532197426,93633.0,national,centre-left,2.9986407472057586,8.987022360776642
Kerala,Vadakara,INC,INDIA,49.431832578060266,84663.0,national,centre-left,2.368721111951661,7.944959690095615
Kerala,Wayanad,INC,INDIA,64.6739553395587,431770.0,national,centre-left,2.054378847565315,39.532245556433494
Lakshadweep,Lakshadweep,NCP,NDA,48.609840668808104,823.0,regional,regional_centre,2.1892140022056905,1.750728583888197
Madhya Pradesh,BALAGHAT,BJP,NDA,50.73563174827152,242066.0,national,centre-right,2.686468288575191,17.643062991884946
Madhya Pradesh,BETUL,BJP,NDA,59.74473011517413,360241.0,national,centre-right,2.1363336237555783,26.530113259349108
Madhya Pradesh,BHIND,BJP,NDA,54.928816565645214,199885.0,national,centre-right,2.3635145439287975,20.806464540479887
Madhya Pradesh,BHOPAL,BJP,NDA,61.5419253754029,364822.0,national,centre-right,1.9771009915217908,25.911499949572224
Madhya Pradesh,CHHINDWARA,INC,INDIA,47.05852659108628,37536.0,national,centre-left,2.3987431172023586,3.007617599242323
Madhya Pradesh,DAMOH,BJP,NDA,60.51436748535078,353411.0,national,centre-right,2.178557365538452,30.35587592099816
Madhya Pradesh,DEWAS,BJP,NDA,61.64848393004447,372249.0,national,centre-right,1.9876268803922654,26.609247247570664
Madhya Pradesh,DHAR,BJP,NDA,53.725898944448915,156029.0,national,centre-right,2.1440309075539705,11.608160508045344
Madhya Pradesh,GUNA,BJP,NDA,52.1076896835856,125549.0,national,centre-right,2.2494515285497405,10.653984180553152
Madhya Pradesh,GWALIOR,BJP,NDA,52.441442827331585,146842.0,national,centre-right,2.28390913051548,12.276773770667234
Madhya Pradesh,HOSHANGABAD,BJP,NDA,69.35370089638027,553682.0,national,centre-right,1.8279744813524164,43.73928107884781
Madhya Pradesh,INDORE,BJP,NDA,65.59227503640028,547754.0,national,centre-right,1.8779316292208659,33.62293967005256
Madhya Pradesh,JABALPUR,BJP,NDA,65.40611424903824,454744.0,national,centre-right,1.943294237057821,35.98873986702786
Madhya Pradesh,KHAJURAHO,BJP,NDA,64.48926404634186,492382.0,national,centre-right,2.076536080261299,39.146816263218696
Madhya Pradesh,KHANDWA,BJP,NDA,57.14101807868198,273343.0,national,centre-right,2.104326806837124,18.618345141941703
Madhya Pradesh,KHARGONE,BJP,NDA,54.18508034774276,202510.0,national,centre-right,2.201389621847085,14.18527648015175
Madhya Pradesh,MANDLA,BJP,NDA,48.59209559368728,97674.0,national,centre-right,2.406190876274312,6.437546753841644
Madhya Pradesh,MANDSOUR,BJP,NDA,61.85207639784134,376734.0,national,centre-right,1.996584405240825,27.485450514238686
Madhya Pradesh,MORENA,BJP,NDA,47.6298041836295,113341.0,national,centre-right,2.6196652061456995,9.965883811516854
Madhya Pradesh,RAJGARH,BJP,NDA,65.3657894089559,431019.0,national,centre-right,1.9062776908681085,34.19892742291893
Madhya Pradesh,RATLAM,BJP,NDA,49.703572058444465,90636.0,national,centre-right,2.2991628024469506,6.47164709402081
Madhya Pradesh,REWA,BJP,NDA,57.61346398868592,312808.0,national,centre-right,2.4281486888299533,30.871718853472633
Madhya Pradesh,SAGAR,BJP,NDA,62.30684310747945,305542.0,national,centre-right,2.0135092326003754,29.459059464410537
