state,constituency,candidate,gender,age,category,party,party_symbol,total_votes_polled_in_the_constituency,valid_votes,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,over_total_valid_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes
West Bengal,Barrackpur,DEBASISH BANERJEE,MALE,61.0,GENERAL,SUCI,Battery Torch,1142509.0,1130778.0,1422.0,12.0,1434.0,0.09,0.13,0.13,1512101.0,2024,12,False,0.12558457253954075,826.0,
West Bengal,Barrackpur,KUNDAN SINGH,MALE,40.0,GENERAL,IND,Apple,1142509.0,1130778.0,820.0,6.0,826.0,0.05,0.07,0.07,1512101.0,2024,13,False,0.07233811500534215,757.0,
West Bengal,Barrackpur,UDAY VEER CHOUDHURY,MALE,46.0,SC,IND,Gas cylinder,1142509.0,1130778.0,745.0,12.0,757.0,0.05,0.07,0.07,1512101.0,2024,14,False,0.06629534268649397,721.0,
West Bengal,Barrackpur,AMIT KUMAR CHOUBEY,MALE,36.0,GENERAL,IND,Air conditioner,1142509.0,1130778.0,717.0,4.0,721.0,0.05,0.06,0.06,1512101.0,2024,15,False,0.06314259191144274,,
West Bengal,Basirhat,SK NURUL ISLAM,MALE,61.0,GENERAL,AITC,Flowers and Grass,1526081.0,1518153.0,801542.0,2220.0,803762.0,44.51,52.67,52.94,1805874.0,2024,1,True,52.76102615135476,470215.0,333547.0
West Bengal,Basirhat,REKHA PATRA,FEMALE,31.0,SC,BJP,Lotus,1526081.0,1518153.0,468593.0,1622.0,470215.0,26.04,30.81,30.97,1805874.0,2024,2,False,30.86613439271735,123500.0,
West Bengal,Basirhat,AKHTAR RAHAMAN BISWAS,MALE,30.0,GENERAL,AISF,Envelope,1526081.0,1518153.0,123432.0,68.0,123500.0,6.84,8.09,8.13,1805874.0,2024,3,False,8.106860898739072,77899.0,
West Bengal,Basirhat,NIRAPADA SARDAR,MALE,58.0,ST,CPI(M),"Hammer, Sickle and Star",1526081.0,1518153.0,77611.0,288.0,77899.0,4.31,5.1,5.13,1805874.0,2024,4,False,5.113492770452428,11833.0,
West Bengal,Basirhat,MAFIJUL MOLLA,MALE,40.0,GENERAL,IND,Toffee,1526081.0,1518153.0,11833.0,0.0,11833.0,0.66,0.78,0.78,1805874.0,2024,5,False,0.7767488665164327,6620.0,
West Bengal,Basirhat,PRIYAMA DAS,FEMALE,34.0,GENERAL,IND,Grapes,1526081.0,1518153.0,6606.0,14.0,6620.0,0.37,0.43,0.44,1805874.0,2024,6,False,0.4345540012117624,5902.0,
West Bengal,Basirhat,MIRAZ MOLLA,MALE,49.0,GENERAL,IND,Air conditioner,1526081.0,1518153.0,5902.0,0.0,5902.0,0.33,0.39,0.39,1805874.0,2024,7,False,0.38742261558184615,5248.0,
West Bengal,Basirhat,NOTA,,,,NOTA,NOTA,1526081.0,1518153.0,5229.0,19.0,5248.0,0.29,0.34,0.35,1805874.0,2024,8,False,0.34449235624763275,4464.0,
West Bengal,Basirhat,MD ABUL KALAM MOLLA,MALE,33.0,GENERAL,BSP,Elephant,1526081.0,1518153.0,4451.0,13.0,4464.0,0.25,0.29,0.29,1805874.0,2024,9,False,0.293028559125273,3634.0,
West Bengal,Basirhat,BIDYUT GAYEN,MALE,57.0,GENERAL,IND,Spanner,1526081.0,1518153.0,3625.0,9.0,3634.0,0.2,0.24,0.24,1805874.0,2024,10,False,0.2385452024778768,2553.0,
West Bengal,Basirhat,IMRAN ALI SARDAR,MALE,47.0,GENERAL,BHRJWNKP,Diamond,1526081.0,1518153.0,2548.0,5.0,2553.0,0.14,0.17,0.17,1805874.0,2024,11,False,0.16758555363952105,2391.0,
West Bengal,Basirhat,PIYARUL ISLAM,MALE,30.0,GENERAL,IND,Cauliflower,1526081.0,1518153.0,2388.0,3.0,2391.0,0.13,0.16,0.16,1805874.0,2024,12,False,0.15695145270352323,2021.0,
West Bengal,Basirhat,SARAVAN SINGH,MALE,50.0,GENERAL,IND,Gas Stove,1526081.0,1518153.0,2020.0,1.0,2021.0,0.11,0.13,0.13,1805874.0,2024,13,False,0.1326636913064912,1167.0,
West Bengal,Basirhat,DAUD ALI GAZI,MALE,57.0,GENERAL,SUCI,Battery Torch,1526081.0,1518153.0,1163.0,4.0,1167.0,0.06,0.08,0.08,1805874.0,2024,14,False,0.07660491229820646,1118.0,
West Bengal,Basirhat,KINKAR KANTI ROY,MALE,51.0,SC,IND,Ship,1526081.0,1518153.0,1115.0,3.0,1118.0,0.06,0.07,0.07,1805874.0,2024,15,False,0.07338842497805896,1074.0,
West Bengal,Basirhat,BIPUL CHANDRA BISWAS,MALE,43.0,SC,MPOI,Black board,1526081.0,1518153.0,1070.0,4.0,1074.0,0.06,0.07,0.07,1805874.0,2024,16,False,0.07050015064976325,,
West Bengal,Birbhum,SATABDI ROY,FEMALE,55.0,GENERAL,AITC,Flowers and Grass,1528210.0,1513339.0,714972.0,2989.0,717961.0,38.61,46.98,47.44,1859447.0,2024,1,True,47.004449297906554,520311.0,197650.0
West Bengal,Birbhum,DEBTANU BHATTACHARYA,MALE,52.0,GENERAL,BJP,Lotus,1528210.0,1513339.0,517761.0,2550.0,520311.0,27.98,34.05,34.38,1859447.0,2024,2,False,34.06442970947315,226260.0,
West Bengal,Birbhum,MILTON RASHID,MALE,49.0,GENERAL,INC,Hand,1528210.0,1513339.0,225572.0,688.0,226260.0,12.17,14.81,14.95,1859447.0,2024,3,False,14.813098062630612,14093.0,
West Bengal,Birbhum,NOTA,,,,NOTA,NOTA,1528210.0,1513339.0,14037.0,56.0,14093.0,0.76,0.92,0.93,1859447.0,2024,4,False,0.9226597321517424,11958.0,
West Bengal,Birbhum,AMIY GHOSH,MALE,57.0,GENERAL,IND,Batsman,1528210.0,1513339.0,11950.0,8.0,11958.0,0.64,0.78,0.79,1859447.0,2024,5,False,0.7828826422387379,7687.0,
West Bengal,Birbhum,LAKSHMI HEMBROM,FEMALE,27.0,ST,APoI,Coat,1528210.0,1513339.0,7677.0,10.0,7687.0,0.41,0.5,0.51,1859447.0,2024,6,False,0.5032629930497724,6779.0,
West Bengal,Birbhum,AYESHA KHATUN,FEMALE,53.0,GENERAL,SUCI,Battery Torch,1528210.0,1513339.0,6761.0,18.0,6779.0,0.36,0.44,0.45,1859447.0,2024,7,False,0.4438168114848975,5882.0,
West Bengal,Birbhum,RAJNATH SARKAR,MALE,68.0,SC,BSP,Elephant,1528210.0,1513339.0,5866.0,16.0,5882.0,0.32,0.38,0.39,1859447.0,2024,8,False,0.38509079291254866,4256.0,
West Bengal,Birbhum,SAURAV MUDI,MALE,43.0,ST,IND,Cot,1528210.0,1513339.0,4249.0,7.0,4256.0,0.23,0.28,0.28,1859447.0,2024,9,False,0.27863760874461185,3832.0,
West Bengal,Birbhum,ABDUL IMRAN,MALE,36.0,GENERAL,IND,Violin,1528210.0,1513339.0,3823.0,9.0,3832.0,0.21,0.25,0.25,1859447.0,2024,10,False,0.2508785988508817,3823.0,
West Bengal,Birbhum,BISWAJIT MISHRA,MALE,40.0,GENERAL,AIAM,Pen nib with seven rays,1528210.0,1513339.0,3806.0,17.0,3823.0,0.21,0.25,0.25,1859447.0,2024,11,False,0.25028937458426953,2557.0,
West Bengal,Birbhum,MD. JAKIR HOSSAIN,MALE,55.0,GENERAL,BNJD,Coconut farm,1528210.0,1513339.0,2547.0,10.0,2557.0,0.14,0.17,0.17,1859447.0,2024,12,False,0.16740516108082062,2033.0,
West Bengal,Birbhum,DOLA SARKAR,FEMALE,49.0,GENERAL,INSAF,Whistle,1528210.0,1513339.0,2027.0,6.0,2033.0,0.11,0.13,0.13,1859447.0,2024,13,False,0.13309921489139942,,
West Bengal,Bishnupur,KHAN SAUMITRA,MALE,43.0,SC,BJP,Lotus,1514635.0,1494740.0,677320.0,2810.0,680130.0,38.68,44.9,45.5,1758481.0,2024,1,True,44.926519547227244,674563.0,5567.0
West Bengal,Bishnupur,SUJATA MONDAL,FEMALE,38.0,SC,AITC,Flowers and Grass,1514635.0,1494740.0,671148.0,3415.0,674563.0,38.36,44.54,45.13,1758481.0,2024,2,False,44.55878700444952,105411.0,
West Bengal,Bishnupur,SITAL CHANDRA KAIBARTYA,MALE,59.0,SC,CPI(M),"Hammer, Sickle and Star",1514635.0,1494740.0,104895.0,516.0,105411.0,5.99,6.96,7.05,1758481.0,2024,3,False,6.9630061194077175,19132.0,
West Bengal,Bishnupur,NOTA,,,,NOTA,NOTA,1514635.0,1494740.0,19062.0,70.0,19132.0,1.09,1.26,1.28,1758481.0,2024,4,False,1.2637792362894618,16074.0,
West Bengal,Bishnupur,SADANANDA MANDAL,MALE,56.0,SC,SUCI,Battery Torch,1514635.0,1494740.0,16046.0,28.0,16074.0,0.91,1.06,1.08,1758481.0,2024,5,False,1.0617806525254447,9079.0,
West Bengal,Bishnupur,JOYDEV DHANK,MALE,27.0,SC,BSP,Elephant,1514635.0,1494740.0,9027.0,52.0,9079.0,0.52,0.6,0.61,1758481.0,2024,6,False,0.5997204519272434,5106.0,
West Bengal,Bishnupur,BASUDEB SIKARI,MALE,47.0,SC,IND,Cot,1514635.0,1494740.0,5093.0,13.0,5106.0,0.29,0.34,0.34,1758481.0,2024,7,False,0.3372808269127113,4377.0,
West Bengal,Bishnupur,NARENDRANATH RAY,MALE,50.0,SC,IND,Bucket,1514635.0,1494740.0,4360.0,17.0,4377.0,0.25,0.29,0.29,1758481.0,2024,8,False,0.2891261612606614,,
West Bengal,Bolpur,ASIT KUMAR MAL,MALE,69.0,SC,AITC,Flowers and Grass,1529897.0,1506748.0,851209.0,4424.0,855633.0,46.45,55.93,56.79,1842192.0,2024,1,True,55.979705195391475,528380.0,327253.0
West Bengal,Bolpur,PIYA SAHA,FEMALE,38.0,SC,BJP,Lotus,1529897.0,1506748.0,525463.0,2917.0,528380.0,28.68,34.54,35.07,1842192.0,2024,2,False,34.56920973260843,99383.0,
West Bengal,Bolpur,SHYAMALI PRADHAN,FEMALE,52.0,SC,CPI(M),"Hammer, Sickle and Star",1529897.0,1506748.0,98819.0,564.0,99383.0,5.39,6.5,6.6,1842192.0,2024,3,False,6.502123038070751,21722.0,
West Bengal,Bolpur,NOTA,,,,NOTA,NOTA,1529897.0,1506748.0,21640.0,82.0,21722.0,1.18,1.42,1.44,1842192.0,2024,4,False,1.4211597218133165,7829.0,
West Bengal,Bolpur,ATUL CHANDRA BAURI,MALE,70.0,SC,IND,Cot,1529897.0,1506748.0,7811.0,18.0,7829.0,0.42,0.51,0.52,1842192.0,2024,5,False,0.512211557963192,7039.0,
West Bengal,Bolpur,DR MANIK CHANDRA PRODHAN,MALE,60.0,SC,BSP,Elephant,1529897.0,1506748.0,7011.0,28.0,7039.0,0.38,0.46,0.47,1842192.0,2024,6,False,0.46052588536248673,3640.0,
West Bengal,Bolpur,SHANTA DAS,MALE,32.0,SC,MPOI,Whistle,1529897.0,1506748.0,3633.0,7.0,3640.0,0.2,0.24,0.24,1842192.0,2024,7,False,0.23814664337540153,2792.0,
West Bengal,Bolpur,BIJOY DOLUI,MALE,53.0,SC,SUCI,Battery Torch,1529897.0,1506748.0,2774.0,18.0,2792.0,0.15,0.18,0.19,1842192.0,2024,8,False,0.18266632645717612,2052.0,
West Bengal,Bolpur,MANTU DHIBAR,MALE,40.0,SC,HSS,Trumpet,1529897.0,1506748.0,2048.0,4.0,2052.0,0.11,0.13,0.14,1842192.0,2024,9,False,0.1342518989577813,,
West Bengal,Coochbehar,JAGADISH CHANDRA BARMA BASUNIA,MALE,60.0,SC,AITC,Flowers and Grass,1624634.0,1607485.0,785747.0,2628.0,788375.0,40.0,48.53,49.04,1970743.0,2024,1,True,48.57373287789394,749125.0,39250.0
West Bengal,Coochbehar,NISITH PRAMANIK,MALE,38.0,SC,BJP,Lotus,1624634.0,1607485.0,745144.0,3981.0,749125.0,38.01,46.11,46.6,1970743.0,2024,2,False,46.15544333870594,30267.0,
West Bengal,Coochbehar,NITISH CHANDRA ROY,MALE,63.0,SC,AIFB,Lion,1624634.0,1607485.0,29992.0,275.0,30267.0,1.54,1.86,1.88,1970743.0,2024,3,False,1.8648247001937097,15563.0,
West Bengal,Coochbehar,NOTA,,,,NOTA,NOTA,1624634.0,1607485.0,15510.0,53.0,15563.0,0.79,0.96,0.97,1970743.0,2024,4,False,0.9588749069651668,10679.0,
West Bengal,Coochbehar,PIYA ROY CHOWDHURY,FEMALE,43.0,SC,INC,Hand,1624634.0,1607485.0,10539.0,140.0,10679.0,0.54,0.66,0.66,1970743.0,2024,5,False,0.6579595920761431,9467.0,
West Bengal,Coochbehar,HAREKRISHNA SARKAR,MALE,52.0,SC,IND,Football player,1624634.0,1607485.0,9462.0,5.0,9467.0,0.48,0.58,0.59,1970743.0,2024,6,False,0.5832852756049113,2993.0,
West Bengal,Coochbehar,KAMALESH BARMAN,MALE,41.0,SC,IND,Auto- rickshaw,1624634.0,1607485.0,2972.0,21.0,2993.0,0.15,0.18,0.19,1970743.0,2024,7,False,0.18440612970164777,2724.0,
West Bengal,Coochbehar,NABI BARMAN,MALE,32.0,SC,IND,Basket containing Fruits,1624634.0,1607485.0,2710.0,14.0,2724.0,0.14,0.17,0.17,1970743.0,2024,8,False,0.16783237464326378,2599.0,
West Bengal,Coochbehar,SUBODH BARMAN,MALE,66.0,SC,IND,Bucket,1624634.0,1607485.0,2594.0,5.0,2599.0,0.13,0.16,0.16,1970743.0,2024,9,False,0.1601308156012638,2468.0,
West Bengal,Coochbehar,DILIP CHANDRA BARMAN,MALE,44.0,SC,SUCI,Battery Torch,1624634.0,1607485.0,2449.0,19.0,2468.0,0.13,0.15,0.15,1970743.0,2024,10,False,0.1520595817252478,2097.0,
West Bengal,Coochbehar,PURNA MOHAN ROY,MALE,52.0,SC,BSP,Elephant,1624634.0,1607485.0,2087.0,10.0,2097.0,0.11,0.13,0.13,1970743.0,2024,11,False,0.12920135448859182,2072.0,
West Bengal,Coochbehar,BIDHAN DAS,MALE,42.0,SC,IND,Water melon,1624634.0,1607485.0,2067.0,5.0,2072.0,0.11,0.13,0.13,1970743.0,2024,12,False,0.12766104268019182,1606.0,
West Bengal,Coochbehar,KISHORE RAY,MALE,43.0,SC,IND,Laptop,1624634.0,1607485.0,1588.0,18.0,1606.0,0.08,0.1,0.1,1970743.0,2024,13,False,0.09894963057161586,1518.0,
West Bengal,Coochbehar,PRADIP KUMAR ROY,MALE,59.0,SC,KPPU,Ship,1624634.0,1607485.0,1499.0,19.0,1518.0,0.08,0.09,0.09,1970743.0,2024,14,False,0.09352773300604789,1495.0,
West Bengal,Coochbehar,AMAL DAS,MALE,54.0,SC,IND,Gas cylinder,1624634.0,1607485.0,1488.0,7.0,1495.0,0.08,0.09,0.09,1970743.0,2024,15,False,0.09211064614231988,,
West Bengal,Darjeeling,RAJU BISTA,MALE,38.0,GENERAL,BJP,Lotus,1331004.0,1309391.0,675324.0,4007.0,679331.0,38.23,51.04,51.88,1776898.0,2024,1,True,51.17710251225694,500806.0,178525.0
West Bengal,Darjeeling,GOPAL LAMA,MALE,70.0,ST,AITC,Flowers and Grass,1331004.0,1309391.0,498789.0,2017.0,500806.0,28.18,37.63,38.25,1776898.0,2024,2,False,37.72800004821411,83374.0,
West Bengal,Darjeeling,MUNISH TAMANG,MALE,52.0,ST,INC,Hand,1331004.0,1309391.0,82597.0,777.0,83374.0,4.69,6.26,6.37,1776898.0,2024,3,False,6.280943670842211,18021.0,
West Bengal,Darjeeling,NOTA,,,,NOTA,NOTA,1331004.0,1309391.0,17960.0,61.0,18021.0,1.01,1.35,1.38,1776898.0,2024,4,False,1.3576041198964601,13674.0,
West Bengal,Darjeeling,BANDANA RAI,FEMALE,45.0,GENERAL,IND,Door bell,1331004.0,1309391.0,13155.0,519.0,13674.0,0.77,1.03,1.04,1776898.0,2024,5,False,1.0301247841664833,7447.0,
West Bengal,Darjeeling,BISHNU PRASAD SHARMA,MALE,54.0,GENERAL,IND,Safety pin,1331004.0,1309391.0,7431.0,16.0,7447.0,0.42,0.56,0.57,1776898.0,2024,6,False,0.5610164741617524,6395.0,
West Bengal,Darjeeling,BHUPENDRA LEPCHA,MALE,46.0,ST,IND,Violin,1331004.0,1309391.0,6369.0,26.0,6395.0,0.36,0.48,0.49,1776898.0,2024,7,False,0.4817645162165175,4641.0,
West Bengal,Darjeeling,ATASI BISWAS,FEMALE,46.0,GENERAL,KMSP,Tiller,1331004.0,1309391.0,4586.0,55.0,4641.0,0.26,0.35,0.35,1776898.0,2024,8,False,0.3496276966006033,2747.0,
West Bengal,Darjeeling,PRADHAN MARDI,MALE,32.0,ST,APoI,Coat,1331004.0,1309391.0,2714.0,33.0,2747.0,0.15,0.21,0.21,1776898.0,2024,9,False,0.20694403847486686,2337.0,
West Bengal,Darjeeling,KHUSHI RANJAN MANDAL,MALE,66.0,SC,IND,Computer,1331004.0,1309391.0,2313.0,24.0,2337.0,0.13,0.18,0.18,1776898.0,2024,10,False,0.17605686855324498,2079.0,
West Bengal,Darjeeling,KALICHARAN BARMAN,MALE,39.0,SC,IND,Football player,1331004.0,1309391.0,2055.0,24.0,2079.0,0.12,0.16,0.16,1776898.0,2024,11,False,0.15662055187085847,1853.0,
West Bengal,Darjeeling,QAMRUL HAQUE,MALE,48.0,GENERAL,NBNGPLPP,Auto- rickshaw,1331004.0,1309391.0,1829.0,24.0,1853.0,0.1,0.14,0.14,1776898.0,2024,12,False,0.1395949411335742,1762.0,
West Bengal,Darjeeling,BUDHARU ROY,MALE,46.0,SC,KPPU,Walking stick,1331004.0,1309391.0,1734.0,28.0,1762.0,0.1,0.13,0.13,1776898.0,2024,13,False,0.13273949610218982,1614.0,
West Bengal,Darjeeling,SHAHRIAR ALAM,MALE,28.0,GENERAL,SUCI,Battery Torch,1331004.0,1309391.0,1605.0,9.0,1614.0,0.09,0.12,0.12,1776898.0,2024,14,False,0.12158998110609216,1331.0,
West Bengal,Darjeeling,SUBODH PAKHRIN,MALE,60.0,ST,grac,Tube light,1331004.0,1309391.0,1270.0,61.0,1331.0,0.07,0.1,0.1,1776898.0,2024,15,False,0.1002703004040946,,
West Bengal,Diamond harbour,ABHISHEK BANERJEE,MALE,36.0,GENERAL,AITC,Flowers and Grass,1531287.0,1520629.0,1043493.0,4737.0,1048230.0,55.71,68.45,68.93,1881552.0,2024,1,True,68.47519984426617,337300.0,710930.0
West Bengal,Diamond harbour,ABHIJIT DAS (BOBBY),MALE,54.0,GENERAL,BJP,Lotus,1531287.0,1520629.0,336068.0,1232.0,337300.0,17.93,22.03,22.18,1881552.0,2024,2,False,22.03398577360978,86953.0,
West Bengal,Diamond harbour,PRATIK UR RAHAMAN,MALE,34.0,GENERAL,CPI(M),"Hammer, Sickle and Star",1531287.0,1520629.0,86507.0,446.0,86953.0,4.62,5.68,5.72,1881552.0,2024,3,False,5.680169478128346,21139.0,
West Bengal,Diamond harbour,MAJNU LASKAR,MALE,42.0,GENERAL,AISF,Envelope,1531287.0,1520629.0,21109.0,30.0,21139.0,1.12,1.38,1.39,1881552.0,2024,4,False,1.3808966061913346,10188.0,
West Bengal,Diamond harbour,NOTA,,,,NOTA,NOTA,1531287.0,1520629.0,10134.0,54.0,10188.0,0.54,0.67,0.67,1881552.0,2024,5,False,0.665526970238768,9825.0,
West Bengal,Diamond harbour,SUBRATA BOSE,MALE,64.0,GENERAL,IND,Brush,1531287.0,1520629.0,9819.0,6.0,9825.0,0.52,0.64,0.65,1881552.0,2024,6,False,0.641814142382793,7111.0,
West Bengal,Diamond harbour,DASARATHI PAIK,MALE,54.0,SC,BSP,Elephant,1531287.0,1520629.0,7082.0,29.0,7111.0,0.38,0.46,0.47,1881552.0,2024,7,False,0.46452319251745966,2971.0,
West Bengal,Diamond harbour,MALAY GUHA ROY,MALE,56.0,GENERAL,IND,Laptop,1531287.0,1520629.0,2963.0,8.0,2971.0,0.16,0.19,0.2,1881552.0,2024,8,False,0.19407937068898504,1948.0,
West Bengal,Diamond harbour,PULAKESH MONDAL,MALE,59.0,GENERAL,IND,Helmet,1531287.0,1520629.0,1945.0,3.0,1948.0,0.1,0.13,0.13,1881552.0,2024,9,False,0.1272523103676011,1590.0,
West Bengal,Diamond harbour,KALIMUDDIN SK,MALE,50.0,GENERAL,INSAF,Whistle,1531287.0,1520629.0,1579.0,11.0,1590.0,0.08,0.1,0.1,1881552.0,2024,10,False,0.10386610548484894,1418.0,
West Bengal,Diamond harbour,RAMKUMAR MONDAL,MALE,45.0,GENERAL,SUCI,Battery Torch,1531287.0,1520629.0,1411.0,7.0,1418.0,0.08,0.09,0.09,1881552.0,2024,11,False,0.09263027520598478,1159.0,
West Bengal,Diamond harbour,ANISUR RAHAMAN SK,MALE,32.0,GENERAL,IND,Gas cylinder,1531287.0,1520629.0,1152.0,7.0,1159.0,0.06,0.08,0.08,1881552.0,2024,12,False,0.07571120519304397,985.0,
West Bengal,Diamond harbour,KASHINATH MONDAL,MALE,58.0,SC,IND,Cot,1531287.0,1520629.0,961.0,24.0,985.0,0.05,0.06,0.06,1881552.0,2024,13,False,0.0643447257248907,,
West Bengal,Dum dum,SOUGATA RAY,MALE,76.0,GENERAL,AITC,Flowers and Grass,1260841.0,1248712.0,526289.0,2290.0,528579.0,31.08,41.92,42.33,1700882.0,2024,1,True,41.949182807611784,457919.0,70660.0
West Bengal,Dum dum,SILBHADRA DATTA,MALE,65.0,GENERAL,BJP,Lotus,1260841.0,1248712.0,456138.0,1781.0,457919.0,26.92,36.32,36.67,1700882.0,2024,2,False,36.3414510263911,240784.0,
West Bengal,Dum dum,SUJAN CHAKRABORTY,MALE,65.0,GENERAL,CPI(M),"Hammer, Sickle and Star",1260841.0,1248712.0,239418.0,1366.0,240784.0,14.16,19.1,19.28,1700882.0,2024,3,False,19.109143634438745,11334.0,
West Bengal,Dum dum,NOTA,,,,NOTA,NOTA,1260841.0,1248712.0,11256.0,78.0,11334.0,0.67,0.9,0.91,1700882.0,2024,4,False,0.899490970964552,6411.0,
West Bengal,Dum dum,SHEKH IMANUR RAHMAN,MALE,33.0,GENERAL,IND,Batsman,1260841.0,1248712.0,6410.0,1.0,6411.0,0.38,0.51,0.51,1700882.0,2024,5,False,0.5087909489018655,3766.0,
West Bengal,Dum dum,SWAMINATH KORI,MALE,54.0,SC,BSP,Elephant,1260841.0,1248712.0,3749.0,17.0,3766.0,0.22,0.3,0.3,1700882.0,2024,6,False,0.2988779774706638,3147.0,
West Bengal,Dum dum,HIRAK SINHA,MALE,47.0,GENERAL,IND,Funnel,1260841.0,1248712.0,3144.0,3.0,3147.0,0.19,0.25,0.25,1700882.0,2024,7,False,0.2497527868030215,1739.0,
West Bengal,Dum dum,BANAMALI PANDA,MALE,50.0,GENERAL,SUCI,Battery Torch,1260841.0,1248712.0,1728.0,11.0,1739.0,0.1,0.14,0.14,1700882.0,2024,8,False,0.13801083452508878,1694.0,
West Bengal,Dum dum,DULU DEY,MALE,52.0,GENERAL,IND,Boat with man and sail,1260841.0,1248712.0,1688.0,6.0,1694.0,0.1,0.13,0.14,1700882.0,2024,9,False,0.1344395363343878,1237.0,
West Bengal,Dum dum,MANIKA MUKHERJEE,FEMALE,49.0,GENERAL,BNARP,Ganna kisan,1260841.0,1248712.0,1231.0,6.0,1237.0,0.07,0.1,0.1,1700882.0,2024,10,False,0.098171019153269,885.0,
West Bengal,Dum dum,SANTANU MANDAL,MALE,52.0,SC,DSPI,Auto- rickshaw,1260841.0,1248712.0,880.0,5.0,885.0,0.05,0.07,0.07,1700882.0,2024,11,False,0.07023553108378583,772.0,
West Bengal,Dum dum,TRIDIB BHUNIA,MALE,39.0,SC,IND,Computer,1260841.0,1248712.0,765.0,7.0,772.0,0.05,0.06,0.06,1700882.0,2024,12,False,0.0612676045160256,701.0,
West Bengal,Dum dum,GOURI BISWAS,FEMALE,47.0,SC,IND,Walking stick,1260841.0,1248712.0,698.0,3.0,701.0,0.04,0.06,0.06,1700882.0,2024,13,False,0.05563288959291962,604.0,
West Bengal,Dum dum,SUBRATA BHOWMIK,MALE,65.0,GENERAL,MBMP,Apple,1260841.0,1248712.0,602.0,2.0,604.0,0.04,0.05,0.05,1700882.0,2024,14,False,0.04793475793740863,474.0,
West Bengal,Dum dum,HARI PADA BISWAS,MALE,51.0,SC,MPOI,Black board,1260841.0,1248712.0,465.0,9.0,474.0,0.03,0.04,0.04,1700882.0,2024,15,False,0.037617674275383595,,
West Bengal,Ghatal,ADHIKARI DEEPAK (DEV),MALE,41.0,GENERAL,AITC,Flowers and Grass,1602280.0,1587590.0,834558.0,3432.0,837990.0,43.14,52.3,52.78,1942313.0,2024,1,True,52.35618122702361,655122.0,182868.0
West Bengal,Ghatal,DR. HIRANMOY CHATTOPADHYAYA,MALE,47.0,GENERAL,BJP,Lotus,1602280.0,1587590.0,652098.0,3024.0,655122.0,33.73,40.89,41.27,1942313.0,2024,2,False,40.93090151172468,74908.0,
West Bengal,Ghatal,TAPAN GANGULI,MALE,69.0,GENERAL,CPI,Ears of corn and sickle,1602280.0,1587590.0,74399.0,509.0,74908.0,3.86,4.68,4.72,1942313.0,2024,3,False,4.680123657029182,12966.0,
West Bengal,Ghatal,NOTA,,,,NOTA,NOTA,1602280.0,1587590.0,12889.0,77.0,12966.0,0.67,0.81,0.82,1942313.0,2024,4,False,0.8100934925113523,7941.0,
West Bengal,Ghatal,SOUMEN MADRAJI,MALE,25.0,SC,BSP,Elephant,1602280.0,1587590.0,7916.0,25.0,7941.0,0.41,0.5,0.5,1942313.0,2024,5,False,0.49614009131826686,4244.0,
West Bengal,Ghatal,GOPAL MONDAL,MALE,40.0,GENERAL,IND,Gas cylinder,1602280.0,1587590.0,4238.0,6.0,4244.0,0.22,0.26,0.27,1942313.0,2024,6,False,0.26515785764446853,4148.0,
West Bengal,Ghatal,DINESH MAIKAP,MALE,50.0,GENERAL,SUCI,Battery Torch,1602280.0,1587590.0,4124.0,24.0,4148.0,0.21,0.26,0.26,1942313.0,2024,7,False,0.2591599419201827,3237.0,
West Bengal,Ghatal,SAHEB CHOWDHURY,MALE,39.0,GENERAL,IND,Truck,1602280.0,1587590.0,3228.0,9.0,3237.0,0.17,0.2,0.2,1942313.0,2024,8,False,0.20224222082826218,,
West Bengal,Hooghly,RACHNA BANERJEE,FEMALE,51.0,GENERAL,AITC,Flowers and Grass,1518072.0,1504159.0,700120.0,2624.0,702744.0,37.78,46.29,46.72,1860103.0,2024,1,True,46.30898886400164,625891.0,76853.0
West Bengal,Hooghly,LOCKET CHATTERJEE,FEMALE,49.0,GENERAL,BJP,Lotus,1518072.0,1504159.0,623867.0,2024.0,625891.0,33.65,41.23,41.61,1860103.0,2024,2,False,41.24457746929017,139919.0,
West Bengal,Hooghly,MANADIP GHOSH,MALE,55.0,GENERAL,CPI(M),"Hammer, Sickle and Star",1518072.0,1504159.0,139250.0,669.0,139919.0,7.52,9.22,9.3,1860103.0,2024,3,False,9.220295602470099,13352.0,
West Bengal,Hooghly,NOTA,,,,NOTA,NOTA,1518072.0,1504159.0,13250.0,102.0,13352.0,0.72,0.88,0.89,1860103.0,2024,4,False,0.8798618263722635,9268.0,
West Bengal,Hooghly,SURAJIT HEMBRAM,MALE,48.0,ST,IND,Cot,1518072.0,1504159.0,9257.0,11.0,9268.0,0.5,0.61,0.62,1860103.0,2024,5,False,0.6107369238180151,6567.0,
West Bengal,Hooghly,SAMIM ALI MOLLICK,MALE,44.0,GENERAL,IND,Ship,1518072.0,1504159.0,6555.0,12.0,6567.0,0.35,0.43,0.44,1860103.0,2024,6,False,0.4327480986958249,4718.0,
West Bengal,Hooghly,JAMINI BHAR,MALE,74.0,SC,BSP,Elephant,1518072.0,1504159.0,4684.0,34.0,4718.0,0.25,0.31,0.31,1860103.0,2024,7,False,0.310903841883189,3639.0,
