state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,raw_swing,sim_vote_share,sim_rank
Andhra Pradesh,Guntur,Jayadev Galla,MALE,53.0,GENERAL,TDP,Bicycle,586292.0,1626.0,587918.0,34.45937827314508,43.500277833887154,1706119.0,2019,1.0,True,43.501983759953944,583713.0,4205.0,0.0,43.50198375995394,1.0
Andhra Pradesh,Guntur,Modugula Venugopala Reddy,MALE,52.0,GENERAL,YSRCP,Ceiling Fan,580840.0,2873.0,583713.0,34.212912463901986,43.189148274507275,1706119.0,2019,2.0,False,43.19084199918015,129205.0,,0.0,43.190841999180144,2.0
Andhra Pradesh,Guntur,Bonaboyina Srinivasa Rao (Bonaboyina Srinivasa Yadav),MALE,50.0,GENERAL,JnP,Glass Tumbler,128746.0,459.0,129205.0,7.573035644055309,9.559927400636466,1706119.0,2019,3.0,False,9.56030230696262,14205.0,,0.0,9.560302306962619,3.0
Andhra Pradesh,Guntur,Shaik Mastanvali,MALE,53.0,GENERAL,INC,Hand,14124.0,81.0,14205.0,0.8325913960280613,1.0510333866803994,1706119.0,2019,4.0,False,1.0510746044688986,11841.0,,0.0,1.0510746044688986,4.0
Andhra Pradesh,Guntur,Jayaprakash Narayana Valluru,MALE,44.0,GENERAL,BJP,Lotus,11667.0,174.0,11841.0,0.6940313073120925,0.8761201219065546,1706119.0,2019,5.0,False,0.8761544802193754,6006.0,,0.0,0.8761544802193753,5.0
Andhra Pradesh,Guntur,NOTA,,,,NOTA,,5972.0,34.0,6006.0,0.3520270274230578,0.4443862386766968,1706119.0,2019,6.0,False,0.4444036659232808,3216.0,,0.0,0.44440366592328073,6.0
Andhra Pradesh,Guntur,Mannava Hariprasad,MALE,55.0,GENERAL,CPIM,Tractor Chalata Kisan,3212.0,4.0,3216.0,0.1884979887100489,0.2379530708598496,1706119.0,2019,7.0,False,0.2379624025323461,2909.0,,0.0,0.23796240253234607,7.0
Andhra Pradesh,Guntur,Dasari Kiran Babu,MALE,37.0,SC,IND,Whistle,2907.0,2.0,2909.0,0.1705039331957501,0.2152380233617234,1706119.0,2019,8.0,False,0.2152464642309064,2676.0,,0.0,0.21524646423090638,8.0
Andhra Pradesh,Guntur,Umar Basha Shaik,MALE,29.0,GENERAL,IND,Almirah,2676.0,0.0,2676.0,0.1568472070236601,0.1979982641856211,1706119.0,2019,9.0,False,0.1980060289728104,1947.0,,0.0,0.19800602897281036,9.0
Andhra Pradesh,Guntur,Y. V. Suresh,MALE,50.0,GENERAL,IND,Baby Walker,1947.0,0.0,1947.0,0.1141186517470352,0.1440592751754127,1706119.0,2019,10.0,False,0.1440649246674372,1746.0,,0.0,0.14406492466743717,10.0
Andhra Pradesh,Guntur,Ramarao Simhadri,MALE,41.0,GENERAL,PRSHP,Helicopter,1744.0,2.0,1746.0,0.1023375274526571,0.1291872082466721,1706119.0,2019,11.0,False,0.1291922745091655,1017.0,,0.0,0.12919227450916548,11.0
Andhra Pradesh,Guntur,Sarabandi Raju Sikhinam,MALE,35.0,SC,ILP(AP),BUCKET,1015.0,2.0,1017.0,0.0596089721760322,0.0752482192364636,1706119.0,2019,12.0,False,0.0752511702037923,920.0,,0.0,0.0752511702037923,12.0
Andhra Pradesh,Guntur,Nagaraju Ekula,MALE,42.0,SC,RPI(A),Laptop,920.0,0.0,920.0,0.0539235539842179,0.0680711521116485,1706119.0,2019,13.0,False,0.0680738216199497,810.0,,0.0,0.06807382161994968,13.0
Andhra Pradesh,Guntur,Araveti Hazarath Rao,MALE,68.0,GENERAL,PPOI,FLUTE,808.0,2.0,810.0,0.0474761725295832,0.0599322100113427,1706119.0,2019,14.0,False,0.0599345603393036,641.0,,0.0,0.05993456033930359,14.0
Andhra Pradesh,Guntur,N. J. Vidyasagar,MALE,51.0,SC,VCK,Stool,639.0,2.0,641.0,0.037570650112917,0.0474278353299638,1706119.0,2019,15.0,False,0.0474296952808563,629.0,,0.0,0.04742969528085629,15.0
Andhra Pradesh,Guntur,Doppalapudi Veera Das,MALE,60.0,SC,IND,Gas Cylinder,629.0,0.0,629.0,0.0368672994087751,0.0465399507372031,1706119.0,2019,16.0,False,0.0465417758684221,628.0,,0.0,0.04654177586842209,16.0
Andhra Pradesh,Guntur,Samudrala Chinna Kotaiah,MALE,41.0,SC,NDDHP,Battery Torch,628.0,0.0,628.0,0.0368086868500966,0.0464659603544731,1706119.0,2019,17.0,False,0.0464677825840526,563.0,,0.0,0.04646778258405259,17.0
Andhra Pradesh,Guntur,Shaik Jaleel,MALE,43.0,GENERAL,NRCP,Scissors,560.0,3.0,563.0,0.0329988705359942,0.0416565854770197,1706119.0,2019,18.0,False,0.0416582191000344,447.0,,0.0,0.041658219100034394,18.0
Andhra Pradesh,Guntur,Ullagi David Jayakumar (Dr. D J Kumar),MALE,61.0,GENERAL,HMRD,Gift Pack,447.0,0.0,447.0,0.0261998137292885,0.0330737010803335,1706119.0,2019,19.0,False,0.0330749981131712,437.0,,0.0,0.033074998113171196,19.0
Andhra Pradesh,Guntur,Jeldi Raja Mohan,MALE,61.0,SC,AINPP,Boat with Man and Sail,437.0,0.0,437.0,0.0256136881425035,0.032333797253033,1706119.0,2019,20.0,False,0.0323350652694761,,,0.0,0.0323350652694761,20.0
Andhra Pradesh,Hindupur,KURUVA GORANTLA MADHAV,MALE,50.0,GENERAL,YSRCP,Ceiling Fan,699739.0,6863.0,706602.0,44.77214174467659,52.730430058498825,1578218.0,2019,1.0,True,52.790034321643255,565854.0,140748.0,0.0,52.79003432164324,1.0
Andhra Pradesh,Hindupur,KRISTAPPA . NIMMALA,MALE,63.0,GENERAL,TDP,Bicycle,561602.0,4252.0,565854.0,35.853982149487585,42.227059604022905,1578218.0,2019,2.0,False,42.27479129841003,27156.0,,0.0,42.27479129841002,2.0
Andhra Pradesh,Hindupur,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),MALE,41.0,GENERAL,INC,Hand,26973.0,183.0,27156.0,1.7206748370630671,2.026526331185864,1578218.0,2019,3.0,False,2.0288170314244005,17428.0,,0.0,2.0288170314244005,3.0
Andhra Pradesh,Hindupur,NOTA,,,,NOTA,,17356.0,72.0,17428.0,1.1042834386630995,1.300570809394139,1578218.0,2019,4.0,False,1.3020409200053191,13805.0,,0.0,1.302040920005319,4.0
Andhra Pradesh,Hindupur,MITTA PARTHASARATHI,MALE,60.0,GENERAL,BJP,Lotus,13530.0,275.0,13805.0,0.8747207293289013,1.0302031227728994,1578218.0,2019,5.0,False,1.031367621108184,2231.0,,0.0,1.031367621108184,5.0
Andhra Pradesh,Hindupur,Ramamohan D.G.,MALE,51.0,GENERAL,IND,Apple,2230.0,1.0,2231.0,0.1413619664710451,0.1664891826806474,1578218.0,2019,6.0,False,0.1666773750592074,1582.0,,0.0,0.16667737505920738,6.0
Andhra Pradesh,Hindupur,GOGULA PULAKUNTA JAYANTH,MALE,61.0,GENERAL,IND,Battery Torch,1578.0,4.0,1582.0,0.1002396373631526,0.1180573227255868,1578218.0,2019,7.0,False,0.1181907697640816,1316.0,,0.0,0.11819076976408158,7.0
Andhra Pradesh,Hindupur,Mugi Surya Prakash,MALE,63.0,GENERAL,IND,Ring,1315.0,1.0,1316.0,0.0833851850631535,0.0982069764265943,1578218.0,2019,8.0,False,0.0983179854674661,1313.0,,0.0,0.09831798546746609,8.0
Andhra Pradesh,Hindupur,Ram Mohan Singamneni,MALE,33.0,GENERAL,PPOI,FLUTE,1305.0,8.0,1313.0,0.0831950972552587,0.0979831003405155,1578218.0,2019,9.0,False,0.0980938563212637,1227.0,,0.0,0.09809385632126369,9.0
Andhra Pradesh,Hindupur,S.R.Anjaneyulu,MALE,35.0,GENERAL,IND,Pan,1215.0,12.0,1227.0,0.0777459134289432,0.0915653192062548,1578218.0,2019,10.0,False,0.091668820796794,,,0.0,0.09166882079679399,10.0
Andhra Pradesh,Kadapa,Y.S.Avinash Reddy,MALE,34.0,GENERAL,YSRCP,Ceiling Fan,777967.0,5532.0,783499.0,49.8939076499844,63.4131279506162,1570330.0,2019,1.0,True,63.79027911437648,402773.0,380726.0,0.0,63.79027911437648,1.0
Andhra Pradesh,Kadapa,Adi Narayana Reddy Chadipirala,MALE,61.0,GENERAL,TDP,Bicycle,400142.0,2631.0,402773.0,25.64894003171308,32.59875990148493,1570330.0,2019,2.0,False,32.79264184094014,14692.0,,0.0,32.79264184094014,2.0
Andhra Pradesh,Kadapa,NOTA,,,,NOTA,,14629.0,63.0,14692.0,0.9355995236669998,1.189108953362357,1570330.0,2019,3.0,False,1.196181208589187,8341.0,,0.0,1.196181208589187,3.0
Andhra Pradesh,Kadapa,Gundlakunta Sreeramulu,MALE,42.0,GENERAL,INC,Hand,8280.0,61.0,8341.0,0.5311622397839945,0.675085609855392,1570330.0,2019,4.0,False,0.6791006983965701,6242.0,,0.0,0.6791006983965701,4.0
Andhra Pradesh,Kadapa,Gujjula Eswaraiah,MALE,50.0,GENERAL,CPI,Ears of Corn And Sickle,6152.0,90.0,6242.0,0.3974960677055141,0.5052013399733074,1570330.0,2019,5.0,False,0.5082060375724002,4085.0,,0.0,0.5082060375724002,5.0
Andhra Pradesh,Kadapa,Sri Rama Chandra Singareddy,MALE,50.0,GENERAL,BJP,Lotus,3917.0,168.0,4085.0,0.26013640445002,0.3306227929815701,1570330.0,2019,6.0,False,0.3325891803081152,1748.0,,0.0,0.3325891803081152,6.0
Andhra Pradesh,Kadapa,R. Venu Gopal,MALE,39.0,GENERAL,IND,Ring,1748.0,0.0,1748.0,0.1113141823693109,0.1414757997874625,1570330.0,2019,7.0,False,0.1423172306434725,1422.0,,0.0,0.1423172306434725,7.0
Andhra Pradesh,Kadapa,Anna Siva Chandra Reddy,MALE,39.0,GENERAL,AYSRCP,Football Player,1398.0,24.0,1422.0,0.0905542147191991,0.1150907249987252,1570330.0,2019,8.0,False,0.1157752299628249,1134.0,,0.0,0.11577522996282491,8.0
Andhra Pradesh,Kadapa,Gona Purushottam Reddy,MALE,40.0,GENERAL,IND,Road Roller,1131.0,3.0,1134.0,0.072214120598855,0.0917812110749328,1570330.0,2019,9.0,False,0.0923270821222527,865.0,,0.0,0.0923270821222527,9.0
Andhra Pradesh,Kadapa,P. S. S. Reddy,MALE,54.0,GENERAL,IND,CALCULATOR,865.0,0.0,865.0,0.0550839632433947,0.0700094775836127,1570330.0,2019,10.0,False,0.0704258607017184,759.0,,0.0,0.0704258607017184,10.0
Andhra Pradesh,Kadapa,Nyamatulla Shaik,MALE,31.0,GENERAL,IND,Apple,755.0,4.0,759.0,0.0483337897129902,0.0614302814866613,1570330.0,2019,11.0,False,0.0617956396215078,716.0,,0.0,0.0617956396215078,11.0
Andhra Pradesh,Kadapa,Pedakala Varalakshmi,FEMALE,43.0,GENERAL,PPOI,FLUTE,705.0,11.0,716.0,0.0455955117714111,0.0579500415605395,1570330.0,2019,12.0,False,0.0582947008814223,579.0,,0.0,0.0582947008814223,12.0
Andhra Pradesh,Kadapa,Jakku Chenna Krishna Reddy,MALE,44.0,GENERAL,IND,Black Board,578.0,1.0,579.0,0.0368712308877751,0.046861835284291,1570330.0,2019,13.0,False,0.0471405472211502,573.0,,0.0,0.0471405472211502,13.0
Andhra Pradesh,Kadapa,Ameen Peeran,MALE,48.0,GENERAL,ANC,Gramophone,571.0,2.0,573.0,0.0364891455936013,0.0463762204108787,1570330.0,2019,14.0,False,0.0466520441411383,446.0,,0.0,0.0466520441411383,14.0
Andhra Pradesh,Kadapa,C S N Reddy,MALE,53.0,GENERAL,NRCP,Scissors,445.0,1.0,446.0,0.0284016735335884,0.0360973722569841,1570330.0,2019,15.0,False,0.036312062280886,368.0,,0.0,0.036312062280886,15.0
Andhra Pradesh,Kadapa,Putha Lakshmi Reddy,MALE,32.0,GENERAL,RDHP,Air Conditioner,365.0,3.0,368.0,0.0234345647093286,0.0297843789026236,1570330.0,2019,16.0,False,0.029961522240731,,,0.0,0.029961522240731,16.0
Andhra Pradesh,Kakinada,VANGA GEETHAVISWANATH,FEMALE,55.0,GENERAL,YSRCP,Ceiling Fan,534655.0,2975.0,537630.0,34.37685829928449,43.46894520922305,1563930.0,2019,1.0,True,43.54495790321992,511892.0,25738.0,0.0,43.544957903219924,1.0
Andhra Pradesh,Kakinada,CHALAMALASETTY SUNIL,MALE,49.0,GENERAL,TDP,Bicycle,508361.0,3531.0,511892.0,32.73113246756568,41.38795324115024,1563930.0,2019,2.0,False,41.46032697393199,132648.0,,0.0,41.460326973932,2.0
Andhra Pradesh,Kakinada,JYOTHULA VENKATESWARA RAO,MALE,62.0,GENERAL,JnP,Glass Tumbler,132124.0,524.0,132648.0,8.481709539429515,10.724975622850325,1563930.0,2019,3.0,False,10.743730029846397,17153.0,,0.0,10.743730029846398,3.0
Andhra Pradesh,Kakinada,NOTA,,,,NOTA,,17117.0,36.0,17153.0,1.0967882194215854,1.3868698122757344,1563930.0,2019,4.0,False,1.3892949852387917,9596.0,,0.0,1.389294985238792,4.0
Andhra Pradesh,Kakinada,YALLA VENKATA RAMA MOHAN RAO (DORABABU),MALE,46.0,GENERAL,BJP,Lotus,9456.0,140.0,9596.0,0.6135824493423618,0.7758644387919283,1563930.0,2019,5.0,False,0.7772211670466649,8640.0,,0.0,0.777221167046665,5.0
Andhra Pradesh,Kakinada,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),MALE,66.0,GENERAL,INC,Hand,8601.0,39.0,8640.0,0.5524543937388502,0.6985690653566341,1563930.0,2019,6.0,False,0.6997906297710696,3327.0,,0.0,0.6997906297710698,6.0
Andhra Pradesh,Kakinada,KAKILETI RAVINDRA,MALE,41.0,SC,IND,Electric Pole,3325.0,2.0,3327.0,0.2127333064779114,0.2689976019029539,1563930.0,2019,7.0,False,0.2694679890333737,2997.0,,0.0,0.26946798903337377,7.0
Andhra Pradesh,Kakinada,APPALAKONDA VANGALAPUDI,MALE,28.0,SC,MPP,Telephone,2997.0,0.0,2997.0,0.1916326178281636,0.2423161445455824,1563930.0,2019,8.0,False,0.2427398747018398,2051.0,,0.0,0.24273987470183983,8.0
Andhra Pradesh,Kakinada,MEDISETTI VIJAYA KUMAR,MALE,53.0,GENERAL,IND,COCONUT FARM,2051.0,0.0,2051.0,0.1311439770322201,0.1658293001211176,1563930.0,2019,9.0,False,0.1661192802847759,1724.0,,0.0,0.16611928028477593,9.0
Andhra Pradesh,Kakinada,GODUGU SATYANARAYANA,MALE,40.0,SC,CPI(ML)(L),Flag with Three Stars,1723.0,1.0,1724.0,0.1102351128247428,0.139390401466995,1563930.0,2019,10.0,False,0.1396341488108014,1688.0,,0.0,0.1396341488108014,10.0
Andhra Pradesh,Kakinada,B. GEETHA,FEMALE,34.0,GENERAL,PRSHP,Helicopter,1687.0,1.0,1688.0,0.1079332195174976,0.136479697028009,1563930.0,2019,11.0,False,0.1367183545200886,1381.0,,0.0,0.1367183545200886,11.0
Andhra Pradesh,Kakinada,ANKADI SATHIBABU,MALE,45.0,GENERAL,IND,Basket containing Fruits,1381.0,0.0,1381.0,0.0883031849251565,0.1116578563955453,1563930.0,2019,12.0,False,0.1118531087631767,1119.0,,0.0,0.11185310876317672,12.0
Andhra Pradesh,Kakinada,SATHI VEERALAKSHMI,FEMALE,38.0,GENERAL,PPOI,FLUTE,1117.0,2.0,1119.0,0.0715505169668719,0.090474396311814,1563930.0,2019,13.0,False,0.0906326058696559,1014.0,,0.0,0.09063260586965591,13.0
Andhra Pradesh,Kakinada,VASAMSETTY VENKATARAMANA,MALE,56.0,GENERAL,AIFB,Lion,1012.0,2.0,1014.0,0.0648366614874067,0.0819848416981049,1563930.0,2019,14.0,False,0.0821282058550769,980.0,,0.0,0.08212820585507691,14.0
Andhra Pradesh,Kakinada,DONAM NEELAKANTAM,MALE,49.0,SC,AINPP,Boat with Man and Sail,980.0,0.0,980.0,0.0626626511416751,0.0792358430612848,1563930.0,2019,15.0,False,0.0793744001360703,815.0,,0.0,0.07937440013607032,15.0
Andhra Pradesh,Kakinada,PEDDIMSETTI. VENKATESWARARAO,MALE,46.0,GENERAL,JAJGP,Mike,812.0,3.0,815.0,0.0521123068168012,0.0658951143825991,1563930.0,2019,16.0,False,0.0660103429703034,,,0.0,0.06601034297030342,16.0
Andhra Pradesh,Kurnool,AYUSHMAN DOCTOR SANJEEV KUMAR,MALE,52.0,GENERAL,YSRCP,Ceiling Fan,603098.0,2364.0,605462.0,38.49068886446295,50.85044411895131,1573009.0,2019,1.0,True,50.95079048107129,456395.0,149067.0,0.0,50.950790481071294,1.0
Andhra Pradesh,Kurnool,KOTLA JAYA SURYA PRAKASH REDDY,MALE,67.0,GENERAL,TDP,Bicycle,453071.0,3324.0,456395.0,29.014137872065575,38.33087533762446,1573009.0,2019,2.0,False,38.4065160515582,36500.0,,0.0,38.40651605155821,2.0
Andhra Pradesh,Kurnool,AHMED ALI KHAN,MALE,42.0,GENERAL,INC,Hand,36411.0,89.0,36500.0,2.3203935896107395,3.0654957872529125,1573009.0,2019,3.0,False,3.071545121839359,24418.0,,0.0,3.0715451218393595,3.0
Andhra Pradesh,Kurnool,Dr. PARTHASARATHI VALMIKI,MALE,48.0,GENERAL,BJP,Lotus,24177.0,241.0,24418.0,1.5523115252360289,2.050774688579222,1573009.0,2019,4.0,False,2.0548216105499577,19065.0,,0.0,2.0548216105499577,4.0
Andhra Pradesh,Kurnool,K. PRABHAKARA REDDY,MALE,58.0,GENERAL,CPIM,"Hammer, Sickle and Star",18964.0,101.0,19065.0,1.2120083229021577,1.601196635177446,1573009.0,2019,5.0,False,1.604356376653901,9807.0,,0.0,1.6043563766539013,5.0
Andhra Pradesh,Kurnool,T. BEECHUPALLY,MALE,26.0,GENERAL,IND,Tractor Chalata Kisan,9807.0,0.0,9807.0,0.6234547926934938,0.8236525256325838,1573009.0,2019,6.0,False,0.8252778906816053,7717.0,,0.0,0.8252778906816053,6.0
Andhra Pradesh,Kurnool,NOTA,,,,NOTA,,7691.0,26.0,7717.0,0.4905884200281117,0.6481213969926226,1573009.0,2019,7.0,False,0.6494003754858721,7293.0,,0.0,0.6494003754858723,7.0
Andhra Pradesh,Kurnool,ABDUL WARIS,MALE,58.0,GENERAL,SDPI,Sewing Machine,7289.0,4.0,7293.0,0.4636337109323596,0.6125112541489176,1573009.0,2019,8.0,False,0.6137199609198478,6577.0,,0.0,0.6137199609198479,8.0
Andhra Pradesh,Kurnool,SRIHARI. P. V.,MALE,51.0,GENERAL,IND,COMPUTER,6574.0,3.0,6577.0,0.4181158531197214,0.5523771450071893,1573009.0,2019,9.0,False,0.5534671853791087,3282.0,,0.0,0.5534671853791087,9.0
Andhra Pradesh,Kurnool,DANDU SESHU YADAV,MALE,39.0,GENERAL,SP,Helicopter,3280.0,2.0,3282.0,0.2086447057836287,0.2756426622949057,1573009.0,2019,10.0,False,0.2761866052021035,2751.0,,0.0,0.2761866052021035,10.0
Andhra Pradesh,Kurnool,BALIJA. SHIVA KUMAR,MALE,40.0,GENERAL,IND,Swing,2751.0,0.0,2751.0,0.1748877469868258,0.2310459975543222,1573009.0,2019,11.0,False,0.2315019350734267,2107.0,,0.0,0.23150193507342673,11.0
Andhra Pradesh,Kurnool,G Sanjeeva Kumar,MALE,38.0,SC,SMFB,Crane,2105.0,2.0,2107.0,0.1339471039262966,0.1769588938011476,1573009.0,2019,12.0,False,0.1773080978552199,1702.0,,0.0,0.17730809785521992,12.0
Andhra Pradesh,Kurnool,DEVARAPOGU MADDILETY,MALE,45.0,SC,IND,Man Blowing Turha,1701.0,1.0,1702.0,0.1082002709456843,0.1429444884905331,1573009.0,2019,13.0,False,0.143226569790975,1506.0,,0.0,0.14322656979097503,13.0
Andhra Pradesh,Kurnool,H. THOMAS,MALE,47.0,GENERAL,IND,COCONUT FARM,1499.0,7.0,1506.0,0.0957400752316102,0.1264831960439147,1573009.0,2019,14.0,False,0.1267327932463034,1285.0,,0.0,0.12673279324630343,14.0
Andhra Pradesh,Kurnool,M. NAGANNA,MALE,66.0,SC,SUCI(C),Battery Torch,1283.0,2.0,1285.0,0.0816905688397205,0.1079222489484929,1573009.0,2019,15.0,False,0.1081352186729747,1231.0,,0.0,0.10813521867297472,15.0
Andhra Pradesh,Kurnool,KASULA RAJASEKHAR,MALE,46.0,GENERAL,PPOI,FLUTE,1228.0,3.0,1231.0,0.0782576577756389,0.1033869949070776,1573009.0,2019,16.0,False,0.1035910149310753,1229.0,,0.0,0.10359101493107531,16.0
Andhra Pradesh,Kurnool,S.MD. SHAFATH,MALE,30.0,GENERAL,RRS,Gas Cylinder,1228.0,1.0,1229.0,0.0781305129214136,0.1032190225351734,1573009.0,2019,17.0,False,0.1034227110887828,,,0.0,0.10342271108878281,17.0
Andhra Pradesh,Machilipatnam,BALASHOWRY VALLABHANENI,MALE,50.0,GENERAL,YSRCP,Ceiling Fan,567592.0,5258.0,572850.0,38.880861059886094,45.99165671124128,1473347.0,2019,1.0,True,46.02794539479499,512612.0,60238.0,0.0,46.02794539479499,1.0
Andhra Pradesh,Machilipatnam,KONAKALLA NARAYANA RAO,MALE,68.0,GENERAL,TDP,Bicycle,509887.0,2725.0,512612.0,34.7923469488179,41.1554074016982,1473347.0,2019,2.0,False,41.187880151377584,113442.0,,0.0,41.187880151377584,2.0
Andhra Pradesh,Machilipatnam,BANDREDDI RAMAKRISHNA,MALE,44.0,GENERAL,JnP,Glass Tumbler,112566.0,876.0,113442.0,7.6996118361798,9.107769085513892,1473347.0,2019,3.0,False,9.114955366110385,14101.0,,0.0,9.114955366110385,3.0
Andhra Pradesh,Machilipatnam,NOTA,,,,NOTA,,14067.0,34.0,14101.0,0.9570725701413176,1.1321084948681388,1473347.0,2019,4.0,False,1.133001759643893,12310.0,,0.0,1.133001759643893,4.0
Andhra Pradesh,Machilipatnam,GOLLU KRISHNA,MALE,55.0,GENERAL,INC,Hand,12233.0,77.0,12310.0,0.8355126117608411,0.9883168265957584,1473347.0,2019,5.0,False,0.9890966357858536,6481.0,,0.0,0.9890966357858535,5.0
Andhra Pradesh,Machilipatnam,GUDIVAKA RAMANJANEYULU (ANJI BABU),MALE,35.0,GENERAL,BJP,Lotus,6374.0,107.0,6481.0,0.4398827974672633,0.520331547779619,1473347.0,2019,6.0,False,0.5207421036984661,4789.0,,0.0,0.5207421036984661,6.0
Andhra Pradesh,Machilipatnam,VIJAYA LAKSHMI CHALAPAKA,FEMALE,39.0,GENERAL,IND,Tractor Chalata Kisan,4776.0,13.0,4789.0,0.3250422337711346,0.3844881626780737,1473347.0,2019,7.0,False,0.3847915344255446,3627.0,,0.0,0.3847915344255446,7.0
Andhra Pradesh,Machilipatnam,PERAM SIVA NAGESWARA RAO,MALE,51.0,GENERAL,RPI(A),Gas Stove,3625.0,2.0,3627.0,0.2461741870720203,0.2911961925315041,1473347.0,2019,8.0,False,0.2914259543456776,1017.0,,0.0,0.2914259543456776,8.0
Andhra Pradesh,Machilipatnam,YARLAGADDA RAMA MOHANA RAO,MALE,56.0,GENERAL,BAHUMP,Whistle,1016.0,1.0,1017.0,0.0690265090301198,0.0816505453003969,1473347.0,2019,9.0,False,0.0817149698289369,895.0,,0.0,0.0817149698289369,9.0
Andhra Pradesh,Machilipatnam,G. V. N. BASAVA RAO,MALE,26.0,GENERAL,IND,Bat,894.0,1.0,895.0,0.0607460428534486,0.071855691291893,1473347.0,2019,10.0,False,0.071912387410913,846.0,,0.0,0.071912387410913,10.0
Andhra Pradesh,Machilipatnam,GANDHI DHANEKULA,MALE,70.0,GENERAL,IND,Almirah,846.0,0.0,846.0,0.0574202818480643,0.0679216925507726,1473347.0,2019,11.0,False,0.0679752846364607,826.0,,0.0,0.0679752846364607,11.0
Andhra Pradesh,Machilipatnam,VALLURU VENKATESWARA RAO,MALE,66.0,GENERAL,PPOI,FLUTE,824.0,2.0,826.0,0.0560628283764788,0.0663159787788867,1473347.0,2019,12.0,False,0.0663683039121945,774.0,,0.0,0.0663683039121945,12.0
Andhra Pradesh,Machilipatnam,NADAKUDITI NAGA GAYATHRI,FEMALE,38.0,GENERAL,IND,Ganna Kisan,772.0,2.0,774.0,0.0525334493503567,0.0621411229719835,1473347.0,2019,13.0,False,0.0621901540291024,,,0.0,0.0621901540291024,13.0
Andhra Pradesh,Nandyal,POCHA . BRAHMANANDA REDDY,MALE,60.0,GENERAL,YSRCP,Ceiling Fan,715024.0,5864.0,720888.0,44.96500792155786,55.462095654281285,1603220.0,2019,1.0,True,55.491639166710925,470769.0,250119.0,0.0,55.49163916671092,1.0
Andhra Pradesh,Nandyal,MANDRA SIVANANDA REDDY,MALE,57.0,GENERAL,TDP,Bicycle,466869.0,3900.0,470769.0,29.363967515375304,36.21899006374131,1603220.0,2019,2.0,False,36.238283171412675,38871.0,,0.0,36.238283171412675,2.0
Andhra Pradesh,Nandyal,S.P.Y. REDDY,MALE,69.0,GENERAL,JnP,Glass Tumbler,38568.0,303.0,38871.0,2.424558076870299,2.9905715175971412,1603220.0,2019,3.0,False,2.992164533255125,14420.0,,0.0,2.9921645332551248,3.0
Andhra Pradesh,Nandyal,JANGITE LAKSHMI NARASIMHA YADAV,MALE,33.0,GENERAL,INC,Hand,14313.0,107.0,14420.0,0.8994398772470402,1.1094142492796886,1603220.0,2019,4.0,False,1.1100052113282113,9791.0,,0.0,1.1100052113282113,4.0
Andhra Pradesh,Nandyal,NOTA,,,,NOTA,,9759.0,32.0,9791.0,0.6107084492458926,0.7532784268167427,1603220.0,2019,5.0,False,0.7536796826709097,9066.0,,0.0,0.7536796826709096,5.0
Andhra Pradesh,Nandyal,ADINARAYANA INTY,MALE,67.0,GENERAL,BJP,Lotus,8794.0,272.0,9066.0,0.5654869574980352,0.6974999711490747,1603220.0,2019,6.0,False,0.6978715149723692,6099.0,,0.0,0.6978715149723691,6.0
Andhra Pradesh,Nandyal,POLURU GURUVAIAH,MALE,39.0,GENERAL,IND,Electric Pole,6099.0,0.0,6099.0,0.3804219009243896,0.4692314498167004,1603220.0,2019,7.0,False,0.469481399715032,4852.0,,0.0,0.469481399715032,7.0
Andhra Pradesh,Nandyal,BHUMA KISHOR REDDY,MALE,35.0,GENERAL,IND,Battery Torch,4848.0,4.0,4852.0,0.3026409351180749,0.3732925060683112,1603220.0,2019,8.0,False,0.3734913512735424,4542.0,,0.0,0.3734913512735423,8.0
Andhra Pradesh,Nandyal,JESTADI SUDHAKAR,MALE,38.0,SC,IND,Tractor Chalata Kisan,4542.0,0.0,4542.0,0.2833048489914048,0.3494424077828256,1603220.0,2019,9.0,False,0.3496285485334768,4089.0,,0.0,0.34962854853347675,9.0
Andhra Pradesh,Nandyal,D. P. JAMAL BASHA.,MALE,48.0,GENERAL,AYSRCP,Football Player,3981.0,108.0,4089.0,0.255049213457916,0.3145904899656482,1603220.0,2019,10.0,False,0.314758065819768,3103.0,,0.0,0.31475806581976795,10.0
Andhra Pradesh,Nandyal,I.V. PAKKIR REDDY,MALE,70.0,GENERAL,IND,Dish Antenna,3103.0,0.0,3103.0,0.1935479846808298,0.2387317902576195,1603220.0,2019,11.0,False,0.2388589577497531,2543.0,,0.0,0.23885895774975308,11.0
Andhra Pradesh,Nandyal,B.C. RAMANATHA REDDY,MALE,54.0,GENERAL,IND,Fountain,2543.0,0.0,2543.0,0.1586182807100709,0.1956477417419034,1603220.0,2019,12.0,False,0.1957519592515701,2382.0,,0.0,0.19575195925157005,12.0
Andhra Pradesh,Nandyal,VANGALA PARAMESWARA REDDY.,MALE,40.0,GENERAL,IND,SHIP,2380.0,2.0,2382.0,0.1485759908184778,0.1832610777936351,1603220.0,2019,13.0,False,0.1833586971833425,1708.0,,0.0,0.18335869718334247,13.0
