state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes
Telangana,Hyderabad,MOHD AHMED,MALE,34.0,GENERAL,IND,Bat,494.0,0.0,494.0,0.025230715484866422,0.05626801801032188,1957931.0,2019,9,False,0.056272440629157774,433.0,
Telangana,Hyderabad,V. BAL KRISHNA,MALE,37.0,SC,IND,Television,433.0,0.0,433.0,0.022115181791391016,0.049319942911881326,1957931.0,2019,10,False,0.04932381941786502,420.0,
Telangana,Hyderabad,K. MAHESHWAR,MALE,45.0,GENERAL,IND,Almirah,419.0,1.0,420.0,0.021451215594420845,0.04783920559582022,1957931.0,2019,11,False,0.04784296571709771,416.0,
Telangana,Hyderabad,L. ASHOK NATH,MALE,49.0,SC,IND,Air Conditioner,416.0,0.0,416.0,0.02124691830304541,0.04738359411395526,1957931.0,2019,12,False,0.047387318424553924,414.0,
Telangana,Hyderabad,K. NAGARAJ,MALE,45.0,GENERAL,IND,Baby Walker,414.0,0.0,414.0,0.02114476965735769,0.04715578837302279,1957931.0,2019,13,False,0.047159494778282025,408.0,
Telangana,Hyderabad,RANGACHARYA,MALE,49.0,GENERAL,SMFB,Crane,408.0,0.0,408.0,0.020838323720294535,0.04647237115022535,1957931.0,2019,14,False,0.04647602383946635,399.0,
Telangana,Hyderabad,BEERAMGANTI VENKAT RAMESH NAIDU,MALE,59.0,GENERAL,IND,Apple,399.0,0.0,399.0,0.020378654814699804,0.04544724531602921,1957931.0,2019,15,False,0.045450817431242824,329.0,
Telangana,Hyderabad,MOHAMMED ABDUL AZEEM,MALE,51.0,GENERAL,IND,Gas Cylinder,329.0,0.0,329.0,0.016803452215629663,0.0374740443833925,1957931.0,2019,16,False,0.03747698981172654,,
Telangana,Karimnagar,BANDI SANJAY KUMAR,MALE,47.0,GENERAL,BJP,Lotus,497462.0,814.0,498276.0,30.17033162321538,43.396234631392936,1651543.0,2019,1,True,43.41529166670297,408768.0,89508.0
Telangana,Karimnagar,BOIANAPALLI VINOD KUMAR,MALE,59.0,GENERAL,TRS,Car,408560.0,208.0,408768.0,24.750672552879337,35.60073541130865,1651543.0,2019,2,False,35.616369128785735,179258.0,
Telangana,Karimnagar,Ponnam Prabhaker,MALE,52.0,GENERAL,INC,Hand,179140.0,118.0,179258.0,10.853971104597338,15.612074889326868,1651543.0,2019,3,False,15.618930780510883,11637.0,
Telangana,Karimnagar,DURVASA REDDY PAKALA,MALE,38.0,GENERAL,IND,Matchbox,11635.0,2.0,11637.0,0.7046138066038851,1.0134985076654697,1651543.0,2019,4,False,1.013943575699858,9764.0,
Telangana,Karimnagar,VENKANNA ANAGANDULA,MALE,43.0,GENERAL,BSP,Elephant,9753.0,11.0,9764.0,0.5912047097774626,0.8503737586014992,1651543.0,2019,5,False,0.8507471919853411,7979.0,
Telangana,Karimnagar,NOTA,,,,NOTA,,7975.0,4.0,7979.0,0.48312396346931324,0.6949131728678167,1651543.0,2019,6,False,0.6952183372440636,7826.0,
Telangana,Karimnagar,RAMESHBABU SHANIGARAPU,MALE,34.0,SC,IND,Television,7826.0,0.0,7826.0,0.47385989950004326,0.6815879798049296,1651543.0,2019,7,False,0.681887292551954,6385.0,
Telangana,Karimnagar,PABBA BHANU LAXMAN,MALE,25.0,GENERAL,IND,DIAMOND,6384.0,1.0,6385.0,0.38660815976332435,0.5560873052714638,1651543.0,2019,8,False,0.556331505615158,5851.0,
Telangana,Karimnagar,MUKKISA RATHNAKAR REDDY,MALE,42.0,GENERAL,IND,Bat,5851.0,0.0,5851.0,0.354274760027441,0.5095797686990344,1651543.0,2019,9,False,0.509803545709364,3470.0,
Telangana,Karimnagar,CHILIVERU SRIKANTH,MALE,36.0,GENERAL,IND,Frock,3470.0,0.0,3470.0,0.21010654884553415,0.30221189495567413,1651543.0,2019,10,False,0.30234460837660115,1814.0,
Telangana,Karimnagar,GANGARAPU THIRUPATHI,MALE,45.0,SC,IND,Gas Cylinder,1814.0,0.0,1814.0,0.10983668000167117,0.15798627592207287,1651543.0,2019,11,False,0.15805565406200417,1459.0,
Telangana,Karimnagar,AILA PRASANNA,FEMALE,45.0,GENERAL,ACDP,Jackfruit,1458.0,1.0,1459.0,0.08834162961545658,0.12706834430557018,1651543.0,2019,12,False,0.12712414513586776,1454.0,
Telangana,Karimnagar,KOTA SHYAMKUMAR,MALE,31.0,GENERAL,IND,Batsman,1454.0,0.0,1454.0,0.08803888242691835,0.12663288047998564,1651543.0,2019,13,False,0.12668849008057004,1431.0,
Telangana,Karimnagar,REDDY VENUGOPAL,MALE,32.0,GENERAL,SMFB,Crane,1431.0,0.0,1431.0,0.08664624535964247,0.12462974688229674,1651543.0,2019,14,False,0.12468447682620065,1269.0,
Telangana,Karimnagar,ANILKUMAR CHINTHA,MALE,33.0,GENERAL,PPOI,FLUTE,1269.0,0.0,1269.0,0.0768372364510037,0.11052071893335748,1651543.0,2019,15,False,0.1105692530345553,1056.0,
Telangana,Karimnagar,PALLE PRASHANTH,MALE,28.0,GENERAL,JASWP,Walking Stick,1056.0,0.0,1056.0,0.06394020621927494,0.09196995996345587,1651543.0,2019,16,False,0.09201034767887342,,
Telangana,Khammam,NAMA NAGESWR RAO,MALE,62.0,GENERAL,TRS,Car,566621.0,838.0,567459.0,37.48550840958139,49.783743095570635,1513809.0,2019,1,True,49.78448559479431,399397.0,168062.0
Telangana,Khammam,RENUKA CHOWDHURY,FEMALE,64.0,GENERAL,INC,Hand,399008.0,389.0,399397.0,26.38357943439364,35.039496494269414,1513809.0,2019,2,False,35.04001909054939,57102.0,
Telangana,Khammam,Boda Venkat,MALE,54.0,SC,CPIM,"Hammer, Sickle and Star",57065.0,37.0,57102.0,3.7720742841402055,5.009615317130003,1513809.0,2019,3,False,5.00969003299612,20488.0,
Telangana,Khammam,DEVAKI VASUDEVA RAO,MALE,47.0,GENERAL,BJP,Lotus,20401.0,87.0,20488.0,1.3534071999836175,1.7974326401414924,1513809.0,2019,4,False,1.7974594479357027,19315.0,
Telangana,Khammam,NARALA SATYANARAYANA,MALE,46.0,GENERAL,JnP,Glass Tumbler,19304.0,11.0,19315.0,1.2759205421555824,1.694524182171658,1513809.0,2019,5,False,1.694549455138525,15832.0,
Telangana,Khammam,NOTA,,,,NOTA,,15802.0,30.0,15832.0,1.0458386758170946,1.3889571241077758,1513809.0,2019,6,False,1.3889778396972885,11520.0,
Telangana,Khammam,GOKINAPALLI VENKATESWAR RAO,MALE,61.0,GENERAL,IND,Cup & Saucer,11517.0,3.0,11520.0,0.7609942865975826,1.0106610705988868,1513809.0,2019,7,False,1.0106761440950458,10148.0,
Telangana,Khammam,PARSAGANI NAGESWARA RAO,MALE,48.0,GENERAL,IND,Road Roller,10148.0,0.0,10148.0,0.6703619809368289,0.8902941444824222,1513809.0,2019,8,False,0.8903074227670593,9949.0,
Telangana,Khammam,GOPAGANI SHANKARA RAO,MALE,61.0,GENERAL,IND,BOX,9949.0,0.0,9949.0,0.6572163331041102,0.8728356763357922,1513809.0,2019,9,False,0.8728486942362508,4704.0,
Telangana,Khammam,BHANALA LAXMANA CHARY,MALE,53.0,GENERAL,IND,Sewing Machine,4704.0,0.0,4704.0,0.3107393336940129,0.4126866038278788,1513809.0,2019,10,False,0.4126927588388103,3407.0,
Telangana,Khammam,UMAMAHESWARA RAO CHERUKUPALLI,MALE,29.0,SC,TELYS,Pot,3406.0,1.0,3407.0,0.22506141791996215,0.2988995023897923,1513809.0,2019,11,False,0.2989039603239428,2739.0,
Telangana,Khammam,PALVANCHA RAMARAO,MALE,65.0,GENERAL,IND,Gas Stove,2736.0,3.0,2739.0,0.180934318662394,0.24029519725437073,1513809.0,2019,12,False,0.2402987811350981,2485.0,
Telangana,Khammam,GUGULOTHU RAMESH,MALE,32.0,ST,IND,Helicopter,2484.0,1.0,2485.0,0.16415545157942646,0.2180115243435967,1513809.0,2019,13,False,0.21801477587466914,2220.0,
Telangana,Khammam,MUTYAM ARJUNA RAJU,MALE,30.0,GENERAL,IND,Bangles,2220.0,0.0,2220.0,0.14664994064640915,0.19476281047999383,1513809.0,2019,14,False,0.1947657152683161,2024.0,
Telangana,Khammam,SANJEEVA RAO NAKIRIKANTI,MALE,49.0,SC,IND,SHIP,2024.0,0.0,2024.0,0.13370246840915861,0.17756753532049888,1513809.0,2019,15,False,0.17757018365003233,1797.0,
Telangana,Khammam,KOPPULA SREENIVASARAO,MALE,48.0,SC,IND,Scissors,1797.0,0.0,1797.0,0.11870718168540417,0.15765259929394093,1513809.0,2019,16,False,0.15765495060232612,1660.0,
Telangana,Khammam,GOPOJU RAMESH BABU,MALE,42.0,SC,TECPI,Tractor Chalata Kisan,1660.0,0.0,1660.0,0.10965716282569334,0.14563345288143684,1513809.0,2019,17,False,0.14563562493036247,1506.0,
Telangana,Khammam,DUNUKU VELADRI,MALE,57.0,GENERAL,IND,Battery Torch,1506.0,0.0,1506.0,0.09948414892499648,0.13212287954183366,1513809.0,2019,18,False,0.13212485008742525,1320.0,
Telangana,Khammam,KATTA SRINIVAS,MALE,46.0,SC,YSRPP,Ring,1319.0,1.0,1320.0,0.08719726200597301,0.11580491433945579,1513809.0,2019,19,False,0.11580664151089065,1154.0,
Telangana,Khammam,AVUTAPALLI RAMBABU,MALE,62.0,GENERAL,IND,Gas Cylinder,1154.0,0.0,1154.0,0.07623154572340368,0.10124156905131211,1513809.0,2019,20,False,0.1012430790178544,1030.0,
Telangana,Khammam,NAGESWARA RAO LAKAVATH,MALE,27.0,ST,BMUP,Cot,1028.0,2.0,1030.0,0.06804028777738803,0.09036292558306021,1513809.0,2019,21,False,0.09036427330016468,969.0,
Telangana,Khammam,VENKATESWAR RAO PULLAKHANDAM,MALE,57.0,GENERAL,PPOI,FLUTE,969.0,0.0,969.0,0.06401071733620292,0.08501133484464594,1513809.0,2019,22,False,0.08501260274549473,872.0,
Telangana,Khammam,ANIL KUMAR MADDINENI,MALE,39.0,GENERAL,IND,Chappals,871.0,1.0,872.0,0.057603039749400356,0.07650142826061018,1513809.0,2019,23,False,0.07650256924052777,734.0,
Telangana,Khammam,LAXMA NAIK BANOTH,MALE,62.0,ST,IND,Air Conditioner,732.0,2.0,734.0,0.048486962357866814,0.06439455085239436,1513809.0,2019,24,False,0.0643955112643892,,
Telangana,Mahabubabad,Kavitha Malothu,FEMALE,39.0,ST,TRS,Car,461824.0,285.0,462109.0,32.44270334214415,46.97628460507041,1424385.0,2019,1,True,46.984499789026316,315446.0,146663.0
Telangana,Mahabubabad,Balaram Naik Porika,MALE,55.0,ST,INC,Hand,315262.0,184.0,315446.0,22.146119202322406,32.067068751162694,1424385.0,2019,2,False,32.07267662055748,57073.0,
Telangana,Mahabubabad,Arun Kumar Mypathi,MALE,33.0,ST,TJS,BOX,56969.0,104.0,57073.0,4.0068520800205,5.801829203207866,1424385.0,2019,3,False,5.802843823554831,45719.0,
Telangana,Mahabubabad,Kalluri. Venkateswara Rao.,MALE,45.0,ST,CPI,Ears of Corn And Sickle,45694.0,25.0,45719.0,3.2097361317340463,4.647623733489748,1424385.0,2019,4,False,4.648436507089224,25487.0,
Telangana,Mahabubabad,Jatothu Hussain,MALE,37.0,ST,BJP,Lotus,25333.0,154.0,25487.0,1.7893336422385802,2.59091375785676,1424385.0,2019,5,False,2.5913668552720543,14866.0,
Telangana,Mahabubabad,Balu Nayak Bhukya,MALE,38.0,ST,IND,Camera,14865.0,1.0,14866.0,1.0436784998437922,1.5112223456781337,1424385.0,2019,6,False,1.5114866273188041,14082.0,
Telangana,Mahabubabad,NOTA,,,,NOTA,,14073.0,9.0,14082.0,0.9886372013184639,1.4315238175594969,1424385.0,2019,7,False,1.4317741615702544,11058.0,
Telangana,Mahabubabad,Uke Kousalya.,FEMALE,49.0,ST,IND,Scissors,11054.0,4.0,11058.0,0.7763350498636253,1.1241152091018973,1424385.0,2019,8,False,1.1243117936829905,9811.0,
Telangana,Mahabubabad,"Bhaskar Naik Bhukya. Dr,,",MALE,51.0,ST,JnP,Glass Tumbler,9788.0,23.0,9811.0,0.6887884946836705,0.9973498206274837,1424385.0,2019,9,False,0.997524236554876,6666.0,
Telangana,Mahabubabad,Mokalla. Murali Krishna.,MALE,54.0,ST,IND,Pot,6666.0,0.0,6666.0,0.46799144894112193,0.6776408015801453,1424385.0,2019,10,False,0.6777593069895835,5944.0,
Telangana,Mahabubabad,Vaditya Shriram Naik,MALE,43.0,ST,IND,Ring,5942.0,2.0,5944.0,0.41730290616652105,0.6042449631851761,1424385.0,2019,11,False,0.6043506331752302,5908.0,
Telangana,Mahabubabad,Balsingh Daravath,MALE,33.0,ST,BARP,Road Roller,5908.0,0.0,5908.0,0.41477549960158244,0.6005853368940142,1424385.0,2019,12,False,0.600690366890858,3851.0,
Telangana,Mahabubabad,Kalthi Yarraiah,MALE,39.0,ST,IND,Tractor Chalata Kisan,3846.0,5.0,3851.0,0.27036229671051015,0.3914783568684578,1424385.0,2019,13,False,0.39154681836436933,3213.0,
Telangana,Mahabubabad,Palvancha. Durga.,FEMALE,34.0,ST,IND,Tiller,3210.0,3.0,3213.0,0.22557103592076583,0.3266216464861997,1424385.0,2019,14,False,0.32667876588021777,2302.0,
Telangana,Mahabubabad,B. Parvathi,FEMALE,41.0,ST,PPOI,FLUTE,2300.0,2.0,2302.0,0.16161360868023744,0.23401277006263044,1424385.0,2019,15,False,0.23405369407291046,,
Telangana,Mahbubnagar,MANNE SRINIVAS REDDY,MALE,60.0,GENERAL,TRS,Car,411241.0,161.0,411402.0,27.315679814514553,41.77658268402576,1506102.0,2019,1,True,41.782225679795744,333573.0,77829.0
Telangana,Mahbubnagar,ARUNA D.K,FEMALE,59.0,GENERAL,BJP,Lotus,333121.0,452.0,333573.0,22.148101523004417,33.873291854824544,1506102.0,2019,2,False,33.877867309071185,193631.0,
Telangana,Mahbubnagar,CHALLA VAMSHI CHAND REDDY,MALE,38.0,GENERAL,INC,Hand,193513.0,118.0,193631.0,12.856433362415029,19.662620701140472,1506102.0,2019,3,False,19.665276640863507,10600.0,
Telangana,Mahbubnagar,NOTA,,,,NOTA,,10599.0,1.0,10600.0,0.7038035936477078,1.0763967517189343,1506102.0,2019,4,False,1.0765421466250404,8495.0,
Telangana,Mahbubnagar,Imtiyaz Ahamad,MALE,45.0,GENERAL,IND,Gas Stove,8493.0,2.0,8495.0,0.5640388233997432,0.8626406043256932,1506102.0,2019,5,False,0.8627571259980865,5783.0,
Telangana,Mahbubnagar,POLA PRASHANTH KUMAR,MALE,36.0,GENERAL,IND,DIAMOND,5783.0,0.0,5783.0,0.38397133793063154,0.5872455108670376,1506102.0,2019,6,False,0.5873248333898687,4735.0,
Telangana,Mahbubnagar,Munnurukapu Gopal Reddy,MALE,47.0,GENERAL,IND,Ring,4735.0,0.0,4735.0,0.3143877373511223,0.4808243980555807,1506102.0,2019,7,False,0.48088934568580816,4462.0,
Telangana,Mahbubnagar,IMRAN AHMED KHAN,MALE,47.0,GENERAL,ANC,Gramophone,4459.0,3.0,4462.0,0.2962614749864219,0.45310210435564957,1506102.0,2019,8,False,0.4531633073812198,3489.0,
Telangana,Mahbubnagar,D. Thimmappa,MALE,53.0,SC,IND,Hand Cart,3488.0,1.0,3489.0,0.2316576168147974,0.354297006296921,1506102.0,2019,9,False,0.35434486316743075,2482.0,
Telangana,Mahbubnagar,V. DASRAM NAYAK,MALE,41.0,ST,BMUP,Cot,2479.0,3.0,2482.0,0.16479627541826516,0.2520393148836222,1506102.0,2019,10,False,0.2520733592380519,2471.0,
Telangana,Mahbubnagar,JORIGHA VISHWESHWAR,MALE,40.0,GENERAL,IND,Gas Cylinder,2471.0,0.0,2471.0,0.16406591319844205,0.25092229938655536,1506102.0,2019,11,False,0.25095619285947873,2012.0,
Telangana,Mahbubnagar,E. Shivadurgavaraprasad Reddy,MALE,28.0,GENERAL,IRNP,Winnower,2010.0,2.0,2012.0,0.13358988966218754,0.20431228909985813,1506102.0,2019,12,False,0.20433988669901712,1499.0,
Telangana,Mahbubnagar,Azeez Khan M.A.,MALE,57.0,GENERAL,IND,Battery Torch,1499.0,0.0,1499.0,0.09952845159225604,0.1522187481911965,1506102.0,2019,13,False,0.15223930922555995,,
Telangana,Malkajgiri,ANUMULA REVANTH REDDY,MALE,51.0,GENERAL,INC,Hand,602907.0,841.0,603748.0,19.164698872778672,38.61155274275635,3150313.0,2019,1,True,38.62595429614801,592829.0,10919.0
Telangana,Malkajgiri,RAJASHEKAR REDDY MARRI,MALE,50.0,GENERAL,TRS,Car,592485.0,344.0,592829.0,18.81809839212802,37.913248906721854,3150313.0,2019,2,False,37.92739000283418,304282.0,
Telangana,Malkajgiri,RAMCHANDER RAO NARAPARAJU,MALE,59.0,GENERAL,BJP,Lotus,303851.0,431.0,304282.0,9.658786285680184,19.45977542231426,3150313.0,2019,3,False,19.4670336384394,28420.0,
Telangana,Malkajgiri,MAHENDER REDDY BONGUNOORI,MALE,43.0,GENERAL,JnP,Glass Tumbler,28413.0,7.0,28420.0,0.9021325817466391,1.8175469383735192,3150313.0,2019,4,False,1.8182248572194466,17895.0,
Telangana,Malkajgiri,NOTA,,,,NOTA,,17867.0,28.0,17895.0,0.5680387948753028,1.1444406214705887,3150313.0,2019,5,False,1.1448674813491202,3750.0,
Telangana,Malkajgiri,THIRUPATAIAH ENDURAM,MALE,46.0,SC,IND,Road Roller,3750.0,0.0,3750.0,0.1190357910467944,0.23982410340959529,3150313.0,2019,6,False,0.2399135543480973,3308.0,
Telangana,Malkajgiri,DONTHULA BIKSHAPATHI,MALE,43.0,GENERAL,IND,Camera,3307.0,1.0,3308.0,0.1050054391420789,0.2115568357543843,3150313.0,2019,7,False,0.21163574340893487,2680.0,
Telangana,Malkajgiri,RAJENDER PONNALA,MALE,31.0,SC,IND,Cup & Saucer,2680.0,0.0,2680.0,0.08507091200144239,0.17139429257005742,3150313.0,2019,8,False,0.17145822017410686,1664.0,
Telangana,Malkajgiri,SAI KIRAN GONE,MALE,26.0,GENERAL,IND,FLUTE,1660.0,4.0,1664.0,0.05282014834716423,0.10641794881961775,3150313.0,2019,9,False,0.10645764118272905,1351.0,
Telangana,Malkajgiri,CHAMAKURA RAJAIAH,MALE,43.0,GENERAL,SJPI,Tiller,1350.0,1.0,1351.0,0.04288462765445846,0.08640063032169686,3150313.0,2019,10,False,0.08643285651314118,1236.0,
Telangana,Malkajgiri,BALAMANI BURU,FEMALE,32.0,SC,IPBP,Trumpet,1233.0,3.0,1236.0,0.03923419672902343,0.0790460244838026,3150313.0,2019,11,False,0.07907550751313286,1180.0,
Telangana,Malkajgiri,CHALIKA CHANDRA SEKHAR,MALE,38.0,GENERAL,IND,Bat,1178.0,2.0,1180.0,0.03745659558272464,0.07546465120621931,3150313.0,2019,12,False,0.07549279843486795,720.0,
Telangana,Malkajgiri,DHARMASANAM BHANUMURTHY,MALE,57.0,GENERAL,PrStP,Syringe,719.0,1.0,720.0,0.022854871880984524,0.046046227854642297,3150313.0,2019,13,False,0.046063402434834685,,
Telangana,Medak,Kotha Prabhakar Reddy,MALE,53.0,GENERAL,TRS,Car,595830.0,218.0,596048.0,37.17590646397034,51.81534706097636,1603318.0,2019,1,True,51.820212254493256,279621.0,316427.0
Telangana,Medak,Anil Kumar Gali,MALE,46.0,GENERAL,INC,Hand,279442.0,179.0,279621.0,17.440145997238226,24.307873125213526,1603318.0,2019,2,False,24.310155508975217,201567.0,
Telangana,Medak,Madavaneni Raghunandan Rao,MALE,54.0,GENERAL,BJP,Lotus,201243.0,324.0,201567.0,12.571866591655553,17.522521778514182,1603318.0,2019,3,False,17.52416705282367,18813.0,
Telangana,Medak,Thummalapally Pruthviraj,MALE,49.0,GENERAL,IND,BOX,18813.0,0.0,18813.0,1.1733792048738927,1.6354423205147042,1603318.0,2019,4,False,1.6355958801032493,15390.0,
Telangana,Medak,NOTA,,,,NOTA,,15383.0,7.0,15390.0,0.9598844396432897,1.3378757940105934,1603318.0,2019,5,False,1.3380014136389204,14711.0,
Telangana,Medak,Gajabhinkar Bansilal,MALE,61.0,GENERAL,IND,Camera,14711.0,0.0,14711.0,0.9175347622867079,1.27884930511305,1603318.0,2019,6,False,1.2789693824588797,13998.0,
Telangana,Medak,Bangaru Krishna,MALE,33.0,SC,IND,Road Roller,13997.0,1.0,13998.0,0.8730644825293548,1.2168671451956004,1603318.0,2019,7,False,1.2169814027366868,3523.0,
Telangana,Medak,Kallu Narsimlu Goud,MALE,52.0,GENERAL,IND,Tractor Chalata Kisan,3523.0,0.0,3523.0,0.2197318311152248,0.30625967656265896,1603318.0,2019,8,False,0.3062884327647769,2624.0,
Telangana,Medak,Madhava Reddy Gari Hanmantha Reddy,MALE,38.0,GENERAL,SHS,Basket containing Fruits,2624.0,0.0,2624.0,0.16366060881247513,0.22810825753630912,1603318.0,2019,9,False,0.22812967572375095,2445.0,
Telangana,Medak,Bharatesh,MALE,42.0,GENERAL,SUCI(C),Battery Torch,2442.0,3.0,2445.0,0.15249626087900217,0.21254751893150753,1603318.0,2019,10,False,0.21256747604594936,1483.0,
Telangana,Medak,Merige Santhosh Reddy,MALE,36.0,GENERAL,PPOI,FLUTE,1482.0,1.0,1483.0,0.09249568706894078,0.12891941536827226,1603318.0,2019,11,False,0.12893152023564125,,
Telangana,Nagarkurnool,POTHUGANTI RAMULU,MALE,66.0,SC,TRS,Car,499428.0,244.0,499672.0,31.463291923549424,50.47737482738033,1588111.0,2019,1,True,50.47972060328515,309924.0,189748.0
Telangana,Nagarkurnool,DR MALLU RAVI,MALE,68.0,SC,INC,Hand,309732.0,192.0,309924.0,19.515260583170825,31.30883843001213,1588111.0,2019,2,False,31.310293408981387,129021.0,
Telangana,Nagarkurnool,SHRUTHI BANGARU ALIAS BANGARU SHRUTHI,FEMALE,43.0,SC,BJP,Lotus,128686.0,335.0,129021.0,8.124180236771863,13.033832949621829,1588111.0,2019,3,False,13.034438655671027,13525.0,
Telangana,Nagarkurnool,NOTA,,,,NOTA,,13521.0,4.0,13525.0,0.8516407228461991,1.3663092879735486,1588111.0,2019,4,False,1.3663727828644225,12474.0,
Telangana,Nagarkurnool,B YOSEF,MALE,53.0,SC,BSP,Elephant,12457.0,17.0,12474.0,0.7854614696327901,1.2601361965384137,1588111.0,2019,5,False,1.2601947573715937,9912.0,
Telangana,Nagarkurnool,SRINIVAS BUDDULA,MALE,45.0,SC,IND,Gas Stove,9912.0,0.0,9912.0,0.6241377334455841,1.0013203447241266,1588111.0,2019,6,False,1.0013668779114349,3960.0,
Telangana,Nagarkurnool,BAAKI RENUKA,FEMALE,34.0,SC,IND,Table,3960.0,0.0,3960.0,0.24935284750247305,0.4000432369963218,1588111.0,2019,7,False,0.40006182773701393,3466.0,
Telangana,Nagarkurnool,PRABHUDASU BANDARU THUMU,MALE,40.0,SC,IND,Almirah,3466.0,0.0,3466.0,0.21824670945544736,0.3501388533912251,1588111.0,2019,8,False,0.3501551249839622,2276.0,
Telangana,Nagarkurnool,CHARAGONDA KRISHNAMMA,FEMALE,45.0,SC,IND,Football,2276.0,0.0,2276.0,0.14331491942313856,0.22992384025344154,1588111.0,2019,9,False,0.22993452523470798,2015.0,
Telangana,Nagarkurnool,V AMARNATH,MALE,25.0,SC,IPBP,Trumpet,2012.0,3.0,2015.0,0.12688029992865738,0.20355735417868395,1588111.0,2019,10,False,0.20356681386113207,1852.0,
Telangana,Nagarkurnool,KARVANGA SHARATH,MALE,26.0,SC,IND,Refrigerator,1848.0,4.0,1852.0,0.11661653373095458,0.18709092800939092,1588111.0,2019,11,False,0.1870996224669065,1750.0,
Telangana,Nagarkurnool,GADDAM VIJAY,MALE,34.0,SC,BMUP,Cot,1750.0,0.0,1750.0,0.1101938088710424,0.1767867840261523,1588111.0,2019,12,False,0.17679499963125617,,
Telangana,Nalgonda,UTTAM KUMAR REDDY NALAMADA,MALE,55.0,GENERAL,INC,Hand,525508.0,520.0,526028.0,33.16737915988852,44.73088069225432,1585980.0,2019,1,True,44.741571638415486,500346.0,25682.0
Telangana,Nalgonda,VEMIREDDY NARASIMHA REDDY,MALE,63.0,GENERAL,TRS,Car,500120.0,226.0,500346.0,31.548064918851438,42.54700744227813,1585980.0,2019,2,False,42.5571764297616,52709.0,
Telangana,Nalgonda,GARLAPATI JITHENDRA KUMAR,MALE,61.0,GENERAL,BJP,Lotus,52559.0,150.0,52709.0,3.323434091224353,4.482118804337474,1585980.0,2019,3,False,4.483190057352919,25089.0,
Telangana,Nalgonda,MALLU LAXMI,FEMALE,45.0,GENERAL,CPIM,"Hammer, Sickle and Star",25062.0,27.0,25089.0,1.5819241100139978,2.133447393842093,1585980.0,2019,4,False,2.1339573004406724,11288.0,
Telangana,Nalgonda,MEKALA SATHEESH REDDY,MALE,36.0,GENERAL,JnP,Glass Tumbler,11282.0,6.0,11288.0,0.7117365918864046,0.9598770051293216,1585980.0,2019,5,False,0.9601064214346651,8585.0,
Telangana,Nalgonda,MARAM VENKAT REDDY,MALE,48.0,GENERAL,IND,Road Roller,8585.0,0.0,8585.0,0.5413056911184252,0.7300269391420291,1585980.0,2019,6,False,0.7302014199164245,5560.0,
Telangana,Nalgonda,NOTA,,,,NOTA,,5547.0,13.0,5560.0,0.3505718861524105,0.47279554823875153,1585980.0,2019,7,False,0.4729085491829144,5376.0,
Telangana,Nalgonda,ROYYALA. SRINIVASULU,MALE,48.0,SC,IND,COMPUTER,5376.0,0.0,5376.0,0.33897022661067605,0.45714907685818856,1585980.0,2019,8,False,0.4572583382027604,4965.0,
Telangana,Nalgonda,NAKIRIKANTI. CHITTEMMA,FEMALE,42.0,SC,IND,Television,4964.0,1.0,4965.0,0.3130556501343018,0.4221996217635614,1585980.0,2019,9,False,0.42230052998078593,4175.0,
Telangana,Nalgonda,THANDU UPENDAR,MALE,39.0,GENERAL,IND,Air Conditioner,4175.0,0.0,4175.0,0.263244177101855,0.35502183703179635,1585980.0,2019,10,False,0.3551066893594726,3366.0,
Telangana,Nalgonda,KIRAN VANGAPALLI,MALE,33.0,SC,IND,Helmet,3365.0,1.0,3366.0,0.2122347066167291,0.28622838405964707,1585980.0,2019,11,False,0.2862967943434694,3225.0,
Telangana,Nalgonda,AKULA PAUL,MALE,36.0,SC,PPOI,FLUTE,3225.0,0.0,3225.0,0.2033443044679,0.2742384250125852,1585980.0,2019,12,False,0.2743039696249818,3098.0,
Telangana,Nalgonda,JAKKULA NAVEEN YADAV,MALE,25.0,GENERAL,IND,SHIP,3098.0,0.0,3098.0,0.19533663728420284,0.2634389583531749,1585980.0,2019,13,False,0.26350192182889726,2643.0,
Telangana,Nalgonda,SREENU VADTHYA,MALE,34.0,ST,IND,Tractor Chalata Kisan,2641.0,2.0,2643.0,0.16664775091741385,0.22474795575450007,1585980.0,2019,14,False,0.22480167185079902,2517.0,
Telangana,Nalgonda,MADHU SAPAVATH,MALE,26.0,ST,IND,Almirah,2516.0,1.0,2517.0,0.15870313623122612,0.21403352426563627,1585980.0,2019,15,False,0.21408467954917185,2010.0,
Telangana,Nalgonda,MEKALA VENKANNA,MALE,33.0,GENERAL,IND,Gas Stove,2009.0,1.0,2010.0,0.12673551999394697,0.1709206927985415,1585980.0,2019,16,False,0.170961543859291,1897.0,
Telangana,Nalgonda,KARAMTOTHU MANGTHA,MALE,46.0,ST,IND,Scissors,1897.0,0.0,1897.0,0.11961058777538178,0.16131171852678267,1585980.0,2019,17,False,0.16135027298560944,1830.0,
Telangana,Nalgonda,THAGULLA JANARDHAN,MALE,28.0,GENERAL,IND,DIAMOND,1830.0,0.0,1830.0,0.11538607044225022,0.15561436210016463,1585980.0,2019,18,False,0.15565155485696644,1679.0,
