state,lok_sabha_constituency,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct,household_count,person_count,districts_used,districts_missing,coverage_share,aggregation_method
Bihar,Pataliputra,NFHS-4,2016,,11.315450392734858,0.0,0.0,0.0,,,,,,0.0,70.0,,PATNA→Patna,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Patna Sahib,NFHS-4,2016,,11.315450392734858,0.0,0.0,0.0,,,,,,0.0,70.0,,PATNA→Patna,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Purnia,NFHS-4,2016,,20.88809437177509,27.507225234569493,10.564956498589792,3.0302216842830267,,,,,,25.756884316405724,136.0,,PURNIA→Purnia,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Purvi Champaran,NFHS-4,2016,,24.918915149103388,41.06271977672594,7.589361536284084,3.252583515550321,,,,,,33.61002966068664,93.0,,PURVI CHAMPARAN→Purba Champaran,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Saran,NFHS-4,2016,,26.917874984746888,18.982426834575417,8.866079907778813,3.8883219389158823,,,,,,10.77368861648112,187.0,,SARAN→Saran,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Sasaram,NFHS-4,2016,,45.43703194195349,29.704981651309016,4.645231663716308,2.6945791654731424,,,,,,33.345417172730144,102.0,,KAIMUR (BHABUA)→Kaimur (Bhabua); ROHTAS→Rohtas,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Sheohar,NFHS-4,2016,,24.801510266510405,28.184553435266345,4.553331298167733,2.012839213423608,,,,,,20.475363529972345,158.99670000000003,,PURVI CHAMPARAN→Purba Champaran; SITAMARHI→Sitamarhi; SHEOHAR→Sheohar,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Sitamarhi,NFHS-4,2016,,29.869696960712503,15.13059630224016,0.3932909754863727,1.1597583427796203,,,,,,11.012147313618431,258.0,,SITAMARHI→Sitamarhi,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Siwan,NFHS-4,2016,,8.075783050541585,7.405562800544943,0.0,0.0,,,,,,0.0,149.0,,SIWAN→Siwan,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Supaul,NFHS-4,2016,,20.774155596646228,24.11533031124449,1.623472591616408,1.623472591616408,,,,,,15.589872584841972,123.0,,SUPAUL→Supaul,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Ujiarpur,NFHS-4,2016,,12.559118367449358,20.617914879631353,7.490203982573111,4.454689310936285,,,,,,8.311426702789191,193.49479999999997,,SAMASTIPUR→Samastipur; DARBHANGA→Darbhanga; SITAMARHI→Sitamarhi; VAISHALI→Vaishali,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Vaishali,NFHS-4,2016,,12.358073089848952,13.843300636005056,2.326982368254425,0.9213745424952516,,,,,,9.424188907724051,236.5011,,MUZAFFARPUR→Muzaffarpur; VAISHALI→Vaishali,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Valmiki Nagar,NFHS-4,2016,,66.66666666666666,87.49999999999999,29.166666666666664,16.666666666666664,,,,,,100.0,24.0,,PASCHIM CHAMPARAN→Pashchim Champaran,,1.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Bastar,NFHS-4,2016,,,,,,,,,,,,,,,BASTAR; DAKSHIN BASTAR (DANTEWADA),0.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Bilaspur,NFHS-4,2016,,,,,,,,,,,,,,,BILASPUR; MAHASAMUND; RAJNANDGAON,0.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Durg,NFHS-4,2016,,,,,,,,,,,,,,,DURG,0.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Kanker,NFHS-4,2016,,,,,,,,,,,,,,,DURG; UTTAR BASTAR (KANKER); BASTAR; DHAMTARI; RAIGARH,0.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Korba,NFHS-4,2016,,,,,,,,,,,,,,,KORBA; KORIA; BILASPUR,0.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Mahasamund,NFHS-4,2016,,,,,,,,,,,,,,,MAHASAMUND; DHAMTARI; RAIPUR,0.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Raigarh,NFHS-4,2016,,,,,,,,,,,,,,,JANJGIR-CHAMPA; RAIGARH; DURG; RAIPUR; BILASPUR; JASHPUR; RAJNANDGAON,0.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Raipur,NFHS-4,2016,,,,,,,,,,,,,,,RAIPUR,0.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Rajnandgaon,NFHS-4,2016,,,,,,,,,,,,,,,RAJNANDGAON; KABIRDHAM,0.0,weighted_district_segment_share_with_delimitation_alias
Chhattisgarh,Surguja,NFHS-4,2016,,,,,,,,,,,,,,,SURGUJA; DURG; KORIA,0.0,weighted_district_segment_share_with_delimitation_alias
Delhi,Chandni Chowk,NFHS-4,2016,,,,,,,,,,,,,,,Delhi,0.0,weighted_district_segment_share_with_delimitation_alias
Delhi,East Delhi,NFHS-4,2016,,,,,,,,,,,,,,,Delhi,0.0,weighted_district_segment_share_with_delimitation_alias
